Video ID,Channel name,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
hHJL2RrG-80,BBC News বাংলা,2019-03-26T06:44:55Z,সেক্স এডুকেশন বা যৌন শিক্ষা: বাংলাদেশে শ্রেণীকক্ষে যা পড়ানো হচ্ছে । BBC News Bangla,News,এই শিক্ষাব্যবস্থা দেশের সকল সর্বত্র গড়েতোলা উচিৎ ।,এই শিক্ষাব্যবস্থা দেশের সর্বত্র গড়ে তোলা উচিত।,"সকল সর্বত্র - সর্বত্র, গড়েতোলা উচিৎ - গড়ে তোলা উচিত।"
BpRmJAWr0e8,বিস্ময় বাংলা,2022-02-04T11:00:07Z,মাহমুদুল্লাহর সেরা ১০টি ইনিংস || 10 Greatest Innings of Mahmudullah Riyad || Bissoy Bangla,Sports,আসলে এই সাইলেন্ট কিলার এর দেওয়া ত্যাগ গুলো বিসিবি ভুলে গেলেও বাংলাদেশ কখনো ভুলবে না,আসলে এই সাইলেন্ট কিলারের দেওয়া ত্যাগগুলো বিসিবি ভুলে গেলেও বাংলাদেশ কখনো ভুলবে না।,এর - এর।
iDZfDEu4mUs,Channel i Movies,2021-10-04T13:42:06Z,Amar Bondhu Rashed | আমার বন্ধু রাশেদ | Humaira Himu | Raisul Islam Asad | Channel i Movies,Entertainment,"ইউটিউব দেখছিলাম হঠাৎ করে ছোটবেলার স্মৃতি জড়ানো এই মুভিটি আঙ্গুলের নিচে ছিল, চাপ না দিয়ে আর থাকতে পারিনি, এইমাত্র শেষ করলাম,  ছোটবেলার সেই স্মৃতিময় মধু মাখানো সময়টাকে অনুভব করলাম","ইউটিউব দেখছিলাম, হঠাৎ করে ছোটবেলার স্মৃতি জড়ানো এই মুভিটি/সিনেমাটি আঙ্গুলের নিচে/সামনে ছিল। চাপ না দিয়ে আর থাকতে পারিনি, এইমাত্র শেষ করলাম। ছোটবেলার সেই স্মৃতিময় মধুমাখা সময়টাকে অনুভব করলাম।","আঙ্গুলের নিচে-আঙ্গুলের নিচে/সামনে, মুভিটি-মুভিটি/সিনেমাটি।"
SYe-x9ZQF7o,Arnob Ahmed Kamrul,2022-04-23T06:41:46Z,Sei tumi keno eto ochena hole | Ayub Bachchu | LRB | সেই তুমি কেন এতো অচেনা হলে,Entertainment,আইয়ুব বাচ্চু স্যার আজ পৃথিবীতে বেঁচে নেই।কিন্তু বাংলাদেশের মানুষ আজীবন স্যারকে শ্রদ্ধার সাথে স্মরন করবে।,আইয়ুব বাচ্চু স্যার আজ পৃথিবীতে বেঁচে নেই। কিন্তু বাংলাদেশের মানুষ আজীবন স্যারকে শ্রদ্ধার সাথে স্মরণ করবে।,স্মরন-স্মরণ।
3L-gontFoYw,ATN Bangla News,2023-11-18T16:17:32Z,অভিনেত্রী তানজিন তিশার কি হয়েছিল সেদিন ? Actress | Tanjin Tisha | ATN Bangla News,News,আসলে অন্যান্য অভিনেত্রী রা তার থেকে কাজে এগিয়ে যাইতেছিল তাই নিজেকে আবারও এরূপ ভাবে সমালোচনায় আনলেন।এতে তার লাভই।পাবলিসিটি আরেক ধাপ এগিয়ে গেলো🤣,"আসলে অন্যান্য অভিনেত্রীরা তার থেকে কাজে এগিয়ে যাচ্ছিল, তাই নিজেকে আবারও এরূপভাবে সমালোচনায় আনলেন। এতে তার লাভই; পাবলিসিটি আরেক ধাপ এগিয়ে গেল। 🤣","অভিনেত্রী রা-অভিনেত্রীরা, যাইতেছিল-যাচ্ছিল, তাই নিজেকে আবারও এরূপ ভাবে-তাই নিজেকে আবারও এরূপভাবে, আনলেন।এতে-আনলেন। এতে, লাভই।পাবলিসিটি-লাভই; পাবলিসিটি।"
bMcVLh24qr0,Positive Think Inclusive,2023-07-23T11:43:36Z,"অপু-শাকিব আমেরিকায়, বাচ্চা নিয়ে কিছু বলতে চাইলেন না বুবলি! | Apu Biswas | Shakib Khan | Bubly | Joy",Entertainment,জেমন করমো তেমন পল একজনের সংসারে আগুন লাগাইচে এই বুবলি,"যেমন কর্ম তেমন ফল, একজনের সংসারে আগুন লাগিয়েছে এই বুবলি।","করমো-কর্ম, পল-ফল, লাগাইচে-লাগিয়েছে, বুবলি-বুবলি।"
lfkSZ8Gk2B8,G Series Bangla Movies,2022-12-17T09:00:16Z,71 Er Guerrilla | Bangla Full Movie | ৭১ এর গেরিলা | Sohel Rana | Alexander Bo | Bangla Movie 2022,Politics,আসলে এই দেশে জন্ম গ্রহন করে আমি দনয়,আসলে এই দেশে জন্মগ্রহণ করে আমি ধন্য।,"গ্রহন - জন্মগ্রহণ, দনয় - ধন্য।"
b_ZDNZMFxmU,Somoy Entertainment,2022-12-22T15:45:05Z,বিশ্ববিদ্যালয়ের ৪ বছর আমি স্কুলের মতো কাটিয়েছি' | Content Creator | Maruf Ahmed Masum | Somoy TV,Entertainment,যাই হোক জয়া আহসানের ফেন্স 🤪,"যাই হোক, জয়া আহসানের ফ্যানস।",ফেন্স-ফ্যানস।
gMeeozaMmIM,Laser Vision,2018-01-13T11:04:17Z,Surja Dighal Bari | Bangla Movie | Dolly Anwar | Zahirul Haque | Rowshan Jamil | Sheikh Niamat Ali,Entertainment,চোখে পানি এসে গেল জীবনে নাটকের চেয়ে নাটকিও❤,"চোখে পানি এসে গেল, জীবনে নাটকের চেয়েও নাটকীয়।","নাটকিও-নাটকীয়, added comma after গেল - গেল,।"
CSGiwf7KlrQ,KAMRUF Multimedia,2012-12-27T13:47:46Z,"Bangladesh National Anthem , My golden Bengal আমার সোনার বাংলা, Amar Shonar Bangla   -  HD HQ",Entertainment,আবার 2021সালে এসে শুনলাম এটি প্রতিটি বাঙালির মনে প্রাণে আজীবন স্মরণীয় হয়ে  থাকবে 💓💓💓,আবার ২০২১ সালে এসে শুনলাম এটি প্রতিটি বাঙালির মনে প্রাণে আজীবন স্মরণীয় হয়ে থাকবে। 💓💓💓,2021সালে - ২০২১ সালে।
