Video ID,Channel name ,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
HbNKDypgoC4,SOMOY TV,2022-06-17T17:40:39Z,সারাদিনের সার্বিক বন্যা পরিস্থিতি: কেমন আছে সিলেটবাসী? | Sylhet Floods Update News | Flood In BD,Miscellaneous,আল্লাহ যেন সবাইকে হেদায়েত দান করেন 🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲😭😭😭😭😭😭😭😭আমিন🤲🤲🤲🤲🤲,আল্লাহ যেন সবাইকে হেদায়েত দান করেন। আমিন।,Removed unnecessary emojis and repetitions.
s_ggrwVjQHo,ATN News,2023-01-04T16:22:15Z,ধর্ষণের হাফ সেঞ্চুরি করা কে এই ভয়ঙ্কর ধর্ষক? | Crime News BD | BD Investigation News | BD Crime,News,জীবনের যা পাওয়া ছিল সবি পূর্ণ হয়েছে তার। এখন অবসরে পাঠানোই ভালো নিরাপদে থাকবে বাকিটা জীবন।,"জীবনের যা কিছু/যা পাওয়া ছিল সবই পূর্ণ হয়েছে তার। এখন তাকে অবসরে পাঠানোই ভালো, নিরাপদে থাকবে বাকি জীবন।","সবি-সব/সবই, তার।-তার; -,, বাকিটা-বাকি।"
4pw6P53_xs0,BBC News বাংলা,2020-11-03T08:54:16Z,রেচেপ তাইয়েপ এরদোয়ান: রুটি ও শরবত বিক্রেতা থেকে যুদ্ধংদেহী তুর্কী প্রেসিডেন্ট,News,"আল্লাহ, আমাদের মুসলিম বিশ্বের নেতা এরদোয়ান কে আরও ক্ষমতাশালী বানান❤","আল্লাহ, আমাদের মুসলিম বিশ্বের নেতা এরদোয়ানকে আরও ক্ষমতাশালী করুন। ❤","কে - কে/কে, বানান - করুন।"
N-n92UIELDg,ATN News,2023-08-10T09:04:44Z,আন্দোলনে ব্যর্থতায় দায়ী নেতাদের চিহ্নিত করেছে বিএনপি | BNP | BD Politics | Political News | ATN News,Politics,এক আন্দলোন এ এই অবস্থা 😂😂,একটি/এক আন্দোলনে এই অবস্থা।,আন্দলোন - আন্দোলনে.
UGfaAkfr3Rw,Ki Keno Kivabe,2023-02-13T15:30:11Z,চীন এবং রাশিয়া সোনা মজুদ করছে কেন ?,Miscellaneous,১৪ ই ফেব্রুয়ারি ভালোবাসা দিবস নিয়ে একটা ভিডিও বানান,১৪ই ফেব্রুয়ারি ভালোবাসা দিবস নিয়ে একটি ভিডিও বানান।,"ই - ঈ, একটা-একটি।"
vmFrsGYNLgQ,BBC News বাংলা,2020-08-15T09:00:13Z,শেখ মুজিব হত্যার পর জেনারেল জিয়া যে মন্তব্য করেছিলেন,News,বাংলা জাতির জনক শেখ মুজিবুর রহমান তার পরিবার সবাই কে আল্লাহ জান্নাত দান করেন আমিন,"বাংলা জাতির জনক শেখ মুজিবুর রহমান ও তার পরিবারের সবাইকে আল্লাহ জান্নাত দান করুন, আমিন।","পরিবার সবাই কে - পরিবারের সবাইকে, দান করেন - দান করুন।"
O6LoajI5yT4,Baseera,2022-03-19T15:25:57Z,যদি সুখী হতে চান | শায়খ মুখতার আশ-শানক্বিতির ৩টি উপদেশ,Miscellaneous,আল্লাহর হেদায়েতের অপেক্ষায় আছি আল্লাহ আমাকে হেদায়েতের পথে নিন,আল্লাহর হেদায়েতের অপেক্ষায় আছি। আল্লাহ যেন আমাকে হেদায়েতের পথে নেন।,আছি আল্লাহ - আছি। আল্লাহ যেন; নিন - নেন।
4bqPGabTFEs,Funny Facts,2023-01-06T13:55:54Z,অস্থির বাঙালি Part 35😂 osthir bengali | funny video | funny facts | facts bangla,Entertainment,আমি  শেষ হাসতে হাসতে 😂😂😂,আমি শেষ হাসি হাসতে হাসতে 😂😂😂।,হাসতে-হাসি।
M1_Lf8L6aLw,Salahuddin Sumon,2023-05-07T15:22:27Z,বাহুবলী সিনেমার শ্যুটিং হয়েছিলো কেরালার যে জলপ্রপাতে || Bahubali Waterfalls | Athirapilly Waterfalls,Entertainment,আপনার জীবনটা ধন্য সুমনদা আমরা ভারতের থেকেও আমরা এখনো এত সুন্দর দৃশ্য দেখি নাই,"আপনার জীবন ধন্য, সুমনদা। আমরা ভারতের থেকেও এত সুন্দর দৃশ্য আগে কখনো দেখিনি।",জীবনটা - জীবন; আমরা - আমরা; দেখি নাই - দেখিনি; এখনো - আগে কখনো।
qw1CVt43VKw,G Series Music,2017-03-13T18:43:08Z,Oniket Prantor || অনিকেত প্রান্তর || Artcell || Bangla New Band Song || Official Lyrical Video,Entertainment,স্মৃতি রেখে গেলাম যাতে কেউ লাইক দিয়ে গানটি আবার শোনার সুযোগ করে দেয়😌💫🥹,"স্মৃতি রেখে গেলাম, যাতে কেউ লাইক দিয়ে গানটি আবার শোনার সুযোগ করে দেয়। 😌💫🥹",যাতে কেউ লাইক দিয়ে গানটি আবার শোনার সুযোগ করে দেয়😌💫🥹 - যাতে কেউ লাইক দিয়ে গানটি আবার শোনার সুযোগ করে দেয়। 😌💫🥹
