Video ID,Channel name ,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
UXyuBZ6bW_o,Desh TV News,2023-02-11T15:18:08Z,নারী ও উঠতি বয়সী মেয়েদের টার্গেট করতো দারাজের ডেলিভারিম্যান | DARAZ Delivery Man | Desh TV News,News,কোনো ডেলিভারি লোকের হাতে নিজের ফোন দেয়া উচিত না।,কোনো ডেলিভারি লোকের হাতে নিজের ফোন দেওয়া উচিত নয়।,"দেয়া-দেওয়া, উচিত না-উচিত নয়।"
IMzROjrQ4l0,Fagun Audio Vision,2023-07-29T15:59:38Z,Ityadi - ইত্যাদি | Munshiganj Episode - July 2023 | Hanif Sanket,Entertainment,বগুড়ার মহাস্থানগড় নিয়ে একটা  পর্ব করার অনুরোধ জানাচ্ছি🙂,বগুড়ার মহাস্থানগড় নিয়ে একটি পর্ব করার অনুরোধ জানাচ্ছি।,একটা-একটি।
6TC9FEID7xQ,Suranjoli,2023-06-15T06:54:06Z,ছেলেটা সবার ক্রাশ | Miraz Khan | Arohi Mim | Bangla Natok 2023,Entertainment,কী নাটক রে বাবা হাসতে হাসতে শেষ 😂😂😂 মেয়েরা নাকি ছেলে কে দেখলেই প্রেমে পড়ে যায় 😂😂 হুর। কী আজব😂😂,"কী নাটক রে বাবা, হাসতে হাসতে শেষ 😂😂😂। মেয়েরা নাকি ছেলেকে দেখলেই প্রেমে পড়ে যায় 😂😂। হুর! কী আজব 😂।","ছেলে কে-ছেলেকে, ।-!, কে-কী, 😂😂-😂."
H2If6g3TH8I,SOMOY TV,2020-10-21T09:23:30Z,"ফ্ল্যাটে নায়লা নাঈমের বিড়ালের খামার, অতিষ্ঠ ভবন বাসিন্দারা | Naila Nayem | Somoy Entertainment",Miscellanous,বিড়ালের ময়লার উপর ওকে বেধে রাখলে তখন আপু মনে হয় ভালো থাকবে,বিড়ালের ময়লার উপর ওকে বেঁধে রাখলে তখন আপু মনে হয় ভালো থাকবে।,বেধে - বেঁধে।
uKdTWf1l1Lg,BVNEWS24,2023-11-09T09:59:06Z,জাহের আলভী ও ইকরার বাস্তব জীবনের প্রেমের গল্প,Entertainment,কে আগে উপরে উঠেছিল জানতে চাওয়া আমার মন,"কে আগে উপরে উঠেছিল, তা জানতে চাইছে আমার মন।",জানতে চাওয়া আমার মন - তা জানতে চাইছে আমার মন।
s21NZ19thvw,Holy FM,2020-12-16T13:38:50Z,কালজয়ী দেশাত্মবোধক গান | Eta Bangladesh | Muhib Khan | Holy FM,Entertainment,কিশোরগঞ্জবাসী গর্বিত আল্লামা মুহিব খানকে নিয়ে🥰,কিশোরগঞ্জবাসী আল্লামা মুহিব খানকে নিয়ে গর্বিত। 🥰,গর্বিত আল্লামা মুহিব খানকে নিয়ে🥰 - আল্লামা মুহিব খানকে নিয়ে গর্বিত। 🥰
16IJh8Quuv8,BBC News বাংলা,2021-03-24T13:00:15Z,যে প্রেম কাহিনী কোন বাধা মানেনি | BBC Bangla,Miscellaneous,হে আল্লাহ আপনি তাদের উপর রহম করুন😥🙏,"হে আল্লাহ, আপনি তাদের উপর রহম করুন। 🙏","Added a comma after ""আল্লাহ"" for better flow."
vmFrsGYNLgQ,BBC News বাংলা,2020-08-15T09:00:13Z,শেখ মুজিব হত্যার পর জেনারেল জিয়া যে মন্তব্য করেছিলেন,News,সে সময় সে পরিস্থিতি কেন সৃষ্ট হয়েছে আজ তা মানুষ বুঝতে পারছে ।,"সে সময় সেই পরিস্থিতি কেন সৃষ্টি হয়েছে, আজ তা মানুষ বুঝতে পারছে।","সে - সেই, সৃষ্ট - সৃষ্টি, ।-।"
cd5GO4zuGrY,Gollachut Drama,2023-11-20T08:00:20Z,Ohongkari Bou | অহংকারী বউ | Bangla Natok 2023 | Asraf Supto | Emon Rabek | শেষ পর্ব | Mini Series,Entertainment,নাটকটা খুব সুন্দর হয়েছে দেখে অনেক কিছু শেখার আছে,"নাটকটা খুব সুন্দর হয়েছে, দেখে অনেক কিছু শেখার আছে।","Added comma after ""হয়েছে"" - Added comma after ""হয়েছে"" to improve readability by separating the two independent clauses."
NKNQogvPBHA,T Sports,2023-09-28T12:45:01Z,"বল হাতেই উইকেট,সিয়ামের সাথে সাথে স্ত্রী অবন্তির আনন্দ উদযাপন | Siam Ahmed | CCL 2023 | T Sports",Sports,এই জন্য বলে পিরিতে পেত্নী ভালো। কার উদ্দেশ্য বলা দেখি কে বুঝতে পারে।,"এই জন্য বলে পিরিতে পেত্নীও ভালো। কার উদ্দেশ্যে বলা, দেখি কে বুঝতে পারে।","পিরিতে-পিরিতে, ভালো-ভালো, কার উদ্দেশ্য বলা দেখি কে বুঝতে পারে।-কার উদ্দেশ্যে বলা, দেখি কে বুঝতে পারে।"
Ar6JIIJn9cI,Hossain Forhad,2008-11-17T19:39:53Z,Shorolotar Protima,Entertainment,এই গানগুলা কখনোই পুরনো হবেনা...🖤,এই গানগুলো কখনোই পুরনো হবে না...🖤,"গানগুলা - গানগুলো, হবেনা - হবে না।"
XrY5mIUqt3c,Somoy Entertainment,2023-08-26T06:51:09Z,জেনে নিন হাবু ভাইয়ের স্ত্রীর পরিচয় | Regina Tultul | Identity of Chashi Alam's Wife | Somoy TV,Entertainment,"কিছু কথা আগেই বলতে হয়, হাবু ভাইয়ের বউ আগেই লাভ লছ হিসাব করে বিয়ে বইছে.......😂😂😂😂","কিছু কথা আগেই বলতে হয়, হাবু ভাইয়ের বউ আগে লাভ-লোকসানের হিসাব করে বিয়ে বসেছে।","লছ - লোকসানের, বইছে - বসেছে, লাভ লছ - লাভ-লোকসানের।"
