Video ID,Channel name ,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
Dkt9b-a7yyE,Ekattor TV,2023-11-06T01:00:05Z,"হাজার হাজার টাকার খাবার অপচয়, সেইসাথে ভন্ডামির নজীর সৃষ্টি করলো মুকবাং ক্রিয়েটররা | Mukbang Fraud",News,যে মুন্সি হুজর বলতকার করে ছাত্রদেরকে সেই হুজর দিয়ে বলতকার করানো হোক বা আইনের আওতায় আনা হোক ।,"যে মুন্সি হুজুর ছাত্রদেরকে বলাৎকার করে, সেই হুজুরকে দিয়ে বলাৎকার করানো হোক অথবা আইনের আওতায় আনা হোক।","হুজর-হুজুর, বলতকার করে ছাত্রদেরকে - ছাত্রদেরকে বলাৎকার করে, সেই হুজর দিয়ে - সেই হুজুরকে দিয়ে।"
DwgIzrQrnnE,Family Entertainment Bd,2023-08-06T08:00:07Z,এসএসসি পরীক্ষার মিষ্টি | SSC Exam Result | Bangla Funny Video | Family Entertainment bd | Desi Cid,Entertainment,"আমি তাদের বিডিও দেখি সবসময়।  এখন তাদের কথা মনে পড়লে রাস্তা, ঘাটে। হাট বাজারে, অফিস আদালতে, যেখানে সেখানে আমার প্রচন্ড হাসি পায়। আমি একজন অফিসার মানুষ। শেষ পর্যন্ত মানুষ আমাকে পাগল মনে করে কিনা সেটাই চিন্তা করতেছি 🎉😂❤❤❤❤❤❤","আমি তাদের ভিডিও দেখি সবসময়। এখন তাদের কথা মনে পড়লে রাস্তা, ঘাটে, হাট বাজারে, অফিস আদালতে, যেখানে সেখানে আমার প্রচন্ড হাসি পায়। আমি একজন অফিসার মানুষ। শেষ পর্যন্ত মানুষ আমাকে পাগল মনে করে কিনা সেটাই চিন্তা করছি।","বিডিও-ভিডিও, করতেছি-করছি।"
9EZrm6i3RvE,Jamuna TV,2023-12-03T13:45:01Z,"প্রার্থিতা বাতিল হলো হিরো আলম, মাহিয়া মাহি ও মাহি বি চৌধুরীর; কিন্তু কেন? | Election 2024 | JamunaTV",Politics,বেপর্দা মাহীর পর্থিতা বাতিলের জন্য আমি সাধারন মানুষ হিসেবে আজ গর্বিত নির্বাচন কমিশনকে অসংখ্য ধন্যবাদ। এটাই সত্য সবার জন্য এমপি হওয়া দেশের জন্য কাম্য নয়,"বেপর্দা মাহীর প্রার্থিতা বাতিলের জন্য আমি সাধারণ মানুষ হিসেবে আজ গর্বিত। নির্বাচন কমিশনকে অসংখ্য ধন্যবাদ। এটাই সত্য, সবার জন্য এমপি হওয়া দেশের জন্য কাম্য নয়।","পর্থিতা-প্রার্থিতা, সাধারন-সাধারণ, হওয়া-হওয়া, কাম্য নয়-কাম্য নয়।"
y80X-8VD8fU,Banglavision DRAMA,2023-07-13T13:31:37Z,Putuler Songshar | পুতুলের সংসার | Tanjin Tisha | Sohel Mondal | Rinku | Bangla New Natok 2023,Entertainment,"পত্রিকায় বিজ্ঞাপন দেখে নাটক টি দেখতে এসেছি,,ভাবিনি যে মনের অজান্তেই চুখে জল এসে যাবে😢😢এর থেকে বড় কষ্ট আমার মনে হয়না এই পৃথিবীতে আছে, সহজ সরল একটা মেয়ের জীবন এতো সহজে কিভাবে নষ্ট করে দিলো,, একটা মেয়ে যদি একটা ছেলেকে ধোকা দেয়,,কিছু দিন কষ্ট হবে তার পর সব ঠিক হয়ে যায়, কিন্তু একটা ছেলে যখন একটা মেয়েকে ধোকা দেয় কি হয় সেটা অনেক মানুষ জানেনা,, যারা জানেনা তাদের এই নাটক টা দেখা উচিৎ, আজ পুরুষ হয়ে নিজের কাছে নিজেকে খুব ঘৃণা লাগতেছে, অনেক কিছু লেখার ছিলো লেখতে পারলাম না😢 কেন যেন মরে যেতে ইচ্ছে করতেছে,,হে আল্লাহ যতদিন বেচে আছি সম্মানের সাতে বাচিয়ে রেখো,, নাহয় মৃত্যু দিয়ো মাবুদ 😢😢","পত্রিকায় বিজ্ঞাপন দেখে নাটকটি দেখতে এসেছি, ভাবিনি যে মনের অজান্তেই চোখে জল এসে যাবে। এর থেকে বড় কষ্ট আমার মনে হয় না এই পৃথিবীতে আছে। সহজ সরল একটা মেয়ের জীবন এতো সহজে কিভাবে নষ্ট করে দিল। একটা মেয়ে যদি একটা ছেলেকে ধোঁকা দেয়, কিছুদিন কষ্ট হবে, তারপর সব ঠিক হয়ে যায়। কিন্তু একটা ছেলে যখন একটা মেয়েকে ধোঁকা দেয়, কী হয় সেটা অনেক মানুষ জানে না। যারা জানে না তাদের এই নাটকটা দেখা উচিত। আজ পুরুষ হয়ে নিজের কাছে নিজেকে খুব ঘৃণা লাগছে। অনেক কিছু লেখার ছিল, লিখতে পারলাম না। কেন যেন মরে যেতে ইচ্ছে করছে। হে আল্লাহ, যতদিন বেঁচে আছি সম্মানের সাথে বাঁচিয়ে রেখো, নাহয় মৃত্যু দিও মাবুদ।","টি - টি: Added proper sentence spacing and punctuation, ,, - ,: Corrected multiple commas, চুখে - চোখে: Corrected spelling error, এতো - এত: Corrected spelling error, দিলো - দিল: Corrected spelling error, ধোকা - ধোঁকা: Corrected spelling error, কি - কী: Corrected spelling error, টা - টা: Corrected spelling error, লেখতে - লিখতে: Corrected spelling error, সাতে - সাথে: Corrected spelling error."
6TC9FEID7xQ,Suranjoli,2023-06-15T06:54:06Z,ছেলেটা সবার ক্রাশ | Miraz Khan | Arohi Mim | Bangla Natok 2023,Entertainment,মিরাজ আরহি বেস্ট জুটি 👌👌 সত্যি স্বামী স্ত্রী হলে আর নাইস কাপল হবে,মিরাজ আরহি সেরা জুটি 👌👌। সত্যি স্বামী স্ত্রী হলে আরও/অনেক নাইস কাপল হবে।,"বেস্ট-সেরা, আর-আরও/অনেক ।"
UXyuBZ6bW_o,Desh TV News,2023-02-11T15:18:08Z,নারী ও উঠতি বয়সী মেয়েদের টার্গেট করতো দারাজের ডেলিভারিম্যান | DARAZ Delivery Man | Desh TV News,News,নিজের ফোনে ব্যাক্তিগত কি এমন ছবি আর ভিডিও ছিল যে সেগুলো দিয়ে ব্যাল্কমিল করতে পারে ? বর্তমান যুগ হিসেবে আপত্তিকর কোন পিক বা ভিডিও নিজের ফোনেও রাখা নিরাপদ নয়।,নিজের ফোনে ব্যক্তিগত কি এমন ছবি আর ভিডিও ছিল যে সেগুলো দিয়ে ব্ল্যাকমেইল করতে পারে? বর্তমান যুগে আপত্তিকর কোনো ছবি বা ভিডিও নিজের ফোনেও রাখা নিরাপদ নয়।,"ব্যাক্তিগত-ব্যক্তিগত, ব্যাল্কমিল-ব্ল্যাকমেইল, কোন-কোনো।"
cg1eG0Th-7c,Tarun Majhi,2023-07-04T14:15:06Z,মোবাইলের নেশা 📵 | Mobile Addiction By Tarun Inspiration | Motivational video bangla 2023 | #video,Miscellaneous,মাসললাহ আলহামদুলিল্লাহ অনেক সুন্দর কথা বলেন,"মাশাল্লাহ, আলহামদুলিল্লাহ, অনেক সুন্দর কথা বলেন।","মাসললাহ-মাশাল্লাহ, - ,।"
4kQWqPyrDTs,Jamuna TV,2021-10-30T16:15:01Z,পুত্র সন্তানের মা হলেন চিত্রনায়িকা পপি! | Sadika Parvin Popy,Miscellanous,সন্তানের বাবা কে কিছু দিন আগে শুনলাম এখনো মনের মতো বর খুঁজে পাইতেছে না এখন আবার সন্তান কেমনে আসলো?,"সন্তানের বাবা কে, কিছু দিন আগে শুনলাম, এখনো মনের মতো বর খুঁজে পাচ্ছে না, এখন আবার সন্তান কিভাবে আসলো?","পাইতেছে - পাচ্ছে, কেমনে - কিভাবে।"
H2If6g3TH8I,SOMOY TV,2020-10-21T09:23:30Z,"ফ্ল্যাটে নায়লা নাঈমের বিড়ালের খামার, অতিষ্ঠ ভবন বাসিন্দারা | Naila Nayem | Somoy Entertainment",Miscellanous,"আমি নিশ্চিত তিনি একজন মানসিক রোগী, কারন কোন সুস্থ মস্তিষ্কের মানুষ এইরকম কার্যক্রম করতে পারে না, তাকে শীঘ্রই পাবনা মানসিক হাসপাতালে পাঠানোর জন্য অনুরোধ জানাচ্ছি।","আমি নিশ্চিত তিনি একজন মানসিক রোগী, কারণ কোনো সুস্থ মস্তিষ্কের মানুষ এই রকম কার্যক্রম করতে পারে না। তাকে শীঘ্রই পাবনা মানসিক হাসপাতালে পাঠানোর জন্য অনুরোধ জানাচ্ছি।","কারন-কারণ, কোন-কোনো, এইরকম - এই রকম."
_uHq_mxpzlY,Fact Tube Bengali,2022-01-01T05:15:01Z,কিউট বেবিদের কাজকর্ম দেখলে আপনিওহাসি থামাতেপারবেননা😂 baby video baby video | cute child,Entertainment,বলেন তো ফাটা ঠোট নিয়ে হাসব কীভাবে😂😂😂🤣🤣,"বলেন তো, ফাটা ঠোঁট নিয়ে হাসব কীভাবে? 😂😂😂🤣🤣","ঠোট-ঠোঁট, কীভাবে-কীভাবে।"
