Video ID,Channel name,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
MxuHdD3FXvU,Sports Talkies,2021-05-11T13:15:16Z,সেরা ম্যাচ!!! Bangladesh vs Sri Lanka Best Funny Video | Nidhas Trophy Dubbing | Sports Talkies,Sports,সত্যি বলতে এই খেলাটা এখনো দেখলে চোখে পানি চলে আসে,"সত্যি বলতে, এই খেলাটা এখনো দেখলে চোখে পানি চলে আসে।","Added a comma after ""বলতে"" for better readability."
doveDe9YvJc,roni mazumder,2023-04-26T14:22:32Z,সন্ধ্যায় জমজমাট চীনের ফুটপাথ মার্কেট ।।   CHINA TRAVEL VLOG,Miscellaneous,অভিনন্দন আপনাকে। বাংলাদেশের মানুষ খুব তাড়াতাড়ি অন্য দেশের ভাষা শিখতে পারে।,আপনাকে অভিনন্দন। বাংলাদেশের মানুষ খুব তাড়াতাড়ি অন্য দেশের ভাষা শিখতে পারে।,অভিনন্দন আপনাকে - আপনাকে অভিনন্দন।
A9al-oYmKnY,Mahakash TV,2022-08-17T04:17:32Z,নাসার বিজ্ঞানীরা চাঁদের মাটিতে গাছ লাগিয়ে সবাইকে অবাক করে দিলো | Nasa Started Farming on the Moon,Miscellaneous,চাঁদে ক্যাকটাস গাছ লাগানো যায়।,চাঁদে ক্যাকটাস গাছ লাগানো যায় কি?,"Added ""কি?"" to make it a question."
cGdQX0hwdKM,CD CHOICE Drama,2023-07-09T09:00:19Z,I Am Divorced | আই এম ডিভোর্সড | Musfiq R Farhan | Tanjin Tisha | Hime | Bangla Natok 2023,Entertainment,আমার জীবনের সাথে অনেকটা মিল আছে 🙂🙂🙂🙂,আমার জীবনের সাথে অনেকটাই মিল আছে।,অনেকটা-অনেকটাই।
_EsSfTK06pc,Pinaki Bhattacharya,2024-01-17T13:05:49Z,হোক পালটা আঘাত || Pinaki Bhattacharya || The Untold,Miscellaneous,একদিন মুক্তি পাবো ইনশাআল্লাহ বাংলাদেশ জিন্দাবাদ❤❤❤❤❤,"একদিন মুক্তি পাব ইনশাআল্লাহ, বাংলাদেশ জিন্দাবাদ।","পাবো-পাব, ইনশাআল্লাহ-ইনশাআল্লাহ,,❤❤❤❤❤-।"
z0zBNyD039A,NAF Entertainment,2023-11-17T09:00:28Z,Hate You Madam | হেইট ইউ ম্যাডাম | Full Drama | Niloy Alamgir | Heme | Mohin Khan | Natok 2023 | NAF,Entertainment,নাটক দেখে হাসতে হাসতে আমি শেষ😅😅,নাটক দেখে হাসতে হাসতে আমি শেষ! 😅😅,তীব্র অনুভূতি প্রকাশে শেষে দাঁড়ি (।) এর পরিবর্তে বিস্ময় চিহ্ন (!) ব্যবহার করা হয়েছে। ইমোজি রাখা হয়েছে।
jJvoVohT4Kg,Omor On Fire,2023-11-20T12:30:07Z,Tiktok The End | Bangla Funny Video | Omor On Fire | It's Omor |,Entertainment,ধন্যবাদ ওমর ভাইকে । এই ভিডিওর মাধ্যমে টিকটিক এর মারাত্মক ক্ষতির দিকটা তুলে ধরার জন্য ❤❤❤❤,"ধন্যবাদ ওমর ভাইকে, এই ভিডিওর মাধ্যমে টিকটকের মারাত্মক ক্ষতির দিকটা তুলে ধরার জন্য। ❤️❤️❤️❤️","দাঁড়ি (.) এর আগে অপ্রয়োজনীয় স্পেস বাদ দেওয়া হয়েছে এবং বাক্যের অংশ দুটিকে কমা (,) দিয়ে যুক্ত করা হয়েছে। 'টিকটিক এর' কে সম্ভবত 'টিকটকের' (TikTok এর) বোঝানো হয়েছে এবং সে অনুযায়ী সংশোধন করা হয়েছে। শেষে দাঁড়ি (।) দেওয়া হয়েছে। ইমোজি রাখা হয়েছে।"
F0WwuiYfDvw,ATN News,2023-01-02T14:57:54Z,ভয়ংকর জালিয়াতি করা কে এই রহস্যময় নারী? | Crime News BD | BD Crime | Investigation News | ATN News,News,"কথা হলো,এর সাথে যারা জড়িত তাদের কি কোন বিচার হয়েছে, যদি হয়ে থাকে তাহলে সেই প্রতিবেদন পর্ব দেখতে চাই, যদি ঘুষ দিয়ে রক্ষা পেয়ে থাকে তাহলে সেই টাই দেখতে চাই, ধন্যবাদ সকলকে।","কথা হলো, এর সাথে যারা জড়িত, তাদের কি কোনো বিচার হয়েছে? যদি হয়ে থাকে, তাহলে সেই প্রতিবেদন পর্ব দেখতে চাই। যদি ঘুষ দিয়ে রক্ষা পেয়ে থাকে, তাহলে সেটাই দেখতে চাই। ধন্যবাদ সকলকে।","কমা (,) এর পর স্পেস দেওয়া হয়েছে। 'কি' (প্রশ্নবোধক) অর্থে 'কি' রাখা হয়েছে বা 'কী' ব্যবহার করা যেতে পারে। 'কোন' এর সঠিক বানান 'কোনো'। 'সেই টাই' কে 'সেটাই' করা হয়েছে। দীর্ঘ বাক্যটিকে দাঁড়ি (।) ও প্রশ্ন চিহ্ন (?) ব্যবহার করে ভাগ করা হয়েছে।"
oJg68ijFUVE,ATN News,2024-01-17T17:09:12Z,‘নির্বাচনে দখল ও জাল ভোট হয়েছে ৫১ শতাংশ কেন্দ্রে’ | Election 2024 | TIB | BD Politics | ATN News,News,একদম সঠিক প্রমাণ করে দিলেন খুব ভালো লাগলো ধন্যবাদ সাহসী নির্ভীক সাংবাদিক।,"একদম সঠিক প্রমাণ করে দিলেন। খুব ভালো লাগলো, ধন্যবাদ সাহসী নির্ভীক সাংবাদিক।",বাক্যটিকে সহজবোধ্য করতে দুটি ভিন্ন বাক্যে ভাগ করা হয়েছে এবং কমা ব্যবহার করা হয়েছে।
7QHR16rEt3E,Laser Vision,2017-12-14T14:34:51Z,"Guerrilla | Bangla Movie |  Joya Ahsan, Ferdous | Nasiruddin Yousuff |",Entertainment,এক ভারতীয় বাঙালি হিসেবে প্রত্যেক বাঙালিকে আমার ভালোবাসা. বাংলা ভাষা আমার গর্ব. গোটা বিশ্বে বাংলা একমাত্র ভাষা যাকে বাঁচানোর জন্য লক্ষ লক্ষ মানুষ জীবন দিতে দুবার ভাবে নি.,"এক জন ভারতীয় বাঙালি হিসেবে প্রত্যেক বাঙালির প্রতি আমার ভালোবাসা। বাংলা ভাষা আমার গর্ব। গোটা বিশ্বে বাংলা একমাত্র ভাষা, যাকে বাঁচানোর জন্য লক্ষ লক্ষ মানুষ জীবন দিতে দুবার ভাবেনি।","এক ভারতীয় বাঙালি হিসেবে-এক জন ভারতীয় বাঙালি হিসেবে, প্রত্যেক বাঙালিকে-প্রত্যেক বাঙালির প্রতি, ভালোবাসা-ভালোবাসা। (better word choice); নি-ন।"
rVq0fr3XpME,ADYOPANTO,2021-04-05T04:00:12Z,দ্বিতীয় বিশ্বযুদ্ধ | ইতিহাসের ভয়াবহতম অধ্যায় | আদ্যোপান্ত | World War II | Adyopanto,Miscellaneous,খুব  সুন্দর  নিখুঁত  তথ্য ধন্যবাদ,"খুব সুন্দর, নিখুঁত তথ্য। ধন্যবাদ।","অতিরিক্ত স্পেস অপসারণ করা হয়েছে এবং বাক্যটিকে সম্পূর্ণ করতে দাঁড়ি যুক্ত করা হয়েছে - খুব  সুন্দর  নিখুঁত  তথ্য - খুব সুন্দর, নিখুঁত তথ্য।"
onNXCzLaSGI,Anupam Movies,2018-12-16T09:30:00Z,Ora Egaro Jon | ওরা এগারো জন | Khoshru Razzak & Shabana | Bangla Full Movie,Entertainment,salut আমাদের বীর সন্তানদের৷ salut আমাদের মা বোনদের,স্যালুট আমাদের বীর সন্তানদের। স্যালুট আমাদের মা-বোনদের।,"salut - স্যালুট, মা বোনদের - মা-বোনদের।"
EEJtX-nVXM8,CMV,2023-03-19T09:01:03Z,Bou Bojhena | বউ বোঝেনা | Bangla Natok | Tawsif Mahbub | Keya Payel | Eid Natok | Bangla Natok 2023,Entertainment,"সামনে আরেক টা রমজান পেয়ে কে কে খুশি ,?❤",সামনে আরেকটা রমজান পেয়ে কে কে খুশি? ❤,"টা-টা, ?-?।"
xWYmLbx1SyM,ATN Bangla News,2023-11-03T13:37:17Z,বিএনপির মাজা ভাঙ্গা নিয়ে কি বললেন ভিপি নূর। Nurul Haq Nur | VP Nur | ATN Bangla News,Politics,ভিপি নূর ভাইয়ের সাথে আমি একমত 👍👍👍👌👌👌,ভিপি নূর ভাইয়ের সাথে আমি একমত।,Removed unnecessary emojis.
3aWpw7wIa3Q,Zunaid Ahmed Palak,2019-08-24T15:17:34Z,রাজনীতি না করলে কি হতেন প্রধানমন্ত্রী?,Politics,"সে দেশকে অনেক ভালোবাসেন, কারন তার বাবা দেশের জন্য প্রাণ দিয়েছে।সাধারণত মানুষ ভয় পায় তার ভালবাসার কোনো জিনিস অন্যের দ্বায়িত্বে রাখতে🤗 আর তাই তিনি তার সিংহাসন ছাড়েন নি।","সে দেশকে অনেক ভালোবাসেন, কারণ তাঁর বাবা দেশের জন্য প্রাণ দিয়েছেন। সাধারণত মানুষ ভয় পায় তাদের ভালোবাসার কোনো জিনিস অন্যের দায়িত্বে রাখতে। আর তাই তিনি তাঁর সিংহাসন ছাড়েননি।","কারন-কারণ, তার-তাঁর, দিয়েছে-দিয়েছেন, তার-তাদের, দ্বায়িত্বে-দায়িত্বে, তার-তাঁর, ছাড়েন নি-ছাড়েননি।"
wKopnRLydJY,Rtv News,2023-02-17T05:57:16Z,রাত্রির বিয়ের আসরে হাজির ৩০ জন বর! মাথা ঘুরে গেলো কনে পক্ষের | Wedding |  Old Dhaka | Rtv News,News,এমন বিয়েতে আল্লাহর রহমত থাকেনা।হে আল্লাহ আমাদের কুরআন সুন্নাহ অনুযায়ী জীবন পরিচালনা করার তৌফিক দিন।।।আমিন।,"এমন বিয়েতে আল্লাহর রহমত থাকে না। হে আল্লাহ, আমাদের কুরআন-সুন্নাহ অনুযায়ী জীবন পরিচালনা করার তৌফিক দিন। আমিন।","থাকেনা' কে 'থাকে না' করা হয়েছে। দাঁড়ি (.) এর পর স্পেস দিয়ে 'হে' এবং সম্বোধন 'হে আল্লাহ' এর পর কমা (,) ব্যবহার করা হয়েছে। 'অনুযায়ী' এর সঠিক বানান 'অনুযায়ী'। 'কুরআন সুন্নাহ' কে হাইফেন দিয়ে 'কুরআন-সুন্নাহ' লেখা যেতে পারে। অতিরিক্ত দাঁড়ি বাদ দেওয়া হয়েছে। দাঁড়ি (.) এর পর স্পেস দিয়ে 'আমিন' লেখা হয়েছে।"
ackT142LlOQ,SOMOY TV,2022-11-02T16:35:00Z,ইতিহাসের ধনীদের সম্পদের আশেপাশেও নেই বর্তমান সময়ের ধনীরা | World's Richest | Somoy TV,News,মানসা মুসা  ছিলেন ইলন মাস্কের থেকেও ধনী,মানসা মুসা ছিলেন ইলন মাস্কের চেয়েও ধনী।,থেকেও' এর চেয়ে 'চেয়েও' (তুলনা অর্থে) এখানে বেশি উপযুক্ত। শেষে দাঁড়ি (।) যোগ করা হয়েছে।
Z9UHK8IzsV0,ATN Bangla Clips,2022-06-12T06:00:10Z,হাড় কিপ্টা বাবার মজার কান্ড দেখুনহাড় কিপটে | AKM Hassan | Chanchal | Shamim Jaman,Entertainment,এখানে জামাই আর শাশুড়ির চরিত্র  আলাদা,এখানে জামাই আর শাশুড়ির চরিত্র আলাদা।,বাক্যের শেষে দাঁড়ি (।) যোগ করা হয়েছে।
