Video ID,Channel name,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
e4rYWAVnYV0,Bangladesh Student Council,2021-08-15T11:46:01Z,কি হয়েছিল সেই কলঙ্কিত রাতে! || A Documentary Film of 15 August || By Bangladesh Student Council,Miscellaneous,শুনছিলাম আর আমার দম টা হয়ে আসছিলো আহ্ আল্লাহ,"শুনছিলাম আর আমার দম বন্ধ হয়ে আসছিল, আল্লাহ।","দম টা-দম, হয়ে আসছিলো-বন্ধ হয়ে আসছিল, আহ্-removed."
BeBIyM-xAmQ,BBC News বাংলা,2022-04-20T07:03:15Z,আন্দালিব রহমান পার্থ: শেখ হাসিনার আত্মীয় হয়েও আওয়ামী লীগের কঠোর সমালোচনা কতটা চাপের?,News,বাংলাদেশের প্রধানমন্ত্রী হওয়ার যোগ্য।  আমার পছন্দের একজন রাজনীতিবিদ । তিনি খুব গঠনমূলক আলোচনা করেন।  তিনি একজন দিয়েল হিরো।  আমাদের অশিক্ষিত পলিটেশিয়ানদের থেকে অনেক অনেক ভালো ।,বাংলাদেশের প্রধানমন্ত্রী হওয়ার যোগ্য তিনি। তিনি আমার পছন্দের একজন রাজনীতিবিদ। তিনি খুব গঠনমূলক আলোচনা করেন। তিনি একজন ডিল হিরো। আমাদের অশিক্ষিত রাজনীতিবিদদের থেকে তিনি অনেক ভালো।,"হওয়ার-হওয়ার, ।-। তিনি, দিয়েল-ডিল, পলিটেেশিয়ানদের-রাজনীতিবিদদের, অনেক অনেক ভালো-অনেক ভালো।"
Cs56lXclISk,Maasranga News,2022-08-30T08:23:39Z,খালেদা জিয়া’র ব্যাপারে আর কত করবো ? প্রশ্ন প্রধানমন্ত্রীর | Sheikh Hasina | Khaleda Zia,Politics,একজন প্রধানমন্ত্রীর মুখে এইরকম কথা মানায় না😥,একজন প্রধানমন্ত্রীর মুখে এ রকম কথা মানায় না। 😥,এইরকম' এর চেয়ে 'এ রকম' বা 'এরকম' লেখা হয়। বাক্যের শেষে দাঁড়ি প্রয়োজন।
Z7hljz0ciUQ,Andaleeve Rahman Partho,2023-08-11T14:42:07Z,আমেরিকা বনাম সরকার,Politics,কথা গুলো যুক্তি সম্মত 👍 সত্য কথা বলে সারাজীবন অসাধারন হয়ে থাকেন মানুষের মনে ধন্যবাদ,কথাগুলো যুক্তিসম্মত। 👍 সত্য কথা বলে সারাজীবন মানুষের মনে অসাধারণ হয়ে থাকেন। ধন্যবাদ।,"কথা গুলো' একসাথে 'কথাগুলো', 'যুক্তি সম্মত' একসাথে 'যুক্তিসম্মত', 'অসাধারন' বানানটি 'অসাধারণ' হবে। বাক্য দুটিকে আলাদা করে দাঁড়ি ব্যবহার করা হয়েছে।"
YxXER0HEsgY,Channel 24,2023-01-09T12:10:48Z,মুক্তি পেয়ে যা বললেন মির্জা ফখরুল... | mirza fakhrul | Channel 24,Politics,"বর্তমান বাংলাদেশের মহা নায়ক, দেশের সকল মানুষের ভালো বাসার এক নেতা মির্জা ফখরুল ইসলাম আলমগীর ❤❤","বর্তমান বাংলাদেশের মহানায়ক, দেশের সকল মানুষের ভালোবাসার এক নেতা মির্জা ফখরুল ইসলাম আলমগীর। ❤❤",মহা নায়ক' একসাথে 'মহানায়ক' এবং 'ভালো বাসার' একসাথে 'ভালোবাসার' হবে। শেষে দাঁড়ি প্রয়োজন।
FNBfZbs9An4,Burnabee Records,2023-10-17T10:00:19Z,Kalachan 2 | কালাচান ২ | Tosiba | Pritom | Rizan | Alongkar | Hamza | Shovon Roy | Puja Song 2023,Entertainment,লন্ডন আসার পর থেকে আর সেই ভাবে বাংলাদেশের গান শোনার টাইম হয়ে উঠেনা। আজ বারে বসে আছি খুব ভাল লাগছে সময় টা।,"লন্ডন আসার পর থেকে আর সেভাবে বাংলাদেশের গান শোনার সময় হয়ে ওঠে না। আজ বারে বসে আছি, খুব ভালো লাগছে সময়টা।","সেই ভাবে-সেভাবে, টাইম-সময়, উঠেনা-ওঠে না, ভাল-ভালো, টা-টা."
YL4hjtVy5ac,Jamuna TV,2020-09-26T11:40:25Z,তারকাদের গাঁজা সেবন নিয়ে তোলপাড় বলিউড় পাড়ায় | #Deepika_shraddha_SaraAliKhan,Entertainment,এইটা কি ধরনের টাইটেল?? গাজা সেবন করতেন 😂😂😂😂,এটা কি ধরনের টাইটেল? গাঁজা সেবন করতেন 😂😂😂😂,"এইটা - এটা, গাজা - গাঁজা।"
3L-gontFoYw,ATN Bangla News,2023-11-18T16:17:32Z,অভিনেত্রী তানজিন তিশার কি হয়েছিল সেদিন ? Actress | Tanjin Tisha | ATN Bangla News,News,এরা হলো নাম করা বেষ্ষা😊,এরা হলো নামকরা বেশ্যা।,বেষ্ষা - বেশ্যা।
U01_XJgg4YI,Bayanno TV,2023-12-30T10:32:46Z,বিদেশীনির প্রশ্নে গ্রামের মজার স্মৃতিচারণ করলেন প্রধানমন্ত্রী |Sheikh hasina | pm childhood memories,Entertainment,😂😂😂😂 এটা হাস্য কর এটা হাস্য কর😂😂😂,"এটা হাস্যকর, এটা হাস্যকর।",হাস্য কর - হাস্যকর।
RZDSt0gGmt0,Somoy Entertainment,2023-03-24T16:05:36Z,নিজেকে ইনফ্লুয়েন্সার নয় কন্টেন্ট ক্রিয়েটর ভাবেন সুনেহরা | Sunehra Tasnim | Content Creator |Somoy TV,Entertainment,"কিন্তু মনে হয় রাফসান ভাইয়া আর সুনেহরা আপু অনেক ছোটোবেলার বন্ধু, এমন বন্ডিং💝","কিন্তু মনে হয় রাফসান ভাইয়া আর সুনেহরা আপু অনেক ছোটবেলার বন্ধু, এমন বন্ডিং।","ছোটোবেলার - ছোটবেলার, বন্ডিং💝 - বন্ডিং।"
qumC5k372kg,AdvuTurea,2019-02-28T13:37:59Z,ভারত পাকিস্থান ১৯৭১/The Story Behind 1971 Indo-Pakistan war || Bengali ||,Miscellaneous,বাংলাদেশ যেন ভুলে না যায় ইন্ডিয়ান হেল্প এর কথা,বাংলাদেশ যেন ইন্ডিয়ার সাহায্যের কথা ভুলে না যায়।,ইন্ডিয়ান হেল্প-ইন্ডিয়ার সাহায্য।
URyYGRq4Lvg,Channel 24 Entertainment,2023-11-03T08:50:01Z,যেকারণে প্রধানমন্ত্রীর কাছে বিচার চাইলেন লুবাবার মা | Mother of Simrin Lubaba | Channel 24,News,মানুষ যে কত রকম হইতে পারে।,মানুষ যে কত রকমের হতে পারে।,"রকম-রকমের, হইতে-হতে।"
XoeqgF4CHq4,Family Entertainment Bd,2023-02-15T08:00:16Z,মরা মুরগির চিকেন ফ্রাই | Desi Restaurant | Bangla Funny Video | Family Entertainment bd | Desi Cid,Entertainment,বাংলাদেশ এমন  অবস্থা বাস্তবতা দরার জন্য  অনেক ধন্যবাদ আপনাকে,বাংলাদেশের এমন অবস্থার বাস্তবতা ধরানোর জন্য অনেক ধন্যবাদ আপনাকে।,অবস্থা বাস্তবতা দরার - অবস্থার বাস্তবতা ধরানোর।
MGXEzkBmtA0,SOMOY TV,2023-06-16T16:20:00Z,কোন পথে দেশের রাজনীতি? | Bangladesh Politics | PM Sheikh Hasina | Begum Khaleda Zia | Somoy TV,Politics,এই দালানের  কন্ঠ  একদিন  থাকবে না,এই মানুষটার/ব্যক্তিটির কণ্ঠ একদিন থাকবে না। / এই দলের কণ্ঠ... (প্রসঙ্গ অনুযায়ী),"দালান' শব্দটি এখানে সম্ভবত ভুল, অর্থ অনুযায়ী 'মানুষটার', 'ব্যক্তিটির' বা 'দলের' হতে পারে। 'কন্ঠ' এর সঠিক বানান 'কণ্ঠ'।"
5iBj4fFvYtQ,Jamuna Sports,2023-07-20T15:15:00Z,বিশ্বকাপ এ সেরা ১০ গোল | Top 10 Qatar World Cup 2022 Goals,Sports,আমার সবচে বেশি কন গোলটা ক্রোয়েশিয়া ও ব্রাজিলের গোলটা ভালো লাগলো নেইমারের সেই গোরটা,আমার সবচেয়ে বেশি কোন গোলটা? ক্রোয়েশিয়া ও ব্রাজিলের গোলটা ভালো লেগেছে। নেইমারের সেই গোলটা।,"সবচে-সবচেয়ে, কন-কোন, লাগলো-লেগেছে, গোরটা-গোলটা।"
7Io5mziFAxU,Sangeeta Music,2018-10-23T09:59:14Z,Ayub Bachchu | Ek Akash Tara | আইয়ুব বাচ্চু | এক আকাশ তারা | Official Music Video,Entertainment,"৯৮ সালে আমার জন্ম...বুঝতে শিখার পরে সর্বপ্রথম এই গানটাই শুনছিলাম টেপরেকর্ডারে..প্রায় দেড়যুগ পরেও এই গানের আবেদন এখনো কমেনি🤘..এই না হলে শিল্পী, আর এটাই হলো গান🤟","১৯৯৮ সালে আমার জন্ম। বুঝতে শেখার পরে সর্বপ্রথম এই গানটিই শুনেছিলাম টেপরেকর্ডারে। প্রায় দেড়যুগ পরেও এই গানের আবেদন এখনো কমেনি 🤘। এই না হলে শিল্পী, আর এটাই হল গান 🤟।","৯৮-১৯৯৮, গানটাই-গানটিই, শুনছিলাম-শুনেছিলাম, হলো-হল।"
VniYSRlhuRE,Adventure BD,2023-04-22T13:00:28Z,মাছের আনন্দে আনন্দিত সুন্দরবনের জেলেরা | Fish Catching BD | Adventure BD,Miscellaneous,সব মাছ অনেক কেয়েছি আলহামদুলিল্লাহ  কক্সবাজারের,"কক্সবাজারে সব মাছ অনেক খেয়েছি, আলহামদুলিল্লাহ।","Word order rearranged to improve flow and clarity: ""সব মাছ অনেক কেয়েছি আলহামদুলিল্লাহ কক্সবাজারের""- ""কক্সবাজারে সব মাছ অনেক খেয়েছি, আলহামদুলিল্লাহ"", punctuation added: no punctuation - comma."
Y5j9KLtRb2g,BBC News বাংলা,2021-08-19T06:00:11Z,তালেবান যোদ্ধারা আফগানিস্তান ও পাকিস্তান সীমান্তের পাহারায় | BBC Bangla,News,😁😆 বিবিসি নিউজ শুনে আমার ঘুম যাইতে মন চাচ্ছে,😁😆 বিবিসি নিউজ শুনে আমার ঘুমাতে যেতে মন চাচ্ছে। / ...শুনে আমার ঘুম পাচ্ছে।,"যাইতে' একটি কথ্য রূপ, প্রমিত রূপ 'যেতে'। 'ঘুমাতে যেতে' বা কারণ উল্লেখ করে 'ঘুম পাচ্ছে' লিখলে আরও স্পষ্ট হয়।"
