Video ID,Channel name,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
s21NZ19thvw,Holy FM,2020-12-16T13:38:50Z,কালজয়ী দেশাত্মবোধক গান | Eta Bangladesh | Muhib Khan | Holy FM,Entertainment,সত্যিই অনেক সুন্দর মুহিব খানের নতুন নতুন গজল চাই,সত্যিই অনেক সুন্দর। মুহিব খানের নতুন নতুন গজল চাই।,"Added a period after ""সুন্দর"" to separate the sentences."
gpIx2Xl2KnE,Baseera,2021-06-09T05:26:50Z,"জান্নাত (জীবন - মৃত্যু - জীবন, পর্ব ১০) | Bangla Islamic Reminder [Re-Upload]",Miscellaneous,আল্লাহ আপনি আমাদের কে জান্নাতুল ফেরদৌস দান করুন,আল্লাহ আপনি আমাদেরকে জান্নাতুল ফেরদৌস দান করুন।,আমাদের কে - আমাদেরকে।
IKzSe9AykqE,Desh TV News,2023-09-20T08:00:07Z,৭ বছরেই শত কোটি টাকার মালিক উপজেলা ছাত্রলীগের এই সভাপতি! | BSL Leader | Savar Upazila | Desh TV,News,এই হল আমাদের দেশের জাতির জনক বঙ্গবন্ধু শেখ মুজিবুর রহমানের আদর্শ শিক্ষা,এই হলো আমাদের দেশের জাতির জনক বঙ্গবন্ধু শেখ মুজিবুর রহমানের আদর্শ ও শিক্ষা।,"হল-হলো, শিক্ষা-শিক্ষা।"
CSGiwf7KlrQ,KAMRUF Multimedia,2012-12-27T13:47:46Z,"Bangladesh National Anthem , My golden Bengal আমার সোনার বাংলা, Amar Shonar Bangla   -  HD HQ",Entertainment,যত শুনি ততই ভালো লাগে।,"যত শুনি, ততই ভালো লাগে।",Sentence needed a comma after the first clause.
XoeqgF4CHq4,Family Entertainment Bd,2023-02-15T08:00:16Z,মরা মুরগির চিকেন ফ্রাই | Desi Restaurant | Bangla Funny Video | Family Entertainment bd | Desi Cid,Entertainment,"হাসতে হাসতে পেট,,, মাথা সব শেষ 😂😂","হাসতে হাসতে পেট, মাথা—সব শেষ! 😂😂",অপ্রয়োজনীয় কমা বাদ দেওয়া হয়েছে। 'সব শেষ' অংশটিকে মূল বাক্যের সাথে যুক্ত করতে ড্যাশ (—) ব্যবহার করা হয়েছে এবং আবেগ প্রকাশে বিস্ময়সূচক চিহ্ন দেওয়া হয়েছে।
AfTVndf8yO0,ATN News,2023-07-18T12:00:08Z,হিরো আলম - শামীম ওসমান ইস্যুতে যে বার্তা দিল যুক্তরাষ্ট্র | Hero Alam | Shamim Osman | USA |ATN News,Politics,আমরা স্বাধীন দেশের স্বাধীন ভাবে ভোট দেয়ার অধিকার চাই😅,"আমরা স্বাধীন দেশের নাগরিক, স্বাধীনভাবে ভোট দেওয়ার অধিকার চাই।","স্বাধীন দেশের স্বাধীন ভাবে-স্বাধীন দেশের নাগরিক, স্বাধীনভাবে ভোট দেওয়ার / আমরা স্বাধীন দেশে স্বাধীনভাবে - আমরা স্বাধীন দেশের নাগরিক, স্বাধীনভাবে; দেয়ার-দেওয়ার।"
MXXE-nzdqPY,Jubaer Talukder,2022-12-24T15:11:06Z,Khulna Travel Vlog | খুলনা ভ্রমন গল্প,Miscellaneous,তোমার ট্রাভেল ভ্লগ গুলো সবার থেকে আলাদা 🤗,তোমার ট্রাভেল ভ্লগগুলো সবার থেকে আলাদা 🤗।,"গুলো-গুলো, থেকে -থেকে ।"
lmZEQmEEtTc,ATN News,2023-05-06T16:28:49Z,লাখ লাখ ফলোয়ারের প্রিয় মানুষ হয়ে ওঠা কে এই নাদির নিবরাস? | Nadir |  ATN News,Entertainment,"ভাইয়ের ভিডিও শুরু থেকেই দেখি,  তখনই আমি বুঝতাম, উনি অনেক বড় ইউটিউবার হবেন।","ভাইয়ের ভিডিও শুরু থেকেই দেখি, তখনই আমি বুঝতাম উনি অনেক বড় ইউটিউবার হবেন।","ভাইয়ের-ভাইয়ের, বুঝতাম,-বুঝতাম।"
16IJh8Quuv8,BBC News বাংলা,2021-03-24T13:00:15Z,যে প্রেম কাহিনী কোন বাধা মানেনি | BBC Bangla,Miscellaneous,এমন স্ত্রী যেন সবার ঘরে ঘরে আল্লাহ দেয়।  ভিডিও টিতে তার স্ত্রীর ভালোবাসা দেখে আমার চোখে পানি চলে এসেছিল।   আল্লাহ তার স্ত্রী কে উত্তম প্রতিদান দান করুক আমিন। 🤲🤲🤲🤲,"এমন স্ত্রী যেন সবার ঘরে ঘরে আল্লাহ দেন। ভিডিওটিতে তার স্ত্রীর ভালোবাসা দেখে আমার চোখে পানি চলে এসেছিল। আল্লাহ তার স্ত্রীকে উত্তম প্রতিদান দান করুন, আমিন। 🤲🤲🤲🤲","দেয়-দেন, টিতে-টিতে, কে-কে, দান করুক-দান করুন."
mw4WHiKsowg,Protidiner Bangladesh,2023-09-13T06:57:56Z,মিরপুরের ভাইরাল হাসান মামার চুইঝাল | Mirpur Street Food | Hasan Mamar Biriyani,News,আজ।আমি। খেয়ে।আসলাম। মোটামুটি। ভালো। আবারো। যাওয়ার। ইচ্ছে। আছে,আজ আমি খেয়ে আসলাম। মোটামুটি ভালো। আবারও যাওয়ার ইচ্ছে আছে।,Sentence structure and punctuation-Added spaces after periods to separate sentences and removed unnecessary periods within sentences.
iDZfDEu4mUs,Channel i Movies,2021-10-04T13:42:06Z,Amar Bondhu Rashed | আমার বন্ধু রাশেদ | Humaira Himu | Raisul Islam Asad | Channel i Movies,Entertainment,😢সকল মুক্তিযোদ্ধাদের প্রতি বিনম্র শ্রদ্ধা🎉❤,সকল মুক্তিযোদ্ধাদের প্রতি বিনম্র শ্রদ্ধা।,Added a period (.) at the end for sentence completion.
cNLTHbY1Ndk,Eagle Movies,2017-12-09T10:37:15Z,Golapi Ekhon Traine | Bangla Full Movie | Farooque | Bobita | Tarana Halim | ATM Shamsuzzaman,Entertainment,এক কথায় অসাধারন একটি সিনেমা,এক কথায় অসাধারণ একটি সিনেমা।,অসাধারন - অসাধারণ।
s21NZ19thvw,Holy FM,2020-12-16T13:38:50Z,কালজয়ী দেশাত্মবোধক গান | Eta Bangladesh | Muhib Khan | Holy FM,Entertainment,শুধু বলব এটাই বাংলাদেশ 💜💜💜💜💜💜💜💜,শুধু বলব এটাই বাংলাদেশ।,Sentence is grammatically correct but lacks a punctuation mark at the end. Added a period/full stop to complete the sentence.
Vhj-_avEjs0,Ritu Hossain,2023-06-26T12:00:08Z,রিতু নিজের টাকায় রুম ডেকোরেশন করলো | My Home Tour VLOG | Ritu Hossain | Rakib Hossain,Entertainment,1মিনিট এ আল্লাহর ১০০ প্রেমিক দেখতে চাই,১ মিনিটে আল্লাহর ১০০ জন প্রেমিক দেখতে চাই।,"1মিনিট-১ মিনিটে, এ-এ, ১০০ প্রেমিক-১০০ জন প্রেমিক।"
oPysZIjBur4,BBC News বাংলা,2018-03-06T06:38:04Z,বাংলাদেশে প্রথমবারের মত মাথা জোড়া লাগা জমজ শিশুদের পৃথক করতে অস্ত্রোপচার। BBC Bangla,News,আল্লাহ তাআলা সবাই কে এবং এই শিশু কে সুস্থ রাখুক,আল্লাহ তাআলা সবাইকে এবং এই শিশুটিকে সুস্থ রাখুন।,"সবাই কে' একসাথে 'সবাইকে', 'শিশু কে' একসাথে 'শিশুটিকে' হবে। প্রার্থনা বা সম্মানার্থে 'রাখুক' এর চেয়ে 'রাখুন' বেশি উপযুক্ত।"
gfxplsK0Kzg,Channel 24,2022-06-12T07:28:29Z,থাইল্যান্ডে বৈধ হলো গাঁজা সেবন! | Channel 24,News,বাংলাদেশ এ বৈধ করে দেওয়া হোক😁,বাংলাদেশে বৈধ করে দেওয়া হোক।,বাংলাদেশ এ - বাংলাদেশে।
