Video ID,Channel name,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
PfaSln6Ykdc,Tech to the Point - TTP,2023-06-06T14:44:44Z,লোডশেডিং আর গরমের চুড়ান্ত সমাধান Jisulife FA13R Rechargeable Fan,Miscellaneous,"ওয়াহিদ ভাই ফ্যানের দামটা বেশি, ইচ্ছা থাকলেও কিনতে আগ্রহী হতে পারছি না। চায়নার তৈরি না কি?","ওয়াহিদ ভাই, ফ্যানের দামটা বেশি, ইচ্ছা থাকলেও কিনতে আগ্রহী হতে পারছি না। চায়নার তৈরি নাকি?","ভাই - ভাই,; না কি - নাকি।"
nvONQEgGNKs,Hero Alom OFFICIAL,2021-06-25T08:10:19Z,হিরো আলম এর উগান্ডা গান | Uganda Song | Hero Alom New Song 2021 |,Entertainment,"ইতিহাস সাক্ষী,হিরো আলমই এক মাত্র ব্যক্তি যে পুরো পৃথিবীর মানুষের গানের চাহিদা মেটাতে সক্ষম","ইতিহাস সাক্ষী, হিরো আলমই একমাত্র ব্যক্তি যিনি পুরো পৃথিবীর মানুষের গানের চাহিদা মেটাতে সক্ষম।","যে - যিনি, এক মাত্র - একমাত্র।"
yyuaSSMTV-w,Channel i Shows,2023-07-27T10:54:43Z,নির্বাচনের আগে হিরো আলম আমার সাথে দেখা করেছিল | ব্যারিস্টার আন্দালিব রহমান পার্থ,Politics,পার্থ সেরা🥰 অসাধারণ ব্যক্তিত্ব সম্পন্ন মানুষ 🥰,"পার্থ সেরা, অসাধারণ ব্যক্তিত্বসম্পন্ন মানুষ।","সম্পন্ন - সম্পন্ন, missing punctuation."
hp2IWAT6TGs,Channel 24,2023-11-16T02:57:33Z,তফসিল ঘোষণা; কি বলছেন সাধারণ মানুষ | Election Commission | Election 2024 | Tofshil Ghosona,News,এবার নির্বাচন শীতকালীন আমি রাতে ভোট দিতে যেতে পারবো না দয়া করে তত্ত্বাবধায়ক সরকার দিয়ে সুষ্ঠ নির্বাচনের আয়োজন করেন যাতে আমরা দিনে ভোট দিতে যেতে পারি,"এবার নির্বাচন শীতকালে হওয়ায় আমি রাতে ভোট দিতে যেতে পারব না। দয়া করে তত্ত্বাবধায়ক সরকার দিয়ে সুষ্ঠু নির্বাচনের আয়োজন করুন, যাতে আমরা দিনে ভোট দিতে যেতে পারি।","শীতকালীন - শীতকালে, হওয়ায় - (added to improve flow), পারবো-পারব, দয়া করে-দয়া করে, করেন-করুন, যাতে -যাতে (no change needed, but kept for consistency)."
7QHR16rEt3E,Laser Vision,2017-12-14T14:34:51Z,"Guerrilla | Bangla Movie |  Joya Ahsan, Ferdous | Nasiruddin Yousuff |",Entertainment,"আগুনের পরশমণি, শ্যামল ছায়া, জয়যাত্রা সবচেয়ে সেরা।","আগুনের পরশমণি, শ্যামল ছায়া, জয়যাত্রা সবচেয়ে সেরা।",No changes needed.
cg1eG0Th-7c,Tarun Majhi,2023-07-04T14:15:06Z,মোবাইলের নেশা 📵 | Mobile Addiction By Tarun Inspiration | Motivational video bangla 2023 | #video,Miscellaneous,ভাই আপনার ভিডিও দেখে অনেক কিছু শিখলাম এখন থেকে সেগুলো মেনে চলার চেষ্টা করব। সবাই আমার জন্য দোয়া করবেন😊❤,"ভাই, আপনার ভিডিও দেখে অনেক কিছু শিখলাম। এখন থেকে সেগুলো মেনে চলার চেষ্টা করব। সবাই আমার জন্য দোয়া করবেন। 😊❤️","কমা যুক্ত করা হয়েছে-নেই/,, দোয়া - দোয়া।"
bbaF6v9WA7M,ATN News,2023-01-01T15:16:59Z,"ধর্ষণ না করেও, ধর্ষণকারী যারা! | Crime Investigation News | Crime News BD | BD Crime | ATN News",News,আসল খুনি কারা? এটার শেষ দেখতে চাই।,আসল খুনি কারা? এটির/এর শেষ দেখতে চাই।,এটার' এর চেয়ে 'এটির' বা 'এর' বেশি প্রমিত। বাক্য গঠন ও প্রশ্নবোধক চিহ্ন ঠিক আছে।
6UQdYYB7_rs,SOMOY TV,2023-11-04T19:35:27Z,৫শ টাকার জন্য প্রাণটাই গেলো কৃষকের | Naogaon News | Somoy TV,News,"বেশি ঝাল,ও মিষ্টি এক সাথে খাওয়ার ফলে পাকস্থলীতে প্রতিক্রিয়া ঘটেছে । আমিন",বেশি ঝাল ও মিষ্টি একসাথে খাওয়ার ফলে পাকস্থলীতে প্রতিক্রিয়া হয়েছে।,",ও - ও, ঘটেছে-হয়েছে।"
M1_Lf8L6aLw,Salahuddin Sumon,2023-05-07T15:22:27Z,বাহুবলী সিনেমার শ্যুটিং হয়েছিলো কেরালার যে জলপ্রপাতে || Bahubali Waterfalls | Athirapilly Waterfalls,Entertainment,ভাই আল্লাহ শুকরিয়া করেন আল্লাহর সৃষ্টি যদি এত সুন্দর হয় তাহলে ভাবেন তো জান্নাত কত সুন্দর । আলহামদুলিল্লাহ,"ভাই, আল্লাহর শুকরিয়া করেন। আল্লাহর সৃষ্টি যদি এত সুন্দর হয়, তাহলে ভাবেন তো, জান্নাত কত সুন্দর! আলহামদুলিল্লাহ।","শুকরিয়া করেন-শুকরিয়া করেন, ভাবেন তো-ভাবেন তো,।"
F0WwuiYfDvw,ATN News,2023-01-02T14:57:54Z,ভয়ংকর জালিয়াতি করা কে এই রহস্যময় নারী? | Crime News BD | BD Crime | Investigation News | ATN News,News,টাকা দিয়ে জমি কিনে এমন জালিয়াতির শিকার হলে সাধারণ জনগণ কাকে বিশ্বাস করবে।,টাকা দিয়ে জমি কিনে এমন জালিয়াতির শিকার হলে সাধারণ জনগণ কাকে বিশ্বাস করবে?,No changes needed.
