Video ID,Channel name,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
rsyyX9O7TnE,Cinemawala Entertainment,2019-07-14T13:15:00Z,"মুখের ওপর সুন্দরী মেয়েকে ""ভালো লাগে নাই"" বলে দিলে কেমন লাগে 😂 (Video) 😂 আফরান নিশো | তানজিন তিশা",Entertainment,আমার আপনাকে ভাল লাগে নাই😄,আমার আপনাকে ভালো লাগে নাই 😄।,ভাল-ভালো।
I9Vmc-jfspc,Channel 24,2023-08-10T17:47:49Z,১০০০ টাকার বাজার নিয়ে ভোক্তা অধিদপ্তরে | আমার কিছু বলার আছে | Amar Kichu Bolar Ache | Channel 24,News,খুব সুন্দর একটি প্রতিবেদন🤍 অনেক ভালো লেগেছে ভাই🤍 এভাবেই দেশের বর্তমান পরিস্থিতি তুলে ধরা হোক সব সময়🙏,খুব সুন্দর একটি প্রতিবেদন। অনেক ভালো লেগেছে ভাই। এভাবেই দেশের বর্তমান পরিস্থিতি তুলে ধরা হোক সবসময়।,"প্রতিবেদন🤍-প্রতিবেদন। , ভাই🤍-ভাই। , সময়🙏-সময়।"
C-2-m4CVfRY,ATN Bangla News,2023-11-07T08:31:11Z,এ নেশার শেষ কোথায় ? Ali Asgar Emon | Special News | ATN Bangla,News,সায়মন কে কাউন্সিল করলে ঠিক হয়ে যাবে ছেলেটা অনেক সুন্দর মনের মানুষ,"সায়মনকে কাউন্সিলিং করালে ঠিক হয়ে যাবে, ছেলেটা অনেক সুন্দর মনের মানুষ।","কে কাউন্সিল - সায়মনকে কাউন্সিলিং, করলে - করালে, মানুষ-মানুষ।"
qp3BgTyQJi8,Kureghor,2023-03-22T09:07:18Z,বিস্ময় বালক সাইফের যাদুকরী কন্ঠে ' তাইতো আইলাম সাগরে'।  Tasrif khan ft Saif |,Entertainment,খুব সুন্দর একটা গান মন ভরে গেল ❤❤❤ india,"খুব সুন্দর একটা গান, মন ভরে গেল। ❤❤❤ (ভারত থেকে)","গানের বর্ণনার পর কমা বসবে। বাক্যটিকে দুটি অংশে ভাগ করে দাঁড়ি ব্যবহার করা হয়েছে। 'india' শব্দটি সম্ভবত লেখকের অবস্থান নির্দেশ করছে, তাই বন্ধনীতে রাখা হয়েছে বা প্রয়োজনে বাদ দেওয়া যেতে পারে।"
s_r25o0F1Hk,Ekattor TV,2023-06-08T08:00:19Z,ডলারকে বাদ দেয়ার জন্য কি কি চেষ্টা করে যাচ্ছে ব্রিকস জোট ? | Dollar | News | Ekattor TV,News,মানুষ কত কষ্ট করে অর্থ উপার্জন করে আর একটি দেশ শুধু ডলার ছাপিয়েই ছক্কা মারছে। এটা অন্যায্য।,"মানুষ কত কষ্ট করে অর্থ উপার্জন করে, আর একটি দেশ শুধু ডলার ছাপিয়েই ছক্কা মারছে! এটা অন্যায়।","অন্যায্য' বানানটি ভুল, সঠিক বানান 'অন্যায়'। প্রথম বাক্যের দুটি অংশের মাঝে কমা এবং শেষে আবেগ বোঝাতে বিস্ময়সূচক চিহ্ন ব্যবহার করা যেতে পারে।"
2pMjYSr2YNA,Channel i Movies,2023-01-21T11:28:23Z,Post Master 71 | পোস্টমাষ্টার ৭১ | Bangla Movie | Ferdous | Moushumi | Arnob Khan | Channel i Movies,Entertainment,"আমি গর্বিত, আমি একজন মুক্তিযোদ্ধার সন্তান","আমি গর্বিত, আমি একজন মুক্তিযোদ্ধার সন্তান।",Added a period at the end of the sentence to indicate completion.
bbaF6v9WA7M,ATN News,2023-01-01T15:16:59Z,"ধর্ষণ না করেও, ধর্ষণকারী যারা! | Crime Investigation News | Crime News BD | BD Crime | ATN News",News,ঘটনাটির সত্যতা প্রকাশ করার জন্য সাংবাদিক ভাইকে ধন্যবাদ।,ঘটনাটির সত্যতা প্রকাশের জন্য সাংবাদিক ভাইকে ধন্যবাদ।,প্রকাশ করার - প্রকাশের।
fdEu2zHRMIc,Kureghor,2021-11-29T13:05:03Z,তাইতো আইলাম সাগরে | Taito Ailam Sagore | Tasrif Khan | Saint Martin Island,Entertainment,"তাসরিফ ভাই ভালো লাগার মানুষ,, গানটা যেমন ভালো ভাইয়ের মনটা অনেক ভালো ❤❤❤","তাসরিফ ভাই ভালো লাগার মানুষ। গানটা যেমন ভালো, ভাইয়ের মনটাও অনেক ভালো। ❤❤❤",",, - ।; ভাইয়ের মনটা অনেক ভালো - ভাইয়ের মনটাও অনেক ভালো।"
gpIx2Xl2KnE,Baseera,2021-06-09T05:26:50Z,"জান্নাত (জীবন - মৃত্যু - জীবন, পর্ব ১০) | Bangla Islamic Reminder [Re-Upload]",Miscellaneous,আলহামদুলিল্লাহ আল্লাহ আমাকে 10 পর্ব সোনা তৌফিক দান করেছেন মাশাআল্লাহ শুনে অনেক ভালো লাগলো মনে হচ্ছে আমি জান্নাতে আছি 🥰🥰,"আলহামদুলিল্লাহ, আল্লাহ আমাকে ১০ ভরি সোনা/ স্বর্ণ/ স্বর্ণের তৌফিক দান করেছেন। মাশাআল্লাহ, শুনে অনেক ভালো লাগলো। মনে হচ্ছে আমি জান্নাতে আছি। 🥰🥰","10 পর্ব-১০ ভরি/ স্বর্ণ/ স্বর্ণের, সোনা তৌফিক-সোনা/ স্বর্ণ/ স্বর্ণের তৌফিক, মাশাআল্লাহ শুনে-মাশাআল্লাহ, শুনে।"
_uHq_mxpzlY,Fact Tube Bengali,2022-01-01T05:15:01Z,কিউট বেবিদের কাজকর্ম দেখলে আপনিওহাসি থামাতেপারবেননা😂 baby video baby video | cute child,Entertainment,শেষটা দেখে হাসি থামাতে পারিনি 😂😂,শেষটা দেখে হাসি থামাতে পারিনি।,No changes needed.
X2RF1VYsVcQ,BBC News বাংলা,2022-02-09T11:31:48Z,"ভারতে হিজাব বিতর্ক:কর্নাটকে মুসলিম ছাত্রীদের বিক্ষোভ, হাইস্কুল-কলেজ বন্ধ|India hijab row viral video",News,আল্লাহ তোমার সাথে আমরা দোয়া করি,আল্লাহর কাছে তোমার জন্য আমরা দোয়া করি।,"সাথে - কাছে, দোয়া - দোয়া, করি-করি।"
oyK8WfKHbfs,Abdullah Ibn Mahmud,2022-03-25T16:05:28Z,একাত্তরের গণহত্যার দুর্লভ দৃশ্য || Rare Footage of Massacre in 1971 || Bangladesh,Miscellaneous,পাকিস্তানের সাথে আবার বন্ধুত্ব গড়ে তুলবেন নাকি?,পাকিস্তানের সাথে আবার বন্ধুত্ব গড়ে তুলবেন নাকি?,গড়ে - গড়ে।
bbaF6v9WA7M,ATN News,2023-01-01T15:16:59Z,"ধর্ষণ না করেও, ধর্ষণকারী যারা! | Crime Investigation News | Crime News BD | BD Crime | ATN News",News,এসব মিথ্যা মামলাকারীদের গ্রেফতার করে কঠিন শাস্তি দিতে হয়।,এসব মিথ্যা মামলাকারীদের গ্রেপ্তার করে কঠিন শাস্তি দিতে হয়।,গ্রেফতার-গ্রেপ্তার।
cNLTHbY1Ndk,Eagle Movies,2017-12-09T10:37:15Z,Golapi Ekhon Traine | Bangla Full Movie | Farooque | Bobita | Tarana Halim | ATM Shamsuzzaman,Entertainment,এক এক জন শক্তি মান অভিনেত্রী তাদের অভিনয় বাস্তবতাকেও হার মানায়,একেকজন শক্তিশালী অভিনেত্রী তাঁদের অভিনয় দিয়ে বাস্তবতাকেও হার মানান।,"এক এক জন - একেকজন, শক্তি মান - শক্তিশালী, তাদের - তাঁদের, অভিনয় বাস্তবতাকেও হার মানায় - অভিনয় দিয়ে বাস্তবতাকেও হার মানান।"
gMeeozaMmIM,Laser Vision,2018-01-13T11:04:17Z,Surja Dighal Bari | Bangla Movie | Dolly Anwar | Zahirul Haque | Rowshan Jamil | Sheikh Niamat Ali,Entertainment,"মানবিক সম্পর্কের  নিখুঁত উপস্থাপন ছবির চরিত্রগুলোকে জীবন্ত করে তুলেছে, আসলে ছবিটি দেখলে মনে হয় বাস্তব কোন ঘটনা সামনের দিকে অগ্রসর হচ্ছে, জীবনমুখী চলচ্চিত্রের একটি জীবন্ত দৃষ্টান্ত এই ছবিটি যা বিংশ শতাব্দীর বাঙালির জনজীবনের বাস্তবতাকে তুলে ধরে","মানবিক সম্পর্কের নিখুঁত উপস্থাপন ছবির চরিত্রগুলোকে জীবন্ত করে তুলেছে। আসলে, ছবিটি দেখলে মনে হয় বাস্তব কোনো ঘটনা সামনের দিকে অগ্রসর হচ্ছে। জীবনমুখী চলচ্চিত্রের একটি জীবন্ত দৃষ্টান্ত এই ছবিটি, যা বিংশ শতাব্দীর বাঙালির জনজীবনের বাস্তবতাকে তুলে ধরেছে।","দীর্ঘ বাক্যটিকে একাধিক বাক্যে ভাগ করা হয়েছে। 'হয়' এর বানান 'হয়', 'কোন' এর বানান 'কোনো' হবে। 'আসলে' এর পর কমা দিলে এবং শেষ অংশে 'ধরে' এর বদলে 'ধরেছে' ব্যবহার করলে বাক্য সাবলীল হয়।"
bj-yxJw6pV4,Rtv Drama,2023-09-11T11:00:10Z,"Bhalobashar Rong | ভালোবাসার রং | Mumtaheena Toya, Shamol Mawla | Bangla New Natok 2023 | Rtv Drama",Entertainment,"পুরুষ কে কেউ কখনো ভালোবাসে না , ভালোবাসে তার টাকা কে💔","পুরুষকে কেউ কখনো ভালোবাসে না, ভালোবাসে তার টাকাকে। 💔",কে - কে।
QFR7mDXc1lA,Channel 24,2023-07-29T06:46:28Z,বিএনপির হামলার পর যা বললেন পুলিশের ঊর্ধ্বতন কর্মকর্তা | BNP | DMP | Channel 24,Politics,তোরা পুলিশ রা দেশে কিন্তু থাকতে হবে। 😡😡😡,তোদের পুলিশ হয়ে দেশেই থাকতে হবে।,"তোরা-তোদের, রা-হয়ে, দেশে কিন্তু-দেশেই।"
