Video ID,Channel name,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
O_aBGKJpJLM,Gollachut Entertainment,2023-11-24T08:00:13Z,Dui Shashuri  | দুই শাশুড়ি | Bangla Natok 2023 | Niloy Alamgir | JS Heme | Mohin Khan,Entertainment,ইন্ডিয়ার নাটক দখলে সংসার ভাঙ্গে আমাদের দেশের নাটক দখলে সংসারে সুখ আসে ❤❤❤,"ভারতের নাটকের দখলে সংসার ভাঙে, আমাদের দেশের নাটকের দখলে সংসারে সুখ আসে। ❤❤❤","ইন্ডিয়ার - ভারতের, ভাঙ্গে-ভাঙে, দখলে-দখলে, আসে-আসে।"
JI-IhHv2vNk,S K Tufayel,2021-10-20T06:18:28Z,টাকলা মুরাদকে নিয়ে কবিতা 🤣। টাকলার ছাদে মাল নাই । তথ্য প্রতিমন্ত্রী মুরাদ হাসান। takla Murad hasan,Entertainment,ভাইয়্যা তুমাকে শ্রেষ্ঠ পুরস্কার দেয়া উচিত। তোমাকে পাবো কোথায়। তুমিতো বিশ্বকবি রবীন্দ্রনাথ ঠাকুর কেউ হার মানালে। থ্যাঙ্ক ইউ।,"ভাইয়া, তোমাকে শ্রেষ্ঠ পুরস্কার দেওয়া উচিত। তোমাকে কোথায় পাব? তুমি তো বিশ্বকবি রবীন্দ্রনাথ ঠাকুরকেও হার মানালে। ধন্যবাদ।","ভাইয়্যা-ভাইয়া, তুমাকে-তোমাকে, দেয়া-দেওয়া, পাবো-পাব, তুমিতো-তুমি তো, কেউ-কেও, থ্যাঙ্ক ইউ-ধন্যবাদ।"
FX-xYBAPys4,94.4 JAGO FM,2018-05-22T11:16:35Z,Tik Talk with DJ Sonica | Episode 03,Entertainment,এই হল সেই ডিপজলের অস্ট্রেলিয়ান গাই 😂😂😂😂,এই হলো সেই ডিপজলের অস্ট্রেলিয়ান লোক/ছেলে। 😂😂😂😂,হল' এর চেয়ে 'হলো' প্রমিত। ইংরেজি 'গাই' (Guy) এর বদলে বাংলা 'লোক' বা 'ছেলে' ব্যবহার করা হয়েছে। 'অস্ট্রেলিয়ান' বানানটি 'অস্ট্রেলিয়ান' হবে।
50VnG2dPLDc,DBC NEWS,2023-12-09T14:20:11Z,সিন্দুকে পাওয়া গেল ২৩ বস্তা টাকা | DBC NEWS Special,News,আগে ওসোহায় মানুষ কে দান করুন আললাহু ভালো বাসবে,"আগে অসহায় মানুষকে দান করুন, আল্লাহ্ ভালো বাসবেন।","ওসোহায়' বানানটি 'অসহায়', 'আললাহু' বানানটি 'আল্লাহ্' এবং 'ভালো বাসবে' একসাথে 'ভালোবাসবেন' (সম্মানার্থে/নিশ্চিত অর্থে) হবে। 'মানুষ কে' একসাথে 'মানুষকে' লেখা হয়। কমা ও দাঁড়ি যোগ করা হয়েছে।"
bQZM5BarjPY,Ekattor TV,2023-10-04T17:34:36Z,"টাইগারদের লক্ষ্য এবার বহুদূর, জানালেন সাকিব | World Cup cricket | Ekattor TV",News,খেলার সঙ্গে সাথ নেই ।খালি মাইক😅😅😅😅,"খেলার সঙ্গে সাযুজ্য/সঙ্গতি নেই। খালি মাইক! 😅😅😅😅 / খেলার কোনো সরঞ্জাম নেই, শুধু মাইক! 😅😅😅😅",সাথ' শব্দটি সম্ভবত 'সঙ্গতি' বা 'সাযুজ্য' বোঝাতে চেয়েছে। 'খালি মাইক' এর অর্থ স্পষ্ট করতে বাক্য পরিবর্তন করা হয়েছে। দাঁড়ির আগের স্পেস বাদ দেওয়া হয়েছে এবং বিস্ময়সূচক চিহ্ন যোগ করা হয়েছে।
u88ycLVx5ho,Maasranga News,2023-12-17T14:37:44Z,"আওয়ামী লীগের কারা বাদ পড়লেন, জাতীয় পার্টির কারা পেলেন সেসব আসন | Maasranga News",Politics,ভিডিও এডিট ভুল। মুজিবুল হক চুন্নুকে অন্য নাম দিয়ে ইডিট😂😂😂,ভিডিও এডিটে ভুল। মুজিবুল হক চুন্নুকে অন্য নামে এডিট 😂😂😂,"ভিডিও এডিট ভুল - ভিডিও এডিটে ভুল, দিয়ে ইডিট-নামে এডিট।"
piUD4U9o3q0,ATC Android ToTo Company,2022-07-15T14:08:26Z,Nothing Phone 1 First Time Unboxing & Impression 🇧🇩 | ATC,Miscellaneous,তারা ফোন বানানোর আগে মনে হয়ে ATC এর রিভিউ সবগুলো দেখে ফোন বানাইছে!🙃,তারা ফোন বানানোর আগে মনে হয় ATC-এর রিভিউগুলো দেখে ফোন বানিয়েছে! 🙃,"মনে হয়ে-মনে হয়, এর-এর, বানাইছে-বানিয়েছে।"
16IJh8Quuv8,BBC News বাংলা,2021-03-24T13:00:15Z,যে প্রেম কাহিনী কোন বাধা মানেনি | BBC Bangla,Miscellaneous,ওদের ভালোবাসা দেখে চোখের পানি ধরে রাখতে পারলাম না। আল্লাহ তুমি ওদের হালাল রিজিকের ব্যাবস্হা করে দিও🤲🤲,তাদের ভালোবাসা দেখে চোখের পানি ধরে রাখতে পারলাম না। আল্লাহ তুমি তাদের হালাল রিজিকের ব্যবস্থা করে দিও। 🤲🤲,"ওদের-তাদের, ব্যাবস্হা-ব্যবস্থা।"
fHWz7UXPx6A,Peacock Entertainment,2023-11-23T12:00:12Z,Bad Ass (খারাপ গাধা) Ep 01 | Prottoy Heron | Mahima | Bannah | Samina | Mona | Anik | New Natok 2023,Entertainment,অনেক অপেক্ষার পহর শেষে ধন্যবাদ জানাই সবাইকে ❤,অনেক অপেক্ষার প্রহর শেষে ধন্যবাদ জানাই সবাইকে।,"পহর-প্রহর, ❤-।"
JI-IhHv2vNk,S K Tufayel,2021-10-20T06:18:28Z,টাকলা মুরাদকে নিয়ে কবিতা 🤣। টাকলার ছাদে মাল নাই । তথ্য প্রতিমন্ত্রী মুরাদ হাসান। takla Murad hasan,Entertainment,ভাইয়া তোমার কবিতাটা অনেক সুন্দর হইছে।,"ভাইয়া, তোমার কবিতাটা অনেক সুন্দর হয়েছে।",হইছে - হয়েছে।
