Video ID,Channel name,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
s21NZ19thvw,Holy FM,2020-12-16T13:38:50Z,কালজয়ী দেশাত্মবোধক গান | Eta Bangladesh | Muhib Khan | Holy FM,Entertainment,আল্লাহ তায়ালা মুহিব খান ভাইকে এই গজল যেনো গেয়ে  এই ভাবে আমাদের পাশে থাকবেন,"যেনো' এর সঠিক রূপ 'যেন', 'এই ভাবে' একসাথে 'এভাবেই' হবে। ক্রিয়াপদ 'থাকবেন' এর চেয়ে 'রাখেন' বা 'থাকার তৌফিক দিন' প্রার্থনার ক্ষেত্রে বেশি উপযুক্ত।",
lfkSZ8Gk2B8,G Series Bangla Movies,2022-12-17T09:00:16Z,71 Er Guerrilla | Bangla Full Movie | ৭১ এর গেরিলা | Sohel Rana | Alexander Bo | Bangla Movie 2022,Politics,ছবিটা একটু ও ভালো হয় নাই। মিলিটারি ও রাজাকার একটাও মরে নাই সব মুক্তিযোদ্ধা রা মোরে গেছে এটা কোন ছবি হইলো?,"ছবিটা একটুও ভালো হয়নি। মিলিটারি বা রাজাকার একজনও মরেনি, সব মুক্তিযোদ্ধাই মরে গেছে! এটা কোন ধরনের ছবি হলো?","একটু ও' একসাথে 'একটুও', 'হয় নাই' ও 'মরে নাই' এর প্রমিত রূপ 'হয়নি' ও 'মরেনি', 'মুক্তিযোদ্ধা রা' হবে 'মুক্তিযোদ্ধারা' বা জোর দিতে 'মুক্তিযোদ্ধাই', 'মোরে গেছে' হবে 'মরে গেছে', 'হইলো' এর প্রমিত রূপ 'হলো'। যতিচিহ্ন যোগ করে বাক্যগুলো স্পষ্ট করা হয়েছে।"
wOr8GVI-1OU,Elias Hossain,2022-01-30T10:02:28Z,"সত্যকে ঢেকে মিথ্যা শেখানো হচ্ছে আমাদের, সত্য জানুন || ইতিহাসের আসল রুপ|| Behind The History || vol-1",Miscellaneous,ইলিয়াস ভাই দেশের গৌরব তার মত সন্তান যেন বাংলাদেশের গড়ে গড়ে জন্ম নেয় আল্লাহ যেন তাকে সটিক পথে পরিচালিত করে,ইলিয়াস ভাই দেশের গৌরব। তাঁর মতো সন্তান যেন বাংলাদেশের ঘরে ঘরে জন্ম নেয়। আল্লাহ যেন তাঁকে সঠিক পথে পরিচালিত করেন।,"মত' এর বানান 'মতো', 'গড়ে গড়ে' হবে 'ঘরে ঘরে'। 'সটিক' বানান 'সঠিক'। সম্মানার্থে 'তার' ও 'তাকে' এর বদলে 'তাঁর' ও 'তাঁকে' এবং 'করে' এর বদলে 'করেন' ব্যবহার করা হয়েছে। বাক্যগুলোকে দাঁড়ি দিয়ে আলাদা করা হয়েছে।"
4d8ZQIMuJ5o,Rek Labib Agency,2023-04-19T11:00:07Z,Nusrat Jahan Ontora most popular YouTube stars | Adda with REK | Episode 07| #reklabibagency,Entertainment,আমার অনেক ভালো লাগে তুমার কথা,আমার তোমার কথা অনেক ভালো লাগে।,তুমার' এর সঠিক বানান 'তোমার'। স্বাভাবিক পদবিন্যাস অনুযায়ী 'তোমার কথা' আগে বসানো হয়েছে।
q_jay8DoSLI,Nexus Television,2023-07-30T15:01:00Z,"ইধিকা পাল - পর্ব ০১ ।। ""দ্য আরজে কিবরিয়া শো"" ।। Nexus television",Entertainment,"এত মার্জিত ও সাবলীল একজন নায়িকা, সত্যি মুগ্ধ করার মত ❤❤❤❤❤",এত মার্জিত ও সাবলীল একজন নায়িকা! সত্যি মুগ্ধ করার মতো। ❤❤❤❤❤,মত' এর বানান 'মতো' হবে। বাক্য দুটিকে আলাদা করে এবং বিস্ময়সূচক চিহ্ন ও দাঁড়ি ব্যবহার করে গঠন উন্নত করা হয়েছে।
0wi_cilEUlY,ATN Bangla News,2023-05-25T14:01:33Z,নতুন নতুন প্রতারনা আর এদেশের নারী প্রধান টার্গেট নাইজেরিয়ানদের। Nigeria | cheating | ATN Bangla News,News,একজন নাইজেরিয়ান যাত্রী এ দেশে না থাকে ওরা খুব ডেঞ্জার লোক,একজন নাইজেরিয়ান যাত্রী এ দেশে না থাকলে/থাকেন ওরা খুব বিপজ্জনক লোক।,"থাকে/থাকেন - থাকলে/থাকেন, ডেঞ্জার - বিপজ্জনক।"
onNXCzLaSGI,Anupam Movies,2018-12-16T09:30:00Z,Ora Egaro Jon | ওরা এগারো জন | Khoshru Razzak & Shabana | Bangla Full Movie,Entertainment,আজ তিন দিন মুক্তিযোদ্ধের ছবি দেখতেছি যত দেখি ততো ভালো লাগে একটা দেখি লোভ লাগলো,"আজ তিন দিন ধরে মুক্তিযুদ্ধের ছবি দেখছি, যত দেখি ততই ভালো লাগে। একটা দেখে লোভ সামলাতে পারলাম না।","মুক্তিযোদ্ধের-মুক্তিযুদ্ধের, দেখতেছি-দেখছি, ততো-ততই, একটা দেখি লোভ লাগলো-একটা দেখে লোভ সামলাতে পারলাম না।"
lsUMKxm_VJ8,Unknown Fact BD,2020-06-09T13:37:07Z,হৃদয় ছুঁয়ে যাওয়া ৭টি সেরা ইমোশনাল বিজ্ঞাপন | Top 7 Most Emotional Bangladesh Ads Compilation | HD,Entertainment,রবির বিগ্যাপন দেখে চোখের পানি ধরে রাখতে পারলাম না,রবির বিজ্ঞাপন দেখে চোখের পানি ধরে রাখতে পারলাম না।,বিগ্যাপন - বিজ্ঞাপন।
YL9dxAol5v0,SOMOY TV,2023-01-06T14:11:17Z,"মঞ্চ ভেঙে পড়লেন ওবায়দুল কাদের, আহত নেতাকর্মীরা | Obaidul Quader | Somoy TV",Politics,সময় টিভি ও দেখি এই ভিডিও টা বার বার রিপিট করে আমাদের মজা দিতেছে 🤣🤣,সময় টিভিও দেখছি এই ভিডিওটা বার বার রিপিট করে আমাদের মজা দিচ্ছে 🤣🤣,"দেখি - দেখছি, দিতেছে - দিচ্ছে।"
VDkwtmKahXo,Open T School,2021-09-30T18:29:01Z,কে ছিলেন মহম্মদ আতাউল গণি ওসমানী | Who was Muhammad Ataul Goni Osmani | Biography | Information |,Miscellaneous,একজন দেশ প্রেমিক কে এখন আর স্বরণ করা হয় না। কারণ বাংলাদেশে ভাল মানুষের স্থান নেই,একজন দেশপ্রেমিককে এখন আর স্মরণ করা হয় না। কারণ বাংলাদেশে ভালো মানুষের স্থান নেই।,"কে-কে, স্বরণ-স্মরণ, ভাল-ভালো।"
