Video ID,Channel name ,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
RZDSt0gGmt0,Somoy Entertainment,2023-03-24T16:05:36Z,নিজেকে ইনফ্লুয়েন্সার নয় কন্টেন্ট ক্রিয়েটর ভাবেন সুনেহরা | Sunehra Tasnim | Content Creator |Somoy TV,Entertainment,ভাই এদের কে নিয়ে ইন্টারভিউ হয়😂,ভাই এদেরকে নিয়ে ইন্টারভিউ হয়।,"কে - কে, হয় - হয়।"
H3b_gR7B_Po,SOMOY TV,2023-06-03T14:21:46Z,বিদ্যুৎ কেন নাই ব্যাখ্যা দিলেন প্রধানমন্ত্রী | Load Shedding Bangladesh | Sheikh Hasina | Somoy TV,Politics,😅 কি আর বলব!! শুধু একটা কথাই বলি.. সবার কাছ থেকে পালাতে পারলেও আল্লাহর কাছ থেকে তো আর পালাইতে পারবেন না😅। হেদায়েতের দোয়া করি.. আল্লাহর ফায়সালাই চূড়ান্ত,"😅 কি আর বলব!! শুধু একটা কথাই বলি, সবার কাছ থেকে পালাতে পারলেও আল্লাহর কাছ থেকে তো আর পালাতে পারবেন না 😅। হেদায়েতের দোয়া করি। আল্লাহর ফায়সালাই চূড়ান্ত।","বলি..-বলি,। - ।; পালাইতে-পালাতে; হেদায়েতের-হেদায়েতের।"
mcVd0Z2XgUc,T Sports,2023-09-29T11:01:11Z,"বোলারকে পাত্তাই দিলোনা নিশো, উড়িয়ে মারলো ছয়! | Afran Nisho | T Sports",Sports,নিশো খুব বেশি প্রাক্টিসে করেছে সেটার ফল ও পেয়েছে ❤,"নিশো খুব বেশি প্র্যাকটিস করেছে, সেটার ফলও পেয়েছে। ❤","প্রাক্টিসে - প্র্যাকটিস, সেটার-সেটার।"
cHnmWSOPfHE,Hero Alom OFFICIAL,2021-09-04T10:50:00Z,Manike Mage Hithe | হিরো আলম ভার্সন | Hero Alom New Song | Yohani | Hero Alom Official,Entertainment,কোনো জীবিত ব্যক্তির পক্ষে এতো সুন্দর গান গাওয়া সম্ভব না সুন্দরভাবে গানটাকে ধর্ষণ করার জন্য অভিনন্দন আলম সাহেব,"কোনো জীবিত ব্যক্তির পক্ষে এতো সুন্দর গান গাওয়া সম্ভব নয়। সুন্দরভাবে গানটাকে ""ধর্ষণ"" করার জন্য অভিনন্দন, আলম সাহেব।","না-নয়, এতো - এত, ""ধর্ষণ"" - quotation marks added to denote sarcasm/irony."
62d6PfZxky0,Bangla Bhuter Golpo,2023-01-16T13:00:48Z,Bhuter Cartoon - Railway Station at 2am Night (True Story) Train Horror Story | Bangla Bhuter Golpo,Entertainment ,আপনাদের গল্প অনেক সুন্দর হয় কিন্তু প্রব্লেম হচ্ছে আপনারা অনেক দেরি করে গল্প নিয়ে আসেন,"আপনাদের গল্প অনেক সুন্দর হয়, কিন্তু সমস্যা হচ্ছে আপনারা অনেক দেরি করে গল্প নিয়ে আসেন।","প্রব্লেম-সমস্যা, হয় কিন্তু-হয়, কিন্তু।"
NFvZtFL37lc,Channel i Tv,2017-08-23T11:37:11Z,Bayanno Theke Ekattor | Bangla Movie | Amit Hassan | Ferdous | Nipun | Channel i TV,Entertainment,বাংলার জন্য আমার দাদা জিবন দিয়েছে,বাংলার জন্য আমার দাদা জীবন দিয়েছেন।,"জিবন-জীবন, দিয়েছে-দিয়েছেন।"
tLrTn5NZle0,Channel 24,2017-01-23T11:08:43Z,প্রেমের টানে ঝিনাইদহে মার্কিন তরুণী,Miscellanous,কবে শুনব যে এলিয়েন এসেছে,কবে শুনব যে এলিয়েন এসেছে।,Added period at the end of the sentence.-N/A
hVvOPpXbyS4,T Sports,2022-06-24T04:00:30Z,মালয়েশিয়াকে দেয়া বাংলার মেয়েদের ৬ টি দুর্দান্ত গোল! | Bangladesh vs Malaysia | T Sports,Sports,লং পাসের অ্যাকুরেসি দেখে মুগ্ধ হলাম।,লং পাসের অ্যাকুরেসি দেখে মুগ্ধ হলাম।,No changes required.
N-n92UIELDg,ATN News,2023-08-10T09:04:44Z,আন্দোলনে ব্যর্থতায় দায়ী নেতাদের চিহ্নিত করেছে বিএনপি | BNP | BD Politics | Political News | ATN News,Politics,😂😂😂 সেই হিসেবে এই লিস্টে তারেকের নাম ১ নম্বরে রাখা উচিৎ বিদেশ বসে বসে ইউটিউবে নির্দেশনা দেয় নেতা তারেক 😂😂😂 বাংলাদেশ এর রাজনীতি মানেই বিনোদন।,সেই হিসেবে এই লিস্টে তারেকের নাম ১ নম্বরে রাখা উচিত। বিদেশ বসে ইউটিউবে নির্দেশনা দেয় নেতা তারেক। বাংলাদেশের রাজনীতি মানেই বিনোদন।,"উচিৎ-উচিত, এর-এর।"
hRIooJ7Pkb8,Life_2711,2022-05-13T15:00:30Z,মনে পড়ে? ৮০ দশকের বিটিভির সেই সুর। 80's morning show music of Bangladesh Television (BTV)। Life_2711,Entertainment,আহারে শুনে গায়ের লুম গুলো দারিয়ে গেল কতই না সুন্দর ছিল সেই দিন গুলি😭😭,"আহারে, শুনে গায়ের লোমগুলো দাঁড়িয়ে গেল। কতই না সুন্দর ছিল সেই দিনগুলি 😭😭।","লুম - লোম, দারিয়ে - দাঁড়িয়ে, গুলি-গুলি।"
