Video ID,Channel name,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
hW2qSTMHtEQ,Bengali Movies- Angel Digital,2023-02-10T12:30:21Z,Bidhilipi - Bengali Full Movie | Ranjit Mallick | Moushumi Chatterjee | Sumitra Mukherjee,Entertainment,"রনজিত মল্লিকের সমস্ত সিনেমা গুলোতে একটাতেও খারাপ অভিনয় নেই,,  সবগুলোতেই অসাধারণ অভিনয় করেন","রনজিত মল্লিকের সমস্ত সিনেমাগুলোতে একটিতেও খারাপ অভিনয় নেই, সবগুলোতেই অসাধারণ অভিনয় করেন।","গুলোতে-গুলোতে, একটাতেও-একটিতেও, ,, - ,।"
cqoXTyiSoKM,Cinemawala Entertainment,2020-10-17T12:04:36Z,যেমন কর্ম তেমন ফল 😋😋 যারা দূরে চলে গিয়ে আবার ফিরে আসে তাঁদের কি বলা উচিৎ আসলে!,Entertainment,আমরা ভালো কে মুল্য দিতে আজও শিখলাম নাহ্😴,আমরা ভালোকে মূল্য দিতে আজও শিখলাম না। 😴,"কে-কে, মুল্য-মূল্য, নাহ্-না।"
2D8BPHODjNg,Hello SHAON,2018-05-22T13:49:47Z,"অশ্লীল বাংলাদেশী বিজ্ঞাপন, Bangladashi Hot Advertisement / Hello SHAON",Miscellanous,"ভিরাট কোহলি কে কেনো নিয়া আসলেন,, এগুলোর সাথে কোহলির কি সম্পর্ক,,,,.????  আগে নিজে ভালো হইন,, পরে অন্য জনকে পরামর্শ দিবেন,,, 👈👈👈","বিরাট কোহলিকে কেন নিয়ে আসলেন? এগুলোর সাথে কোহলির কী সম্পর্ক? আগে নিজে ভালো হন, পরে অন্যকে পরামর্শ দেবেন।","কেনো-কেন, নিয়া-নিয়ে, আসলেন,, -আসলেন?, কি-কী, সম্পর্ক,,,,.-সম্পর্ক?, হইন-হন, জনকে-কে, দিবেন,,,-দেবেন।"
frU9Y7fgXh8,Rtv News,2023-06-06T18:00:26Z,"ট্রাকে ট্রাকে ঢুকছে পেঁয়াজ, ধরা অসাধু সিন্ডিকেট | Onion imports | Rtv News",News,আল্লাহ সর্বশ্রষ্ট বিচারক।শেষ বিচারের দিনে সবাইকে আল্লাহর বিচারের মুখোমুখি হতে হবে।,আল্লাহ সর্বশ্রেষ্ঠ বিচারক। শেষ বিচারের দিনে সবাইকে আল্লাহর বিচারের মুখোমুখি হতে হবে।,"সর্বশ্রষ্ট - সর্বশ্রেষ্ঠ, শেষ - শেষ।"
v1zA68RiFdA,Ekattor TV,2023-11-07T09:43:40Z,অশ্লীল পোশাকের কথা বলে অশ্লীল আচরন করেছেন ডিপজল | Entertainment | News | Ekattor TV,News,ডিপজল এর মেয়ের ড্রেস আপ দেখলে তো অস্লিল তাও লজ্জা পাই😂,"ডিপজলের মেয়ের ড্রেস আপ দেখলে তো অশ্লীল লাগে, তার উপর আবার লজ্জা!😂","এর - এর/ 'র, অস্লিল - অশ্লীল, তাও - তার উপর আবার, পাই-!."
Ar6JIIJn9cI,Hossain Forhad,2008-11-17T19:39:53Z,Shorolotar Protima,Entertainment,গানের প্রতিটি লাইনে আমি মর্মাহত 😭,গানের প্রতিটি লাইনে আমি মর্মাহত।,Added a period at the end of the sentence.
MuS4sBHHJEQ,HTS Tv Bangla,2023-03-24T13:00:13Z,মুক্তিযুদ্ধের পরে ৯৩ হাজার পাকিস্তানি বন্দীর ভাগ্যে কি ঘটেছিলো? Events after the liberation war |,Miscellaneous,ব্যক গ্রাউন্ড সাউন্ড এর জন্য শুনতে  অসুবিধা হচ্ছে।,ব্যাকগ্রাউন্ড সাউন্ডের জন্য শুনতে অসুবিধা হচ্ছে।,"ব্যক গ্রাউন্ড - ব্যাকগ্রাউন্ড, এর - এর।"
tT5bIjghHlQ,DURBIN FILMS,2022-05-05T06:00:12Z,Beyain I Love You| বেয়াইন আই লাভ ইউ | Eid Natok 2022 | Tawsif Mahbub | Tanjin Tisha । Natok 2022,Entertainment,চাচার অভিনয় টা সেই হইছে মোনাজাত টা😄😄🤣🤣,"চাচার অভিনয়টা সেই হয়েছে, মোনাজাতটা। 😄😄🤣🤣","টা-টা/টা, হইছে-হয়েছে, টা-টা।"
Y5j9KLtRb2g,BBC News বাংলা,2021-08-19T06:00:11Z,তালেবান যোদ্ধারা আফগানিস্তান ও পাকিস্তান সীমান্তের পাহারায় | BBC Bangla,News,আমাদের দেশে বর্তমানে কোন সাংবাদিক নেই সব সাংঘাতিক হয়েগেছে,"আমাদের দেশে বর্তমানে কোনো সাংবাদিক নেই, সব সাংঘাতিক হয়ে গেছে।","কোন-কোনো, হয়েগেছে-হয়ে গেছে।"
I9Vmc-jfspc,Channel 24,2023-08-10T17:47:49Z,১০০০ টাকার বাজার নিয়ে ভোক্তা অধিদপ্তরে | আমার কিছু বলার আছে | Amar Kichu Bolar Ache | Channel 24,News,বাজারে যদি এই অবস্থা হয় আজকে মাছের এক তারিখ হয়ে গেছে পিয়াজের দাম ১৫০ টাকা হয়ে গেছে কিভাবে চলবো আমরা চলার মতন কোন কায়দা নাই 😂😂😂,"বাজারে যদি এই অবস্থা হয়, আজ মাছের এক তারিখ হয়ে গেছে, পেঁয়াজের দাম ১৫০ টাকা হয়ে গেছে, কীভাবে চলব আমরা? চলার মতো কোনো কায়দা নেই। 😂😂😂","হয়-হয়, আজকে-আজ, চলবো-চলব, মতন-মতো।"
2z8Nhs0Qq4E,Open T School,2022-12-14T13:05:13Z,কে ছিলেন জিয়াউর রহমান | Who was Ziaur Rahman | Biography | Information |,Miscellaneous,"অজানা অসেক তথ্য জানতে পারলাম,,আল্লাহ জিয়াউর রহমান কে জান্নাত দান করুন",অজানা অনেক তথ্য জানতে পারলাম। আল্লাহ জিয়াউর রহমানকে জান্নাত দান করুন।,"অসেক-অনেক, ,, -. , কে -কে।"
