Video ID,Channel name,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
Np5gpPNhuqI,CD PLUS Entertainment,2020-12-08T14:20:37Z,Best Of Moushumi | Bangla Movie Songs | Vol 1 | 5 Superhit Movie Video Songs,Entertainment,মৌসুমি নায়িকা কার হাসিটা আমার খুবই ভালো লাগে,মৌসুমী নায়িকার হাসিটা আমার খুবই ভালো লাগে।,কার - নায়িকার।
rVq0fr3XpME,ADYOPANTO,2021-04-05T04:00:12Z,দ্বিতীয় বিশ্বযুদ্ধ | ইতিহাসের ভয়াবহতম অধ্যায় | আদ্যোপান্ত | World War II | Adyopanto,Miscellaneous,"ভাই জান, আপনাদের নিকট আমার অনুরোধ রইল। যে খবর প্রচার করার পূর্বে সঠিক তথ্য তুলে ধরার চেষ্টা করবেন।","ভাইজান, আপনাদের কাছে আমার অনুরোধ রইল, খবর প্রচার করার পূর্বে সঠিক তথ্য তুলে ধরার চেষ্টা করবেন।","নিকট-কাছে, যে- , রইল।-রইল, ।-, ।"
H2If6g3TH8I,SOMOY TV,2020-10-21T09:23:30Z,"ফ্ল্যাটে নায়লা নাঈমের বিড়ালের খামার, অতিষ্ঠ ভবন বাসিন্দারা | Naila Nayem | Somoy Entertainment",Miscellanous,একটা ফ্লাটে 400 বিড়াল নিয়ে থাকা কি সম্ভব । এখানে অন্যকিছু থাকতে পারে ভালো করে তদন্ত করে দেখা উচিত।,"একটা ফ্ল্যাটে ৪০০ বিড়াল নিয়ে থাকা কি সম্ভব? এখানে অন্য কিছু থাকতে পারে, ভালো করে তদন্ত করে দেখা উচিত।","ফ্লাটে-ফ্ল্যাটে, কি সম্ভব - কি সম্ভব?, কিছু থাকতে পারে ভালো-কিছু থাকতে পারে, ভালো।"
Pamq1yBAk1g,Salahuddin Sumon,2023-05-31T15:21:56Z,আমকে ঘিরেই আবর্তিত রাজশাহীর চাষীদের জীবন-স্বপ্ন || Mango Tour Rajshahi Part 02,News,রাজশাহীর আম আসলেই খুব সুস্বাদু,রাজশাহীর আম আসলেই (বা সত্যিই) খুব সুস্বাদু।,"বাক্যটি প্রায় সঠিক ছিল, তবে শেষে একটি দাঁড়ি (।) প্রয়োজন ছিল বাক্যটি সম্পূর্ণ করার জন্য। 'আসলেই'-এর পরিবর্তে 'সত্যিই' ব্যবহার করা যেতে পারে, তবে 'আসলেই' প্রচলিত ও শুদ্ধ।"
kkS4PUkPmzo,Ki Keno Kivabe,2023-01-13T16:45:03Z,মালদ্বীপ চুরি হয়ে গেছে !,Miscellaneous,নিজের দেশের তো একি অবস্থা,নিজের দেশের তো একই অবস্থা।,"একি' (প্রশ্নবোধক অর্থে, যেমন - একি কথা?) এর পরিবর্তে 'একই' (অর্থাৎ a same) হবে সঠিক বানান। বাক্যের শেষে দাঁড়ি (।) যোগ করা হয়েছে।"
hQba0ZFCvBo,BBC News বাংলা,2020-06-09T11:23:29Z,মুগদা হাসপাতাল এলাকা থেকে তোলা যে ছবি ফেসবুকে ভাইরাল,News,মানুষ মানুষের জন্যে। ধন্যবাদ বড় ভাই।,"মানুষ মানুষের জন্য। ধন্যবাদ, বড় ভাই।","জন্যে-জন্য, ভাই-ভাই।"
zSF8cnCgKyE,Prothom Alo Entertainment,2021-10-17T15:00:37Z,"চিত্রনায়িকা শাবনূর, মৌসুমী, শাবানা ও ববিতাকে নকল করে সংবাদ পাঠ করলেন পূর্ণিমা | Purnima",Entertainment,সবার অনুকরণ করলেও সাবানার নকল করতে পারে নি,সবার অনুকরণ করলেও শাবানার নকল করতে পারেনি।,"সাবানার-শাবানার, পারে নি-পারেনি।"
MtNNAzyhWyE,Palli Gram TV,2021-01-21T03:54:32Z,SOFIKER CHALAKI BANGLA FANNY VIDEO,Entertainment,ঢাকা আদাবর থানা থেকে শুনছি দোয়া করি সবাই ভালো থাকবেন,"ঢাকা আদাবর থানা থেকে বলছি, দোয়া করি সবাই ভালো থাকবেন।",শুনছি-বলছি।
rBrpWoozEHc,Media news Bangla,2021-05-19T15:54:48Z,যে কারনে মাশরাফির এই ভিডিও সুপার ভাইরাল | Mashrafe Bin Mortaza,Politics,মাশরাফি ভাই শুধুমাএ একজন এমপি নয় তিনি আমাদের নড়াইল জেলার গৌরব,"মাশরাফি ভাই শুধুমাত্র একজন এমপি নন, তিনি আমাদের নড়াইল জেলার গৌরব।","শুধুমাএ - শুধুমাত্র, নয়-নন, নড়াইল-নড়াইল।"
krSgTr0Y3hM,Sony AATH,2021-04-13T12:44:43Z,কালে রেঞ্জার কেরামতি | Gopal Bhar | Subho Nababarsho Special,Entertainment,পুরাতন পর্বো আর কতো দেখবো,পুরানো পর্ব আর কত দেখব?,"পুরাতন-পুরানো, পর্বো-পর্ব, কতো-কত, দেখবো-দেখব।"
