Video ID,Channel name,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
MtNNAzyhWyE,Palli Gram TV,2021-01-21T03:54:32Z,SOFIKER CHALAKI BANGLA FANNY VIDEO,Entertainment,শফিক এর নাটক দেখে আমি নাটক করা শুরু করলাম আজ থেকে শুটিং শুরু করলাম সকলে দোয়া করবেন,"শফিকের নাটক দেখে আমি নাটক করা শুরু করলাম, আজ থেকে শুটিং শুরু করলাম, সকলে দোয়া করবেন।","এর-এর, শুরু করলাম আজ-শুরু করলাম, আজ, সকলে-সকলে।"
gMeeozaMmIM,Laser Vision,2018-01-13T11:04:17Z,Surja Dighal Bari | Bangla Movie | Dolly Anwar | Zahirul Haque | Rowshan Jamil | Sheikh Niamat Ali,Entertainment,"মুভি দেখে যে অশ্রুসিক্ত হতে হয় তা প্রায় ভুলই গিয়েছিলাম। পুরনো স্মৃতি। মা,আমার ছোট বোন, বাবা তোমাদের অনেক ভালোবাসি।","মুভি দেখে যে অশ্রুসিক্ত হতে হয় তা প্রায় ভুলেই গিয়েছিলাম। পুরনো স্মৃতি। মা, আমার ছোট বোন, বাবা, তোমাদের অনেক ভালোবাসি।","ভুলই - ভুলেই, আমার ছোট বোন, বাবা তোমাদের - আমার ছোট বোন, বাবা, তোমাদের।"
EyFzC5RYJic,BD Movie Lovers,2016-09-13T18:39:58Z,Ore Nil Doriya│Sareng Bou│Farooque│Kabori Sarwar│Bangla Old Movie Song,Entertainment,২০২২ সালে কে কে শুনতেছেন আমার মত🤘,২০২২ সালে কে কে আমার মতো শুনতেছেন? / ২০২২ সালে আমার মতো কে কে শুনতেছেন?,"শুনতেছেন -শুনছেন, কে কে শুনতেছেন আমার মত - কে কে আমার মতো শুনতেছেন / আমার মতো কে কে শুনতেছেন ।"
F0WwuiYfDvw,ATN News,2023-01-02T14:57:54Z,ভয়ংকর জালিয়াতি করা কে এই রহস্যময় নারী? | Crime News BD | BD Crime | Investigation News | ATN News,News,ওঁদের তারাতাড়ি ফাঁসি দেওয়া হোক ।  ভুমি অফিসারদের আইনের আওতায় আনা হোক।,ওঁদের তাড়াতাড়ি ফাঁসি দেওয়া হোক। ভূমি/ভূমির অফিসারদের আইনের আওতায় আনা হোক।,"তারাতাড়ি - তাড়াতাড়ি, ভুমি - ভূমি/ভূমির।"
9j5wAakL4Do,MASUM,2020-11-27T14:49:13Z,Bangla Movie Recap | EPISODE 03 | Nisshartho Bhalobasha | Ananta Jalil | MASUM,Entertainment,দু দু বার করে ক্ষমা করে দেন ।।। বেস্ট😂😂,দুবার/দুইবার করে ক্ষমা করে দিন। বেস্ট 😂।,"দু দু বার-দুবার/দুইবার, ।।।-."
_EsSfTK06pc,Pinaki Bhattacharya,2024-01-17T13:05:49Z,হোক পালটা আঘাত || Pinaki Bhattacharya || The Untold,Miscellaneous,ধন্যবাদ আপনাকে পিনাকি সাহেব অসাধারণ৷ উদ্দক ১৬ কোটি মানুষ নিস্বয় এটা এক জগে পালন করবে নিজের দেশের স্বাথ্যে।,"আপনাকে ধন্যবাদ, পিনাকী সাহেব। অসাধারণ! উদ্যোক্তা ১৬ কোটি মানুষ নিশ্চয়ই এটা একযোগে পালন করবে নিজের দেশের স্বার্থে।","পিনাকি সাহেব অসাধারণ৷-আপনাকে ধন্যবাদ, পিনাকী সাহেব। অসাধারণ!, উদ্দক-উদ্যোক্তা, নিস্বয়-নিশ্চয়, জগে-একযোগে, স্বাথ্যে-স্বার্থে।"
PfaSln6Ykdc,Tech to the Point - TTP,2023-06-06T14:44:44Z,লোডশেডিং আর গরমের চুড়ান্ত সমাধান Jisulife FA13R Rechargeable Fan,Miscellaneous,"Brother, are you noticing that AC  is running on 26th ? লোডশেডিংয়ের টাইমে এসি কিভাবে চলে আপনার রুমে কি একটা লাইট জ্বালান না অনলি এসি আইপিএস ব্যাকআপ.","Brother, are you noticing that AC is running on 26? লোডশেডিংয়ের টাইমে এসি কিভাবে চলে? আপনার রুমে কি একটাও লাইট জ্বালানো নেই, নাকি শুধু এসি আইপিএস ব্যাকআপে চলে?","26th - 26: Removed 'th' as it's unnecessary in this context; টাইমে-সময়: ""টাইমে"" is colloquial, ""সময়"" is more formal and appropriate; চলে-চলে?: Added a question mark to make it a question; একটা-একটাও: Added ""ও"" for emphasis and better flow; জ্বালান - জ্বালানো নেই: Changed ""জ্বালান"" to ""জ্বালানো নেই"" to form a proper question; অনলি-শুধু: ""অনলি"" is English, ""শুধু"" is the Bengali equivalent; এসি আইপিএস ব্যাকআপ-এসি আইপিএস ব্যাকআপে চলে?: Added ""চলে?"" to clarify the question."
7QHR16rEt3E,Laser Vision,2017-12-14T14:34:51Z,"Guerrilla | Bangla Movie |  Joya Ahsan, Ferdous | Nasiruddin Yousuff |",Entertainment,আমার জীবনের দেখা সেরা মুভি।।।😌💘,আমার জীবনের দেখা সেরা মুভি।,"মুভি।।। - মুভি।, 😌💘 were removed as they are unnecessary for the sentence."
X2RF1VYsVcQ,BBC News বাংলা,2022-02-09T11:31:48Z,"ভারতে হিজাব বিতর্ক:কর্নাটকে মুসলিম ছাত্রীদের বিক্ষোভ, হাইস্কুল-কলেজ বন্ধ|India hijab row viral video",News,মানুষের চেয়ে বড় নিকৃষ্টিতা আর কোনো প্রানীর মধ্যে নেই.....,মানুষের চেয়ে বড় নিকৃষ্টতা আর কোনো প্রাণীর মধ্যে নেই।,"নিকৃষ্টিতা-নিকৃষ্টতা, প্রানীর-প্রাণীর।"
iDZfDEu4mUs,Channel i Movies,2021-10-04T13:42:06Z,Amar Bondhu Rashed | আমার বন্ধু রাশেদ | Humaira Himu | Raisul Islam Asad | Channel i Movies,Entertainment,তারপরও আমরা আমাদের স্বাধীনতা ভুলে জাই 😢😢😭😭😭,তারপরও আমরা আমাদের স্বাধীনতা ভুলে যাই। 😢😢😭😭😭,জাই - যাই।
