Video ID,Channel name,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
hHJL2RrG-80,BBC News বাংলা,2019-03-26T06:44:55Z,সেক্স এডুকেশন বা যৌন শিক্ষা: বাংলাদেশে শ্রেণীকক্ষে যা পড়ানো হচ্ছে । BBC News Bangla,News,শিক্ষার দরকার আছে কিন্তু ছেলে মেয়ে এক সাথে নয়,"শিক্ষার দরকার আছে, কিন্তু ছেলে-মেয়ে একসাথে নয়।","দরকার আছে কিন্তু - দরকার আছে, কিন্তু; ছেলে মেয়ে - ছেলে-মেয়ে"
rsyyX9O7TnE,Cinemawala Entertainment,2019-07-14T13:15:00Z,"মুখের ওপর সুন্দরী মেয়েকে ""ভালো লাগে নাই"" বলে দিলে কেমন লাগে 😂 (Video) 😂 আফরান নিশো | তানজিন তিশা",Entertainment,তোমার নাটক আমার কাছে অনেক ভালো লাগে 👍👍👌👌👌🙏🙏🙏,তোমার নাটক আমার কাছে অনেক ভালো লাগে।,Added a period at the end to complete the sentence.
4l7XENQDvJQ,Desh TV News,2024-01-12T16:00:07Z,স্বাস্থ্যখাতে দুর্নীতি খতিয়ে দেখার আশ্বাস ডা. সামন্ত লাল সেনের | Health Minister | Desh TV,News,"ব্যবসায়ীরা যদি হয় নেতা মন্ত্রী, তাহলে পরিবর্তন অসম্ভব, অকল্পনীয়","ব্যবসায়ীরা যদি হন নেতা-মন্ত্রী, তাহলে পরিবর্তন অসম্ভব, অকল্পনীয়।",হয়-হন।
RFwZRORxkdc,Dr. Mekhala Sarkar,2021-02-27T13:30:07Z,"HYSTERIA (Conversion Disorder) signs, symptoms and treatment in Bangla by Dr Mekhala Sarkar",Miscellaneous,"আমার বড় মেয়েটার বয়স ১৬ বছর চলছে  গত ২ বছর যাবত আমার মেয়েটা এই রকম শ্বাসকষ্ট হয়, অজ্ঞান হয়ে যায়, পানি পর্যন্ত গিলতে পারে না,, খুবই খারাপ অবস্থা হয় অক্সিজেন দিতে হয়,,  কি করলে আমার মেয়েটা সুস্থ হয়ে যাবে,, দয়া করে সমাধান দিন,, আমি আমার মেয়ের এই কষ্ট আর নিতে পারছি না মেডাম 😭😭😭","আমার বড় মেয়েটার বয়স ১৬ বছর চলছে। গত ২ বছর ধরে আমার মেয়েটার এই রকম শ্বাসকষ্ট হচ্ছে, অজ্ঞান হয়ে যাচ্ছে, পানি পর্যন্ত গিলতে পারছে না, খুবই খারাপ অবস্থা হচ্ছে, অক্সিজেন দিতে হচ্ছে। কি করলে আমার মেয়েটা সুস্থ হয়ে যাবে, দয়া করে সমাধান দিন। আমি আমার মেয়ের এই কষ্ট আর সহ্য করতে পারছি না ম্যাডাম 😭😭😭","যাবত-ধরে, হয়-হচ্ছে/যাচ্ছে, পারে না,, - পারছে না, হয় অক্সিজেন দিতে হয়,, - হচ্ছে, অক্সিজেন দিতে হচ্ছে, কি করলে - কী করলে, নিতে পারছি না - সহ্য করতে পারছি না, মেডাম-ম্যাডাম।"
TBPXE06_CgU,Laugh & Cough,2023-03-03T13:00:21Z,তনির মেয়ে সানভীকে বস্তি বলায় খুবই রেগে গেল Sanvee's By Tony |,Miscellanous,"যে যাকে নিয়ে  ভালো  থাকতে চায় ,,, তাকে ভালো থাকতে দাও,,এতো খারাপ মন্তব্য  করা উচিৎ নয়","যে যাকে নিয়ে ভালো থাকতে চায়, তাকে ভালো থাকতে দাও। এত খারাপ মন্তব্য করা উচিত নয়।","অপ্রয়োজনীয় কমা বাদ দেওয়া হয়েছে। 'এতো' বানান 'এত', 'উচিৎ' বানান 'উচিত' হবে। দুটি বাক্যকে দাঁড়ি দিয়ে আলাদা করা হয়েছে।"
xWYmLbx1SyM,ATN Bangla News,2023-11-03T13:37:17Z,বিএনপির মাজা ভাঙ্গা নিয়ে কি বললেন ভিপি নূর। Nurul Haq Nur | VP Nur | ATN Bangla News,Politics,"আলাদা আলাদা না হয়ে সবাই এক হয়ে যান, আমরা আছি আপনাদের সাথে","আলাদা আলাদা না হয়ে সবাই এক হয়ে যান, আমরা আছি আপনাদের সাথে।",Added a period at the end of the sentence. -[No period added]-[.]
CSGiwf7KlrQ,KAMRUF Multimedia,2012-12-27T13:47:46Z,"Bangladesh National Anthem , My golden Bengal আমার সোনার বাংলা, Amar Shonar Bangla   -  HD HQ",Entertainment,"প্রবাসে থাকি কিন্তু দেশের জাতীয় সংগীত প্রতিদিন শুনতে ভুল করি না,,,,,😔😔😔🥰💓🥰","প্রবাসে থাকি, কিন্তু দেশের জাতীয় সংগীত প্রতিদিন শুনতে ভুল করি না। 😔🥰",",,,-, : Removed unnecessary commas. কিন্তু দেশের জাতীয় সংগীত প্রতিদিন শুনতে ভুল করি না - কিন্তু দেশের জাতীয় সংগীত প্রতিদিন শুনতে ভুল করি না: Corrected spacing. 😔😔😔🥰💓🥰 - 😔🥰: Reduced repetitive emojis."
EyFzC5RYJic,BD Movie Lovers,2016-09-13T18:39:58Z,Ore Nil Doriya│Sareng Bou│Farooque│Kabori Sarwar│Bangla Old Movie Song,Entertainment,এই গান শুনলে গায়ের লোম দাঁড়িয়ে যায়। 🥺,এই গান শুনলে গায়ের লোম খাড়া হয়ে যায়। 🥺,দাঁড়িয়ে যায় - খাড়া হয়ে যায়।
DpN5gVjZVm8,Team bachelor official,2023-09-06T14:30:07Z,নারী দ্বিতীয় পুরুষের ছোয়া পেলে প্রথম পুরুষকে ভুলে যায় 💔🥀😥। #whatsappstatus #sad #emotional,Entertainment,আসলে নারী কে চেনা বড় দায় 😑😑,আসলে নারীকে চেনা বড় দায়। 😑😑,নারী কে' একসাথে 'নারীকে' হবে। শেষে দাঁড়ি প্রয়োজন।
nKUipARAzr0,SOMOY TV,2022-10-25T11:33:00Z,৪টি বাক্য মেনে ধিরুভাই আম্বানি জিরো থেকে হিরো | Dhirubhai Ambani |Billionaire Businessman,News,"বাংলাদেশ সহ সব দেশের সব শিল্পপতি দের জীবনী, সফলতার কাহিনি তুলে ধরুন।",বাংলাদেশসহ সব দেশের সব শিল্পপতিদের জীবনী ও সফলতার কাহিনি তুলে ধরুন।,"বাংলাদেশ সহ' একসাথে 'বাংলাদেশসহ', 'শিল্পপতি দের' একসাথে 'শিল্পপতিদের', 'কাহিনি' বানানটি ঠিক আছে। জীবনী এবং সফলতার কাহিনিকে 'ও' দিয়ে যুক্ত করা হয়েছে। শেষে দাঁড়ি প্রয়োজন।"
