Video ID,Channel name,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
MvbllbUzs8I,Family Entertainment Bd,2023-08-13T08:00:09Z,ঘাড়ত্যাড়া বাড়িওয়ালা | Desi Bariwala | Bangla Funny Video | Family Entertainment bd | Desi Cid |,Entertainment,মন খারাপ থাকলে এই রকম নাটক দেখুন সবাই😅😅,মন খারাপ থাকলে এইরকম নাটক দেখুন সবাই।,Added a period at the end to complete the sentence.
HIQ2PnOfEFY,BD360 TV,2014-03-02T14:55:28Z,BANGLADESH LIBERATION WAR 1971 | DOCUMENTARY | বাংলাদেশের মুক্তিযুদ্ধের ইতিহাস | BD360 TV,Miscellaneous,আমি ভালোবাসি তোমাকে হে আমার মাতৃভূমি বাংলাদেশ।,"আমি তোমাকে ভালোবাসি, হে আমার মাতৃভূমি বাংলাদেশ।",ভালোবাসি তোমাকে-তোমাকে ভালোবাসি।
Bet7OhWi3Aw,Sultan Entertainment,2023-07-01T13:38:24Z,Evabeo Valobasha Jay | Full Natok | Musfiq R. Farhan | Tanjin Tisha | Mahmud Mahin,Entertainment,মা অশিক্ষিত হলেও মায়ের শিক্ষা কখনো ছোট হয় না ❤,মা অশিক্ষিত হলেও মায়ের শিক্ষা কখনো ছোট হয় না। ❤,মায়ের - মায়ের: Spelling error.
4bqPGabTFEs,Funny Facts,2023-01-06T13:55:54Z,অস্থির বাঙালি Part 35😂 osthir bengali | funny video | funny facts | facts bangla,Entertainment,সংবাদ পাঠিকার প্রেমে পরে গেলাম 🥰🥰,সংবাদ পাঠিকার প্রেমে পড়ে গেলাম 🥰🥰,পরে - পড়ে।
-m8yrtD3Ak8,Farjana Drawing Academy,2017-03-13T14:36:50Z,How to draw scenery of Language Movement Step by step || Art video,Miscellaneous,এই দৃশ্যটা class 8 এর চারুকলা বইয়ে ছিল❤❤❤❤,এই দৃশ্যটা অষ্টম শ্রেণীর চারুকলার বইয়ে ছিল।,class 8 - অষ্টম শ্রেণী।
s21NZ19thvw,Holy FM,2020-12-16T13:38:50Z,কালজয়ী দেশাত্মবোধক গান | Eta Bangladesh | Muhib Khan | Holy FM,Entertainment,"মাশাআল্লাহ,,,,,, সুবহানাল্লাহ,,, খুব খুব সুন্দর,,,,,","মাশাআল্লাহ, সুবহানাল্লাহ, খুব সুন্দর।","মাশাআল্লাহ,,,,,, - মাশাআল্লাহ, সুবহানাল্লাহ,,,- সুবহানাল্লাহ, খুব খুব সুন্দর,,,,, - খুব সুন্দর।"
e4h98OZOGVg,DBC NEWS,2024-01-14T18:24:33Z,কেমন হবে নতুন সরকারের যাত্রা? | রাজকাহন | DBC NEWS,News,জাতীয় পার্টির নেতা সত্যি কথা বলার কারণে ধন্যবাদ,জাতীয় পার্টির নেতা সত্যি কথা বলার জন্য ধন্যবাদ।,কারণে-জন্য।
Mum9qKuqzWg,Radio Next 93.2FM,2018-03-21T06:21:21Z,আপনার অপ্রয়োজনীয় অংশটুকু হয়তো কারো খুশির কারন | Happiness is Sharing | Musfiq R Farhan | AK Nadim,Miscellaneous,ভিডিও টা দেখে চোখে জল চলে আসলো😭😭,ভিডিওটা দেখে চোখে জল চলে এল।/এলো।,"টা-টা, আসলো-এল/এলো।"
2QbPe-Zm37s,ATN News,2022-10-28T16:00:01Z,কারাগারে প্রেম? | Onusondhan O Somadhan | Crime Investigation News | ATN News,News,শিরোনাম ও প্রতিবেদনের মধ্যে মিল কোথায়! এখনও অনেক কিছু শেখার বাকি আছে আপনাদের।,শিরোনাম ও প্রতিবেদনের মধ্যে মিল কোথায়! এখনও অনেক কিছু শেখার বাকি আছে আপনাদের।,No changes needed.
s21NZ19thvw,Holy FM,2020-12-16T13:38:50Z,কালজয়ী দেশাত্মবোধক গান | Eta Bangladesh | Muhib Khan | Holy FM,Entertainment,কবি মুহিব খান আল্লাহর দেয়া এক সেরা উপহার। আলহামদুলিল্লাহ!,কবি মুহিব খান আল্লাহর দেওয়া এক সেরা উপহার। আলহামদুলিল্লাহ!,দেয়া' এর প্রমিত রূপ 'দেওয়া' ব্যবহার করা হয়েছে। বাক্যটি মূলত শুদ্ধ ছিল।
jqNXRYYvRxA,BigganPiC,2023-04-10T08:00:30Z,ঋতু পরিবর্তন এবং মরুভূমি Season change on earth and Desert explained in Bangla Ep 107,Miscellaneous,আপনার প্রতিটা আমার দেখা হয় খুবই ভালো লাগে,আপনার প্রতিটি কাজ আমার দেখতে/কাছে খুবই ভালো লাগে।,"প্রতিটা-প্রতিটি, দেখা হয়-দেখতে/কাছে।"
kkS4PUkPmzo,Ki Keno Kivabe,2023-01-13T16:45:03Z,মালদ্বীপ চুরি হয়ে গেছে !,Miscellaneous,ভাই আপনাকে লাইভে দেখতে চায়।,"ভাই, আপনাকে লাইভে দেখতে চাই।",চায় - চাই।
AyF-P9Rma-E,Bappa Mazumder,2015-11-14T07:19:28Z,Pori - Bappa Mazumder,Entertainment,অনেক মনে পড়ে সেই সোনালী দিন গুলো 😭,অনেক মনে পড়ে সেই সোনালী দিনগুলো 😭,"পড়ে - পড়ে, গুলো - দিনগুলো।"
cHnmWSOPfHE,Hero Alom OFFICIAL,2021-09-04T10:50:00Z,Manike Mage Hithe | হিরো আলম ভার্সন | Hero Alom New Song | Yohani | Hero Alom Official,Entertainment,মানুষকে এই সুন্দর পৃথিবী ছাড়া করার জন্য.... এক হিরো আলমের গানই যথেষ্ট,মানুষকে এই সুন্দর পৃথিবী ছাড়া করার জন্য একটি হিরো আলমের গানই যথেষ্ট।,"...ছাড়া - ...ছাড়া, এক - একটি।"
NCcY6Adn3OY,LIFE SOLUTION,2020-02-23T05:03:32Z,ব্যবসার এই চালাকিগুলো জেনে নিন | The World's Greatest Money Maker | Bangla Business Tips,Miscellaneous,বড় লোকের চিকন বুদ্ধি থাকেন,বড়লোকদের/বড়োলোকদের চিকন বুদ্ধি থাকে।,"থাকেন - থাকে, বড় লোকের-বড়লোকদের/বড়োলোকদের।"
