Video ID,Channel name ,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
JwsCMlfojmY,Rek Labib Agency,2023-11-23T17:45:42Z,একদিনের জন্য মেয়ে হলে কি করতেন? - Tawhid Afridi | Nowseen Sudha | Adda With REK | REK Labib Agency,Entertainment,একটা গান তিন থেকে চার বার শুনলে বিরক্তি লাগে কিন্তু পবিত্র কুরআন তিলাওয়াত যত শুনি তত ভালো লাগে সুবহানাল্লাহ 💝💝💝💝,"একটা গান তিন থেকে চার বার শুনলে বিরক্তি লাগে, কিন্তু পবিত্র কুরআন তিলাওয়াত যত শুনি, তত ভালো লাগে। সুবহানাল্লাহ 💝💝💝💝","লাগে কিন্তু - লাগে, কিন্তু; শুনি তত - শুনি, তত।"
doveDe9YvJc,roni mazumder,2023-04-26T14:22:32Z,সন্ধ্যায় জমজমাট চীনের ফুটপাথ মার্কেট ।।   CHINA TRAVEL VLOG,Miscellaneous,চীনের মার্কেট এমনি খোলামেলা ভাবে ঘুরে ঘুরে দেখানোটা খুবই চমৎকার ছিল এবং আমি এই প্রথম দেখলাম। আপনার প্রকাশ ভঙ্গিও খুবই চমৎকার। মহান সৃষ্টিকর্তার নিকট দোয়াকরি অনেক ভাল থাকুন।,"চীনের মার্কেট এমনি খোলামেলা ভাবে ঘুরে ঘুরে দেখানোটা খুবই চমৎকার ছিল এবং আমি এই প্রথম দেখলাম। আপনার প্রকাশভঙ্গিও খুবই চমৎকার। মহান সৃষ্টিকর্তার নিকট দোয়া করি, অনেক ভালো থাকুন।","প্রকাশ ভঙ্গিও - প্রকাশভঙ্গিও, দোয়াকরি - দোয়া করি, ভাল - ভালো।"
gFXUlKhDmQI,Jamuna TV,2021-06-08T14:45:03Z,এভাবেই ম্যাচ পাতানো হয় ঘরোয়া ক্রিকেটে! | DPL_Cricket,Sports,"যে এর প্রতিবাদ করবে, সে সবার চোখে খারাপ হয়ে যাবে। দেশের মানুষ অন্যায়টাকে দেখেনা। দেখে প্রতিবাদ যে করে তাকে ।","যে এর প্রতিবাদ করবে, সে সবার চোখে খারাপ হয়ে যাবে। দেশের মানুষ অন্যায়টা দেখে না। দেখে প্রতিবাদ যে করে তাকে।",অন্যায়টাকে দেখেনা - অন্যায়টা দেখে না।
0Afnlk5_ysY,Moon Movie Club,2022-09-21T13:28:23Z,হুমায়ুন ফরীদির সেরা অভিনয় । Humayun Faridi | Bobita | Amit Hasan | Biyer Prostab | Movie Clip,Entertainment,আগের ছবি একটা পরিবেশ বান্দোব ছিল আহা কি সুন্দর অভিনয়,"আগের ছবি একটা পরিবেশ বান্ধব ছিল, আহা! কী সুন্দর অভিনয়।","বান্দোব-বান্ধব, কি-কী।"
s21NZ19thvw,Holy FM,2020-12-16T13:38:50Z,কালজয়ী দেশাত্মবোধক গান | Eta Bangladesh | Muhib Khan | Holy FM,Entertainment,বাংলাদেশের জাতীয় সংঙ্গীত হিসাবে চাই।,বাংলাদেশের জাতীয় সঙ্গীত হিসেবে চাই।,"সংঙ্গীত-সঙ্গীত, হিসাবে-হিসেবে।"
cqpQFGnT8X8,Saif Zohan,2022-06-30T10:00:08Z,Amar Mon Mojaiya Re X Doyal | আমার মন মজাইয়ারে | Slowed & Reverb | Saif Zohan Bangla New Song 2022,Entertainment,ভাই আপনি মনে হয় অনেক ইমোশনাল একজন মানুষ। তাই আপনার কন্ঠে এমন অসাধারণগুলো ভালো মানায়। লাউ ইউ ভাই। 🖤🖤🖤🖤🖤🖤🖤🖤🖤,"ভাই, আপনি মনে হয় অনেক আবেগপ্রবণ একজন মানুষ। তাই আপনার কণ্ঠে এমন অসাধারণ গানগুলো ভালো মানায়। লাভ ইউ ভাই। 🖤🖤🖤🖤🖤🖤🖤🖤🖤","ইমোশনাল-আবেগপ্রবণ, অসাধারণগুলো-অসাধারণ গানগুলো, লাউ-লাভ।"
kLqxtqbYCmo,Plabon World,2023-05-20T08:00:18Z,ব্রেইন নিয়ে খেলা এক খু'নের রহস্য | New Suspense thriller movie explained in bangla | plabon world,Entertainment,এরকম মুভি  আরো দেখতে চাই 😊,এরকম মুভি আরও দেখতে চাই 😊,আরো-আরও।
G58g28D3FOY,BIJOY TV,2023-03-25T13:30:10Z,"তাহসানকে নিয়ে মন্তব্যে, কটাক্ষের মুখে মিথিলা! Tahsan। Mithila | Bijoy TV",Miscellaneous,রমজান মাস বলে কিছু বল্লাম না ওকে,রমজান মাস বলে কিছু বললাম না ওকে।,বল্লাম - বললাম।
2T0h_XBwNZE,News Flash 71,2023-12-12T13:14:41Z,EXCLUSIVE: ম দ ও নারীর নে শা’য় ধ্বং’সের মুখে টিকটকার মামুন | Prince Mamun | Blue Fairy Laila,Miscellanous,"মানুষ মাত্রই ভুল করে কার কি হয়,বলা যায় না ধৈর্য ধরুন আল্লাহপাক সব ঠিক করে দিবেন ইনশাল্লাহ 😊","মানুষ মাত্রই ভুল করে। কার কি হয় বলা যায় না, ধৈর্য ধরুন। আল্লাহপাক সব ঠিক করে দিবেন, ইনশাআল্লাহ। 😊","কার কি হয়,বলা যায় না-কার কি হয় বলা যায় না,; ধৈর্য ধরুন-ধৈর্য ধরুন।; আল্লাহপাক সব ঠিক করে দিবেন ইনশাল্লাহ-আল্লাহপাক সব ঠিক করে দিবেন, ইনশাআল্লাহ।"
RHBR69eilXw,STAR BANGLA STATION,2017-09-09T21:21:38Z,Miss World Bangladesh-2017 | Episode - 2 | Part 02| Beauty Pageant | Miss World |Star Bangla Station,Entertainment,"শরিলের গঠন দেখার জন্য এনারা বিচারক হইছে মনে হয়,,",শরীরের গঠন দেখার জন্য ওনারা বিচারক হয়েছেন মনে হয়।,"শরিলের-শরীরের, এনারা-ওনারা, হইছে-হয়েছেন, মনে হয়,, - মনে হয়।"
