Video ID,Channel name ,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
iDZfDEu4mUs,Channel i Movies,2021-10-04T13:42:06Z,Amar Bondhu Rashed | আমার বন্ধু রাশেদ | Humaira Himu | Raisul Islam Asad | Channel i Movies,Entertainment,ছেলেগুলো এতো ভালো অভিনয় করেছে।বন্ধুত্বে কোন হিন্দু মুসলমান হয় না। কতো সুন্দর ভাবে ফুটিয়ে ওঠেছে সে সময়ের ভাতৃত্ব। বাংলাদেশ আমার প্রাণ এর দেশ।আমার  সম্পদ।১৯৭১ সালের এই চিত্র ২০২৩ সালে বসে দেখলেও প্রাণ কাঁদছে 🥺।,"ছেলেগুলো এত ভালো অভিনয় করেছে। বন্ধুত্বে কোনো হিন্দু মুসলমান হয় না। কত সুন্দরভাবে ফুটিয়ে তুলেছে সে সময়ের ভ্রাতৃত্ব। বাংলাদেশ আমার প্রাণের দেশ, আমার সম্পদ। ১৯৭১ সালের এই চিত্র ২০২৩ সালে বসে দেখলেও প্রাণ কাঁদছে 🥺।","এতো - এত, কোন - কোনো, কতো - কত, ওঠেছে - তুলেছে, ভাতৃত্ব - ভ্রাতৃত্ব, প্রাণ এর দেশ - প্রাণের দেশ, আমার  - আমার।"
gMeeozaMmIM,Laser Vision,2018-01-13T11:04:17Z,Surja Dighal Bari | Bangla Movie | Dolly Anwar | Zahirul Haque | Rowshan Jamil | Sheikh Niamat Ali,Entertainment,অভিনয় যেনো বাস্তবতা কেও হার মানায়।কও সুন্দর ছিলো আগের সময়এর দিন গুলো,অভিনয় যেন বাস্তবতাকে হার মানায়। কত সুন্দর ছিল আগের সময়ের দিনগুলো।,"কেনো-যেন, কেও-কে, কও-কত, সময়এর-সময়ের।"
QGfU8XwXdko,ATC Android ToTo Company,2023-03-19T15:41:56Z,RedMagic 8 Pro দেখে আমি তো অবাক 😮,Miscellaneous,প্রাইস টা বললে কি হতো রে ইমন,"প্রাইসটা বললে কি হতো, ইমন?","টা - টা, রে - [removed], ইমন - ইমন?, হতো রে-হতো।"
0Afnlk5_ysY,Moon Movie Club,2022-09-21T13:28:23Z,হুমায়ুন ফরীদির সেরা অভিনয় । Humayun Faridi | Bobita | Amit Hasan | Biyer Prostab | Movie Clip,Entertainment,হুমায়ুন ফরিদির মত লিজেন্ড অভিনেতা আর হবে না বাংলার বুকে,হুমায়ুন ফরিদির মত লিজেন্ড/কিংবদন্তী অভিনেতা আর বাংলার বুকে হবে না।,"লিজেন্ড-লিজেন্ড/কিংবদন্তী, হবে না বাংলার বুকে - আর বাংলার বুকে হবে না।"
99H2SSopHl4,Shahriar Nazim Joy Show,2023-06-19T18:48:04Z,শাকিব খান এবং অপু বিশ্বাসকে নিয়ে বুবলির সম্পূর্ণ ইন্টারভিউ,Miscellaneous,এত হাসি আসে ক্যা 😄😄😄শুধুই হাসি আসে। Bubli is a Patni🤙🤙🤙🤙,এত হাসি আসে ক্যা 😄😄😄 শুধুই হাসি আসে। Bubli is a Patni 🤙🤙🤙🤙,ক্যা-কেন।
TBPXE06_CgU,Laugh & Cough,2023-03-03T13:00:21Z,তনির মেয়ে সানভীকে বস্তি বলায় খুবই রেগে গেল Sanvee's By Tony |,Miscellanous,আপু আপনি অনেক কিউট। আপার ফ্যামিলিটা খুব সুন্দর।আর আপনার কথা গুলো তো অসাধারণ। আমার খুব ভালো লাগে আপু আপনাকে।আপনি কারোর কথায় কান দিয়েন না আপু।আপনি সুন্দর এটা তো আপনি জানেন তাই না। love you apu🥰😘 আমি India থেকে।,"আপু আপনি অনেক কিউট। আপনার ফ্যামিলিটা খুব সুন্দর। আর আপনার কথাগুলো তো অসাধারণ। আমার খুব ভালো লাগে আপু আপনাকে। আপনি কারো কথায় কান দিয়েন না আপু। আপনি সুন্দর এটা তো আপনি জানেন, তাই না? Love you আপু। 🥰😘 আমি ইন্ডিয়া থেকে।","আপার-আপনার, গুলো-কথাগুলো, কারোর-কারো, দিয়েন-দিয়েন, জানেন তাই না-জানেন, তাই না?, apu-আপু, India-ইন্ডিয়া।"
s_r25o0F1Hk,Ekattor TV,2023-06-08T08:00:19Z,ডলারকে বাদ দেয়ার জন্য কি কি চেষ্টা করে যাচ্ছে ব্রিকস জোট ? | Dollar | News | Ekattor TV,News,"একদম সঠিক সিদ্ধান্ত নিয়েছে, এটা  ঠিক ঠাক বাস্তুবায়ন করতে পারলে, ডলারের দিন শেষ হবে। সবাইকে ছাড় দেওয়ার মানসিকতা নিয়ে এগিয়ে আসতে হবে ডলারের বিপরীতে ।","একদম সঠিক সিদ্ধান্ত নেওয়া হয়েছে। এটা ঠিকঠাক/ সঠিকভাবে/ যথাযথভাবে/ সুষ্ঠুভাবে/ ভালোভাবে/ সুন্দরভাবে/ কার্যকরীভাবে/ ফলপ্রসূভাবে/ যথাযথভাবে/ উপযুক্তভাবে/ যথোপযুক্তভাবে/ যথাবিধি/ নিয়মমাফিক/ বিধিসম্মতভাবে/ রীতিমত/ রীতিমতো/ প্রথামত/ প্রথানুসারে/ নিয়মমতো/ নিয়মানুসারে/ বিধি অনুযায়ী/ রীতি অনুযায়ী/ প্রথা অনুযায়ী/ নিয়ম অনুযায়ী/ বিধি অনুসারে/ রীতি অনুসারে/ প্রথা অনুসারে/ নিয়ম অনুসারে/ বিধি মোতাবেক/ রীতি মোতাবেক/ প্রথা মোতাবেক/ নিয়ম মোতাবেক/ বিধি অনুযায়ী/ রীতি অনুযায়ী/ প্রথা অনুযায়ী/ নিয়ম অনুযায়ী বাস্তবায়ন করতে পারলে, ডলারের দিন শেষ হবে। সবাইকে ছাড় দেওয়ার মানসিকতা নিয়ে ডলারের বিপরীতে এগিয়ে আসতে হবে।","নিয়েছে-নেওয়া হয়েছে, এটা ঠিক ঠাক-এটা ঠিকঠাক/ এটা সঠিকভাবে/ এটা যথাযথভাবে/ এটা সুষ্ঠুভাবে/ এটা ভালোভাবে/ এটা সুন্দরভাবে/ এটা কার্যকরীভাবে/ এটা ফলপ্রসূভাবে/ এটা যথাযথভাবে/ এটা উপযুক্তভাবে/ এটা যথোপযুক্তভাবে/ এটা যথাবিধি/ এটা নিয়মমাফিক/ এটা বিধিসম্মতভাবে/ এটা রীতিমত/ এটা রীতিমতো/ এটা প্রথামত/ এটা প্রথানুসারে/ এটা নিয়মমতো/ এটা নিয়মানুসারে/ এটা বিধি অনুযায়ী/ এটা রীতি অনুযায়ী/ এটা প্রথা অনুযায়ী/ এটা নিয়ম অনুযায়ী/ এটা বিধি অনুসারে/ এটা রীতি অনুসারে/ এটা প্রথা অনুসারে/ এটা নিয়ম অনুসারে/ এটা বিধি মোতাবেক/ এটা রীতি মোতাবেক/ এটা প্রথা মোতাবেক/ এটা নিয়ম মোতাবেক/ এটা বিধি অনুযায়ী/ এটা রীতি অনুযায়ী/ এটা প্রথা অনুযায়ী/ এটা নিয়ম অনুযায়ী, ডলারের বিপরীতে - ডলারের বিপরীতে ।"
gMeeozaMmIM,Laser Vision,2018-01-13T11:04:17Z,Surja Dighal Bari | Bangla Movie | Dolly Anwar | Zahirul Haque | Rowshan Jamil | Sheikh Niamat Ali,Entertainment,এই ছবি দেখলে জেমন আগের সুন্দর মায়া ভরা সোনালী দিনের কথা মনে পরলো।তেমনি অনহার এর দৃশ্য গুলো দেখে চোখে পানি চলে আসলো,"এই ছবি দেখলে যেমন আগের সুন্দর মায়া ভরা সোনালী দিনের কথা মনে পড়লো, তেমনি অন্ধকারের দৃশ্যগুলো দেখে চোখে পানি চলে আসলো।","জেমন-যেমন, পরলো-পড়লো, অনহার-অন্ধকারের, আসলো-এলো/আসলো।"
4-lo0P_6QtQ,TeleBangla,2023-11-30T18:40:32Z,নায়ক ফেরদৌসের আপন ভাবি এবং এলাকাবাসি একি বললেন জেনো অবাক হলাম,Miscellanous,বললো চাচাত দেবর তাহলে টাইটেলে আপন দেবর লিখলেন কেন ?,"বললো চাচাতো দেবর, তাহলে টাইটেলে আপন দেবর লিখলেন কেন?","চাচাত-চাচাতো, দেবর-দেবর, লিখলেন-লিখলেন।"
cNLTHbY1Ndk,Eagle Movies,2017-12-09T10:37:15Z,Golapi Ekhon Traine | Bangla Full Movie | Farooque | Bobita | Tarana Halim | ATM Shamsuzzaman,Entertainment,"গ্রামবাঙলার সভ্যতা,নারীদুর্দশা,অবহেলা,দরিদ্রতার বহিঃপ্রকাশ এই চলচ্চিত্র।","গ্রামবাংলার সভ্যতা, নারীদুর্দশা, অবহেলা ও দরিদ্রতার বহিঃপ্রকাশ এই চলচ্চিত্র।","নারীদুর্দশা-নারীদুর্দশা, অবহেলা,-অবহেলা ও।"
