Video ID,Channel name ,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
ufg5KXqw_T8,DBC NEWS,2023-10-02T09:53:32Z,এবারের বিশ্বকাপে কোন দলের জার্সি কেমন হলো? | DBC NEWS,Sports,ছাগলের ছবি থাকলে ভালো হতৌ,ছাগলের ছবি থাকলে ভালো হতো।,হতৌ-হতো।
5JYhy3Fw3E0,Miss Liton,2022-07-24T14:00:05Z,Miss Liton | নিঠুর বন্ধুরে | Nithur Bondhu Re | মিস লিটন New Bangla Song | Official Music Video 2022,Entertainment,"জীবনে ভালো বেসে ভুল করেছি তাই ত জীবনে কষ্ট,, বেসি ভালো বেসে ছিলাম বলেইত রুজ কষ্টের আগুনে পুড়ি,৷","জীবনে ভালোবেসে ভুল করেছি, তাই তো জীবনে কষ্ট। বেশি ভালোবেসেছিলাম বলেই তো রোজ কষ্টের আগুনে পুড়ি।","বেসে - ভালোবেসে, ত-তো, বেসি - বেশি, ছিলাম বলেইত - ভালোবেসেছিলাম বলেই তো, রুজ - রোজ, ৷-।"
Np5gpPNhuqI,CD PLUS Entertainment,2020-12-08T14:20:37Z,Best Of Moushumi | Bangla Movie Songs | Vol 1 | 5 Superhit Movie Video Songs,Entertainment,আসলে আমি মনে করি এই সব গানে বাজে কমেন্ট করার মতো কারও সদ্য,আসলে আমি মনে করি এই সব গানে বাজে কমেন্ট করার মতো কারো সাহস/স্পর্ধা/ধৃষ্টতা/যোগ্যতা/প্রবৃত্তি/ইচ্ছা/প্রয়োজন নেই।,সদ্য-সাহস/স্পর্ধা/ধৃষ্টতা/যোগ্যতা/প্রবৃত্তি/ইচ্ছা/প্রয়োজন।
dg2P7y09I4s,Cinemawala Entertainment,2019-01-29T17:28:52Z,রেস্টুরেন্টে এক্স গার্লফ্রেন্ডের সাথে দেখা হলে যা করবেন 😂😂 X GIRLFRIEND Bangla Natok Funny Clip 😂,Entertainment,মেয়েটা এত ছেচড়া কি বলবো আর তুতলা টা সেই অভিনয় করছে ভাই 😜😜😜😜,মেয়েটা এত ছেঁচড়া কি বলবো আর তোতলাটা সেই অভিনয় করছে ভাই।,"ছেচড়া-ছেঁচড়া, তুতলা-তোতলা, করছে ভাই-করছে ভাই।"
xSgrBJn5q68,Rtv News,2023-07-21T10:46:47Z,চাপাতি দিয়ে কুপিয়ে যুবলীগ কর্মীকে হ'ত্যা | Jubo League workers | Murder | Rtv News,News,যেহেতু  ছেলেটা নামাজ পড়ে সেহেতু  শিবির  সন্দেহে মেরেছে  আর না হয় দলিয় কোন্দলে  মেরেছে  আল্লাহ উনাকে জান্নাতুল ফেরদৌসের মেহমান হিসাবে কভুল করুন,"যেহেতু ছেলেটা নামাজ পড়ে, সেহেতু শিবিরের সন্দেহে মেরেছে, আর না হয় দলীয় কোন্দলে মেরেছে। আল্লাহ উনাকে জান্নাতুল ফেরদৌসের মেহমান হিসেবে কবুল করুন।","সেহেতু - সেহেতু, সন্দেহে মেরেছে আর না হয় - সন্দেহে মেরেছে, আর না হয়, দলিয় - দলীয়, কভুল - কবুল, হিসাবে - হিসেবে।"
Vhj-_avEjs0,Ritu Hossain,2023-06-26T12:00:08Z,রিতু নিজের টাকায় রুম ডেকোরেশন করলো | My Home Tour VLOG | Ritu Hossain | Rakib Hossain,Entertainment,রিতু আপুর রুমের ডেকোরেশনটা আসলেই অনেক সুন্দর হয়েছে❤ Awesome👌🥰,রিতু আপুর রুমের ডেকোরেশনটা আসলেই অনেক সুন্দর হয়েছে। Awesome 👌 🥰,"❤-। (Removed the heart emoji as it's unnecessary and doesn't contribute to the sentence's core meaning, opting for a simple period for sentence completion.)"
MXXE-nzdqPY,Jubaer Talukder,2022-12-24T15:11:06Z,Khulna Travel Vlog | খুলনা ভ্রমন গল্প,Miscellaneous,ভাইয়ের মুখে যেনো হাসিটা সব সময় লেগে থাকে। 🤍,ভাইয়ের মুখে যেন হাসিটা সবসময় লেগে থাকে। 🤍,"যেনো - যেন, সময় - সবসময়।"
qw1CVt43VKw,G Series Music,2017-03-13T18:43:08Z,Oniket Prantor || অনিকেত প্রান্তর || Artcell || Bangla New Band Song || Official Lyrical Video,Entertainment,বাংলা যদি বিশ্বের ওয়ার্লড ওয়াইড ভাষা হত তাহলে নিসন্দেহে অনিকেত প্রান্তর সর্বকালের সেরা গান নির্বাচিত হতো!,"বাংলা যদি বিশ্বের বহুল ব্যবহৃত ভাষা হত, তাহলে নিঃসন্দেহে অনিকেত প্রান্তর সর্বকালের সেরা গান নির্বাচিত হত!","ওয়ার্লড ওয়াইড-বহুল ব্যবহৃত, নিসন্দেহে - নিঃসন্দেহে, হতো-হত, হতো!-হত।"
ctpicvvYM2w,Jannat The Lunatic Traveler,2023-06-01T13:20:28Z,এই গরমে কাশ্মীর এসে😍আমি তো অবাক!! By Road Low Cost Kashmir Trip2023 Dhaka kashmir Bangla Travel Vlog,Miscellaneous,"বাংলাদেশ থেকে যাওয়া, থাকা খাওয়া সব মিলে ৩৪হাজার করে খরচ হইছে","বাংলাদেশ থেকে যাওয়া, থাকা ও খাওয়া সব মিলে ৩৪ হাজার টাকা করে খরচ হয়েছে।","খাওয়া-ও খাওয়া, ৩৪হাজার-৩৪ হাজার, হইছে-হয়েছে, করে-টাকা করে।"
JwsCMlfojmY,Rek Labib Agency,2023-11-23T17:45:42Z,একদিনের জন্য মেয়ে হলে কি করতেন? - Tawhid Afridi | Nowseen Sudha | Adda With REK | REK Labib Agency,Entertainment,তৌহিদ আফ্রিদী সত্যি অনেক অনেক বেশি বুদ্ধিমান একটা বয়,তৌহিদ আফ্রিদী সত্যি অনেক বেশি বুদ্ধিমান একজন ছেলে।,"অনেক অনেক বেশি-অনেক বেশি, বয়-ছেলে, একটা-একজন।"
H3b_gR7B_Po,SOMOY TV,2023-06-03T14:21:46Z,বিদ্যুৎ কেন নাই ব্যাখ্যা দিলেন প্রধানমন্ত্রী | Load Shedding Bangladesh | Sheikh Hasina | Somoy TV,News,কিছু বলবনা  আল্লাহ তাআলা কাছে বিচার দিলাম যেন এই সব চোরেদের বিচার করে আমদের  মত আম পাবলিকের কষ্ট দেওয়ার জন্য😢😢😢,কিছু বলব না। আল্লাহ তাআলার কাছে বিচার দিলাম। তিনি যেন এই সব চোরদের বিচার করে আমাদের মতো আমজনতার কষ্ট দেওয়ার জন্য বিচার করেন। 😢😢😢,"বলবনা-বলব না, তাআলা-তাআলার, যেন-তিনি যেন, আমদের-আমাদের, আম পাবলিকের-আমজনতার, দেওয়ার জন্য-দেওয়ার জন্য বিচার করেন।"
