Video ID,Channel name,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
b_ZDNZMFxmU,Somoy Entertainment,2022-12-22T15:45:05Z,বিশ্ববিদ্যালয়ের ৪ বছর আমি স্কুলের মতো কাটিয়েছি' | Content Creator | Maruf Ahmed Masum | Somoy TV,Entertainment,মাসুম ভাইকে ভালো লেগেছে। খুঁতখুত করে অনেক ভালো রিঅ্যাক্ট দেন। শুভকামনা,মাসুম ভাইকে ভালো লেগেছে। খুঁতখুঁত করে অনেক ভালো রিঅ্যাক্ট দেন। শুভকামনা।,"খুঁতখুত-খুঁতখুঁত, দেন-দেন।, শুভকামনা-শুভকামনা।"
bMcVLh24qr0,Positive Think Inclusive,2023-07-23T11:43:36Z,"অপু-শাকিব আমেরিকায়, বাচ্চা নিয়ে কিছু বলতে চাইলেন না বুবলি! | Apu Biswas | Shakib Khan | Bubly | Joy",Entertainment,শাকিব অপুর ডিভোসের পর বুবলি ৩য় জন নয় শাকিব বুবলি স্বামী স্ত্রী সুখের হোক ইনশা আল্লাহ❤❤❤🤲🤲🤲🤲,"শাকিব অপুর ডিভোর্সের পর বুবলি ৩য় জন নন। শাকিব-বুবলি স্বামী-স্ত্রী, তাদের দাম্পত্য জীবন সুখের হোক, ইনশাআল্লাহ। ❤❤❤🤲🤲🤲🤲","ডিভোসের-ডিভোর্সের, ৩য়-৩য়, জন নয় - জন নন, শাকিব বুবলি স্বামী স্ত্রী-শাকিব-বুবলি স্বামী-স্ত্রী, সুখের হোক-দাম্পত্য জীবন সুখের হোক।"
VFK65FV3GBs,Binge,2023-05-14T08:42:49Z,গরু চু'রি করে সে গরু দিয়ে কীভাবে মেজবান করে দেখুন মেইড ইন চিটাগং🤣😀,Miscellaneous,সাজু বেডি টিপ পড়ে নাই ক্যান,সাজু বেডি টিপ পরে নাই কেন?,"পড়ে-পরে, ক্যান-কেন।"
j-N2SXV3SvY,CD Choice Music,2019-08-07T05:57:49Z,Mon Pinjira | মন পিঞ্জিরা | Rakib Musabbir | Shilpi Biswas | Official Music Video | Bangla Hits Song,Entertainment,ভালোবাসা আসলেই অনেক সুন্দর কাউকে কাদায় কাউকে হাসাই,"ভালোবাসা আসলেই অনেক সুন্দর, কাউকে কাঁদায়, কাউকে হাসায়।","কাদায় - কাঁদায়, হাসাই - হাসায়।"
zBPoDX9TSXA,Cine Fever Bangla,2022-07-15T17:32:43Z,বড়লোক অনন্ত বর্ষা কে ধুয়ে দিল পরীমনি!দেখুন কি বলল,Entertainment,এই সিনেমাই সর্বোচ্চ ১০ কোটি টাকা খরচ হতে পারে...,এই সিনেমায় সর্বোচ্চ ১০ কোটি টাকা খরচ হতে পারে।,সিনেমাই- সিনেমায়।
0zEizwPZUzw,Ring Media,2020-05-30T14:30:09Z,Fake ID | Afran Nisho | Tasnia Farin | Noyeem Imtiaz Neamul | New Eid Natok 2020,Miscellaneous,অনেক অনেক মজা পাইলাম 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,অনেক মজা পেলাম।,অনেক অনেক মজা পাইলাম - অনেক মজা পেলাম।
MGXEzkBmtA0,SOMOY TV,2023-06-16T16:20:00Z,কোন পথে দেশের রাজনীতি? | Bangladesh Politics | PM Sheikh Hasina | Begum Khaleda Zia | Somoy TV,News,নির দলিও নির্বাচন  দেন আমরা সাধারোন  মানুষ ভোট দিতে চাই,"নিরপেক্ষ/ নির্দলীয় নির্বাচন দিন, আমরা সাধারণ মানুষ ভোট দিতে চাই।","নির - নিরপেক্ষ/ নির্দলীয়, দলিও - নির্বাচন, দেন - দিন, সাধারোন - সাধারণ।"
o3W18vhH_jY,Channel 24 Entertainment,2023-10-26T15:00:48Z,ভাইরাল হবে জেনেও বুবলীর ছবি দেখে যে কমেন্ট করলেন অপু বিশ্বাস | Apu Biswas | Channel 24,Entertainment,নিচের গ্লাসে সব দেখা যাচ্ছে,নিচের গ্লাসে সব দেখা যাচ্ছে।,No changes needed.
Dva1wbnhpRI,Somoy Entertainment,2023-06-06T13:00:07Z,ফ্যামিলি এন্টারটেইনমেন্টের গোপন আস্তানায় সময় টিভি! | Family Entertainment BD | Comedy Drama,Entertainment,ইতিহাসের এই প্রথম কোন চ্যানেল ইন্টারভিউ এর বিনোদন দিলো৷ অনেক ধন্যবাদ সময় টিভি। 💖,ইতিহাসে এই প্রথম কোনো চ্যানেল ইন্টারভিউয়ের বিনোদন দিলো। অনেক ধন্যবাদ সময় টিভিকে। 💖,"এই -এ, কোন - কোনো, এর -য়ের, সময় টিভি-সময় টিভিকে।"
vmFrsGYNLgQ,BBC News বাংলা,2020-08-15T09:00:13Z,শেখ মুজিব হত্যার পর জেনারেল জিয়া যে মন্তব্য করেছিলেন,News,দুঃখজনক হলেও সত্য বংগবন্ধুর যে পরিস্থিতি হয়েছিলো জিয়াউর রহমানেরও সেই পরিস্থিতি,"দুঃখজনক হলেও সত্য, বঙ্গবন্ধুর যে পরিস্থিতি হয়েছিল, জিয়াউর রহমানেরও সেই পরিস্থিতি হয়েছিল।","বংগবন্ধুর-বঙ্গবন্ধুর, হয়েছিলো-হয়েছিল, সেই-সেই।"
CMjWJ1Wa_zM,CINEMAWALA,2023-10-25T09:00:14Z,Compromise | Full Drama | Tawsif Mahbub | Sadia Ayman | Sazzad Hossain Bappi | New Natok 2023,Entertainment,তৌসিফের জন্য খুব খারাপ লাগল। এভাবেও কি  Compromise করা হয় নাটকে। শেষেরটা এতই বেশি emotional হয়ে গিয়েছিলাম যে আমি নিজেই socket হয়ে গেছি😢😢,তৌসিফের জন্য খুব খারাপ লাগল। নাটকে এভাবেও কি Compromise করা হয়? শেষেরটা এতই বেশি emotional হয়ে গিয়েছিলাম যে আমি নিজেই shocked হয়ে গেছি 😢😢।,"Compromise - Compromise (English word kept as is), socket - shocked, হয়ে গিয়েছিলাম - হয়ে গিয়েছিলাম (typo correction)."
jBPBBBqCSaQ,SOMOY TV,2021-06-29T14:07:22Z,আমি অনেক দুর্বল ছিলাম পরে ৮টা ডিম খাওয়া শুরু করি' | Salman Muqtadir | Somoy TV,Entertainment,"সব ভালো লাগল,বিয়ে করে দেশ ত্যাগ করাটা 👎👎👎👎👎👎👎👎👎","সব ভালো লাগল, বিয়ে করে দেশ ত্যাগ করাটা ভালো হয়নি।",দেশ ত্যাগ করাটা 👎👎👎👎👎👎👎👎👎-দেশ ত্যাগ করাটা ভালো হয়নি।
phwbUWLFbcE,Banglavision DRAMA,2022-07-21T11:00:09Z,Takar Khela | Eid Natok | Mosharraf Karim | Sallha Khanam Nadia | Mohon Ahmed | Bangla Natok 2022,Entertainment,শিক্ষনীয় নাটক উপহার দেওয়ার জন্য পরিচালক ও কলাকৌশলীদের অনেক অনেক ধন্যবাদ।,শিক্ষণীয় নাটক উপহার দেওয়ার জন্য পরিচালক ও কলাকুশলীদের অনেক অনেক ধন্যবাদ।,কলাকৌশলীদের - কলাকুশলীদের।
Iy5ilFKxFl0,Channel 24,2023-05-27T13:30:09Z,টেলিগ্রাম দানবের খোঁজে! | সার্চলাইট | পর্ব-২৩২ | ২৬ মে ২০২৩ | Pom Pom group | Searchlight,News,ভালো হইছে আকাম করছ দেইখাইতো ওরা দেখে ভিডিও চুরি করে ব্ল্যাকমেইল করছে 😂😂,"ভালো হয়েছে, অপকর্ম করেছ দেখেই তো ওরা দেখে ভিডিও চুরি করে ব্ল্যাকমেইল করেছে। 😂😂","হইছে-হয়েছে, আকাম-অপকর্ম, দেইখাইতো-দেখেই তো, করছে-করেছে।"
