Video ID,Channel name ,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
cpBRnnpBgiQ,Bangladeshi Food Reviewer,2023-07-03T07:00:23Z,ঈদে মাওয়া ঘাটে ১৬০০ টাকায় আস্তা একটা ইলিশ কিনে ঠকলাম নাকি জিতলাম? Fried Hilsha Fish in Mawa Ghat 🔥,Miscellaneous,ভাইয়া ওই ছেলেটা সত্যি আপনাকে খুব ভালোবাসে মায়ের হাতের খাবার তোমাকে খাওয়াবে,"ভাইয়া, ওই ছেলেটা সত্যি আপনাকে খুব ভালোবাসে। মায়ের হাতের খাবার সে আপনাকে খাওয়াবে।","ভাইয়া-ভাইয়া, তোমাকে-আপনাকে, খাওয়াবে-খাওয়াবে; মায়ের হাতের খাবার তোমাকে খাওয়াবে - মায়ের হাতের খাবার সে আপনাকে খাওয়াবে।"
2eHln8GjZHI,Live Tech,2020-08-06T11:00:13Z,Politics | Telefilm | Apurba | Tanjin Tisha | Sanjoy Somadder | Eid Telefilm 2020,Entertainment,আসলে যারা পলিটিক্স করেন তাদের জন্য এটি খুবই ভালো হয়েছে,আসলে যারা পলিটিক্স করেন তাদের জন্য এটা খুবই ভালো হয়েছে।,এটি-এটা।
LV-I6jQrBDk,G Series Bangla Natok,2023-05-25T09:00:12Z,"Priyo Valobasa, প্রিয় ভালোবাসা | Bangla Natok | Apurba, JS Heme | Bangla Natok 2023, New Natok 2023",Entertainment,কেন এতো কান্না আসতেছে বোঝতে চিনা বাবার কথা খুভ মনে পড়ছে,"কেন এত কান্না আসছে বুঝতে পারছি না, বাবার কথা খুব মনে পড়ছে।","এতো-এত, আসতেছে-আসছে, বোঝতে চিনা-বুঝতে পারছি না, খুভ-খুব, পড়ছে-পড়ছে।"
3aapnpk-0dQ,মায়াজাল,2022-11-15T12:00:06Z,গর্ভবতী স্বামী! পুরুষ তার নিজের বাচ্চা নিজেই জন্ম দিয়েছে !,Miscellaneous,আচ্ছা ওই দুই বেঠার বাচ্চা কি নুনু দিয়ে হয়েছে 🧐🧐🧐 নাকি হাগুর রাস্তা দিয়ে হয়েছে 🧐🧐 এটা জানা দরকার আমার অবুঝ মনের 🙈🙈🙈,"আচ্ছা, ওই দুই বেটার জন্ম কি স্বাভাবিকভাবে হয়েছে, নাকি অন্য কোনোভাবে? এটা আমার অবুঝ মনের জানার খুব দরকার।","বেঠার বাচ্চা - বেটার জন্ম, নুনু দিয়ে/হাগুর রাস্তা দিয়ে - স্বাভাবিকভাবে/অন্য কোনোভাবে, জানা দরকার আমার অবুঝ মনের 🙈🙈🙈 - এটা আমার অবুঝ মনের জানার খুব দরকার।"
tVA91-ZSn1k,CINEMAWALA,2023-06-30T13:05:01Z,Agomon | EID Special | Full Drama | Tawsif Mahbub | Tasnia Farin | M M Kamal Raz | Cinemawala,Entertainment,"শেষের সিন টা দেখে নিজের অজান্তেই চোখ দিয়ে পানি বের হয়েছে,,আলহামদুলিল্লাহ বাবা মা দুজনই বেচে আছে।কালকেই তাদের দেখতে যাবো,❤","শেষের সিনটা দেখে নিজের অজান্তেই চোখ দিয়ে পানি/জল বেরিয়ে/গড়িয়েছে। আলহামদুলিল্লাহ, বাবা-মা দুজনই বেঁচে আছেন। কালকেই তাদের দেখতে যাব। ❤","সিন টা - সিনটা, দিয়ে - দিয়ে, বের হয়েছে,, - বেরিয়ে/গড়িয়েছে।,-। দুজনই বেচে আছে - দুজনই বেঁচে আছেন।"
qmCGxB8MFTk,Cine Recaps BD,2022-12-10T14:48:27Z,চরম লেভেলের মুভি । অস্থির বিনোদন ! 🤣🤣 Movie Explained in Bangla,Entertainment,এই সব জাইগাই নবির নাম লিখে নবিকে ছোট করবেন না,এই সব জায়গায় নবীর নাম লিখে নবীকে ছোট করবেন না।,"জাইগাই - জায়গায়, নবির - নবীর, নবিকে - নবীকে।"
GN_4ztXbOvs, Simple village food,2022-06-25T07:17:12Z,ঝালমুড়ি মসলা রেসিপি।Jhal Muri Masala।Muri Masala Recipe,Miscellanous,"ধন্যবাদ আমি আজকে ট্রাই করেছি, খুব সুস্বাদু হয়েছে ঝাল মুড়ি 🥰","ধন্যবাদ, আমি আজকে চেষ্টা করেছি, খুব সুস্বাদু হয়েছে ঝালমুড়ি। 🥰","ট্রাই - চেষ্টা, ঝাল মুড়ি-ঝালমুড়ি।"
PtzowEcEW7A,BD News Archive,2023-11-01T09:00:16Z,হাওয়া ভবনে তারেক কোকো দুই ভাইয়ের ক্রিকেট ম্যাচ,Sports,এই শোনালি অতিত আর ফিরে আসবে না😢😢😢😢,এই সোনালী অতীত আর ফিরে আসবে না 😢।,"শোনালি-সোনালী, অতিত-অতীত, 😢😢😢😢-😢।"
S5gcMwh8ayI,Anupam Movie Songs,2018-05-21T09:03:39Z,Bhalobasbo Basbo Re | ভালোবাসবো বাসবো রে বন্ধু | Riaz & Purnima | Hridoyer Kotha,Entertainment,এখন যেমন সবাই হাবিব ওয়াহিদের গান শুনে আরো ১০০ বছর পরেও সবাই এমনই শুনবে আমার মনে হয় না পৃথিবীতে হাবিবের মতো এমন কোনো শিল্প আসবে,"এখন যেমন সবাই হাবিব ওয়াহিদের গান শুনে, আরও ১০০ বছর পরেও সবাই এমনই শুনবে। আমার মনে হয় না পৃথিবীতে হাবিবের মতো এমন কোনো শিল্পী আসবে।","কমা যুক্ত করা হয়েছে - -, শিল্পী যুক্ত করা হয়েছে - শিল্প ।"
2z8Nhs0Qq4E,Open T School,2022-12-14T13:05:13Z,কে ছিলেন জিয়াউর রহমান | Who was Ziaur Rahman | Biography | Information |,Miscellaneous,আল্লাহ  আপনাকে  জাননাতুন ফেরদৌস  নছিব করুন  আমিন,"আল্লাহ আপনাকে জান্নাতুল ফেরদৌস নসিব করুন, আমিন।","জাননাতুন ফেরদৌস-জান্নাতুল ফেরদৌস, নছিব-নসিব।"
