Video ID,Channel name ,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
zcT200nD-zk,Bangla Animation Golpo,2023-05-30T07:00:07Z,পঁচা পুকুরে মাছ ধরা | Bangla Cartoon | Thakurmar Jhuli jemon | AFX Animation,Entertainment,দারুণ  আমি এই গলপ থেকে অনেক কিছু  শিকলাম খুব সুন্দর 👌👌👌,দারুণ! আমি এই গল্প থেকে অনেক কিছু শিখলাম। খুব সুন্দর। 👌👌👌,"গলপ-গল্প, শিকলাম-শিখলাম, ""দারুণ "" - ""দারুণ!"" (added exclamation and removed extra space), added period at the end of the second sentence for better readability."
J4UDBAueqXA,Somoy Entertainment,2023-05-27T13:00:09Z,শাকিব খান আমার নায়ক হবার যোগ্যই না: শান্তি | Shanti Rehman Nazia | Content Creator | Shakib Khan,Entertainment,সেই হইছে। হিরো আলম ইন্টারভিউ,সেটাই হয়েছে। হিরো আলমের ইন্টারভিউ।,"সেই হইছে - সেটাই হয়েছে, আলম ইন্টারভিউ - আলমের ইন্টারভিউ।"
PfaSln6Ykdc,Tech to the Point - TTP,2023-06-06T14:44:44Z,লোডশেডিং আর গরমের চুড়ান্ত সমাধান Jisulife FA13R Rechargeable Fan,Miscellaneous,ভাই টয়লেটের ব্যবহার করার জন্য হলেও একটা কিনা দরকার।।🥲🥲😁,"ভাই, টয়লেট ব্যবহারের জন্য হলেও একটা কেনা দরকার।","ব্যবহার করার - ব্যবহারের, কিনা - কেনা, দরকার।। - দরকার।"
cg1eG0Th-7c,Tarun Majhi,2023-07-04T14:15:06Z,মোবাইলের নেশা 📵 | Mobile Addiction By Tarun Inspiration | Motivational video bangla 2023 | #video,Miscellaneous,ভাই তুমি অনেক গুরুত্বপুর্ন এবং বাস্তব কথা বলেছ,"ভাই, তুমি অনেক গুরুত্বপূর্ণ এবং বাস্তব কথা বলেছ।",গুরুত্বপুর্ন-গুরুত্বপূর্ণ
9XC8u6c-7Bo,Jamuna TV,2021-10-31T15:10:38Z,গতির ঝড় তুলে বিশ্বকাপে নজর কাড়লেন স্পিড স্টার তাসকিন | Taskin_Speed,Sports,"তাসকিন কোনো বলার না,, এইসব বলার দলে কোনো কাজেই লাগেনা,,এক ম্যাসে ভালোবল করলেই সে বলার হয়না",তাসকিন কোনো বোলার না। এইসব বোলার দলে কোনো কাজেই লাগে না। এক ম্যাচে ভালো বল করলেই সে বোলার হয় না।,"বলার-বোলার, বলার-বোলার, ম্যাসে-ম্যাচে, বলার-বোলার।"
ugTn0Cpjh2c,UBIRUNGIA,2022-11-26T04:30:12Z,Ore Bangladesher Meye Re Tui Heila Duila Jas | Bangladesher Meye Re Tui Dance | Bangladesher Meye,Entertainment,তোমার নাচ অেনেক সুন্দর। ❤❤❤,তোমার নাচ অনেক সুন্দর। ❤❤❤,অেনেক-অনেক।
X2RF1VYsVcQ,BBC News বাংলা,2022-02-09T11:31:48Z,"ভারতে হিজাব বিতর্ক:কর্নাটকে মুসলিম ছাত্রীদের বিক্ষোভ, হাইস্কুল-কলেজ বন্ধ|India hijab row viral video",News,স্যালুট জানাই আপনাকে আপু দ্বীনের পথে এগিয়ে  যাওয়ার জন্য,"স্যালুট জানাই আপনাকে আপু, দ্বীনের পথে এগিয়ে যাওয়ার জন্য।","আপু - আপু,।"
cNLTHbY1Ndk,Eagle Movies,2017-12-09T10:37:15Z,Golapi Ekhon Traine | Bangla Full Movie | Farooque | Bobita | Tarana Halim | ATM Shamsuzzaman,Entertainment ,১০.১২.২০২১ গোলাপি এখন ট্রেনে সেই মুভি।,"১০.১২.২০২১, ‘গোলাপি এখন ট্রেনে’ সেই মুভি।","Missing comma after the date, movie name enclosed in quotation marks."
nKUipARAzr0,SOMOY TV,2022-10-25T11:33:00Z,৪টি বাক্য মেনে ধিরুভাই আম্বানি জিরো থেকে হিরো | Dhirubhai Ambani |Billionaire Businessman,News,এত বড় হয়ে লাভ কি যদি তাকে ঐই বুরি নিতু আম্ভানিকে লাগাতে হয়?,এত বড় হয়ে লাভ কি যদি তাকে ঐ বুড়ি নিতু আম্বানিকে লাগাতে হয়?,"ঐই-ঐ, বুরি-বুড়ি।"
K9W52rpdlLQ,Maasranga Movies,2022-06-08T10:56:46Z,"Hawa-হাওয়া | Trailer | Chanchal Chowdhury, Nazifa Tushi | Mejbaur Rahman Sumon | Maasranga Movies",Entertainment,ভাইরে চঞ্চল চৌধুরীর লাষ্টের হাসিটা যে কতটা নিখুত তা বলে বুঝানো যাবেনা।মানে জাত অভিনয়ের একটা নমুনা প্রকাশ করছে।অসাধারণ!!!,"ভাইরে, চঞ্চল চৌধুরীর শেষ হাসিটা যে কতটা নিখুঁত তা বলে বোঝানো যাবে না। মানে, জাত অভিনয়ের একটা নমুনা প্রকাশ করেছে। অসাধারণ!!!","লাষ্টের - শেষ, বুঝানো-বোঝানো, বুঝানো-বোঝানো, করছে-করেছে।"
yJX-CiuKKbg,SOMOY TV,2024-01-13T14:50:01Z,"‘কেউ বাদ যাবে না, পাওনা বুঝে পাবেন সবাই’ | Evaly | Online shopping platform | Somoy TV",News,আগের পাওনা টাকা না দেওয়া পর্যন্ত আর একটা পণ্য কেনাকাটা করবোনা ইনশাআল্লাহ।।,"আগের পাওনা টাকা না দেওয়া পর্যন্ত আর কোনো পণ্য কেনাকাটা করব না, ইনশাআল্লাহ।","একটা-কোনো, করবোনা-করব।"
O447Od0KaG8,Rasel 2 million,2023-01-11T09:00:05Z,রাতারাতি টিকটকে ভাইরাল ডায়লগ | Mosharraf | Habu vai |Tawhid Afridi |  Bangla Viral Dialogue | R2M,Entertainment,আমার ভুল হছে ক্ষেমা কইরে দেন🤣🤣🤣,"আমার ভুল হয়েছে, ক্ষমা করে দিন।","হছে-হয়েছে, ক্ষেমা কইরে দেন-ক্ষমা করে দিন।"
j-N2SXV3SvY,CD Choice Music,2019-08-07T05:57:49Z,Mon Pinjira | মন পিঞ্জিরা | Rakib Musabbir | Shilpi Biswas | Official Music Video | Bangla Hits Song,Entertainment ,জতো বার শুনি শুধু শুনতে মন চায় 😂😂😂❤❤,"যত বার শুনি, শুধু শুনতে মন চায় 😂😂😂❤❤","জতো-যত, বার-বার, শুনি-শুনি,।"
IMzROjrQ4l0,Fagun Audio Vision,2023-07-29T15:59:38Z,Ityadi - ইত্যাদি | Munshiganj Episode - July 2023 | Hanif Sanket,Entertainment,এইভাবে মুন্সিগন্জের ঐতিহ্য তুলে ধরার জন্য ধন্যবাদ ইত্যাদি টিমকে,এইভাবে মুন্সিগঞ্জের ঐতিহ্য তুলে ধরার জন্য ইত্যাদি টিমকে ধন্যবাদ।,"মুন্সিগন্জের-মুন্সিগঞ্জের, ধন্যবাদ ইত্যাদি টিমকে-ইত্যাদি টিমকে ধন্যবাদ।"
Edhz5-43crM,BBC News বাংলা,2022-11-09T09:05:38Z,'খেলা হবে' রাজনীতির মাঠে আবারও আলোচনায় কেন? | BBC Bangla,News,"আমার এলাকার একজনকে,, খেলা হবে বললে চেইত্তা যায়😜😜😜","আমার এলাকার একজনকে ""খেলা হবে"" বললে চেইত্তা যায়/ ক্ষেপে যায়।",",, - ""/no change, added quotation marks for better readability/"", চেইত্তা যায় - চেইত্তা যায়/ ক্ষেপে যায়।"
VDkwtmKahXo,Open T School,2021-09-30T18:29:01Z,কে ছিলেন মহম্মদ আতাউল গণি ওসমানী | Who was Muhammad Ataul Goni Osmani | Biography | Information |,Miscellaneous,কর্ণেল জন্য রইলো অফুরান্ত ভালোবাসা।,কর্নেল এর জন্য রইলো অফুরন্ত ভালোবাসা।,জন্য-এর জন্য
zHtPKeZ8zA0,Channel 24,2020-11-16T14:23:40Z,ফেসবুক লাইভে সাকিবকে হত্যার হুমকি,News,মাসসাআললাহ সাকিব ভাই  ধন্যবাদ আপনাকে,"মাশাআল্লাহ, সাকিব ভাই। ধন্যবাদ আপনাকে।","মাসসাআললাহ - মাশাআল্লাহ, সাকিব ভাই ধন্যবাদ আপনাকে - সাকিব ভাই। ধন্যবাদ আপনাকে।"
FEh6D1xf93Y,G Series Bangla Natok,2021-05-17T08:00:03Z,Tejpata | তেজপাতা | Eid Natok 2021 | Apurba | Sabila Nur | New Bangla Natok 2021,Entertainment,নাটক দেখতে আসলেই কি লোক দেখানো আল্লাহর প্রেমিক সাজদে ইচ্ছে করে আপনাদের,নাটক দেখতে আসলেই কি লোক দেখানো আল্লাহর প্রেমিক সাজতে ইচ্ছে করে আপনাদের?,সাজদে-সাজতে।
tT5bIjghHlQ,DURBIN FILMS,2022-05-05T06:00:12Z,Beyain I Love You| বেয়াইন আই লাভ ইউ | Eid Natok 2022 | Tawsif Mahbub | Tanjin Tisha । Natok 2022,Entertainment,এমন কি মেডিসিন যেটায় গলার আওয়াজ বদলে দিল 🤩😂,"এমন কী মেডিসিন, যেটা/যা গলার আওয়াজ বদলে দিল 🤩😂","কি-কী/কী, যেটায়-যেটা/যা।"
Np5gpPNhuqI,CD PLUS Entertainment,2020-12-08T14:20:37Z,Best Of Moushumi | Bangla Movie Songs | Vol 1 | 5 Superhit Movie Video Songs,Entertainment,মহানায়ক মান্না ও মৌসুমি বাণিজ্যিক ধারার সিনেমার সেরা জুটি।,মহানায়ক মান্না ও মৌসুমী বাণিজ্যিক ধারার সিনেমার সেরা জুটি।,মৌসুমি-মৌসুমী।
