Video ID,Channel name,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
62d6PfZxky0,Bangla Bhuter Golpo,2023-01-16T13:00:48Z,Bhuter Cartoon - Railway Station at 2am Night (True Story) Train Horror Story | Bangla Bhuter Golpo,Entertainment,অনেক সুন্দর লাগলো আপনাকে অনেক  অনেক ধন্যবাদ,"আপনাকে অনেক সুন্দর লাগলো, অনেক অনেক ধন্যবাদ।",Added a comma for better readability.
vmFrsGYNLgQ,BBC News বাংলা,2020-08-15T09:00:13Z,শেখ মুজিব হত্যার পর জেনারেল জিয়া যে মন্তব্য করেছিলেন,News,এই দুই পরিবার থেকে কবে আমরা মুক্তি পাবো?,এই দুই পরিবার থেকে কবে আমরা মুক্তি পাব?,পাবো-পাব।
wOr8GVI-1OU,Elias Hossain,2022-01-30T10:02:28Z,"সত্যকে ঢেকে মিথ্যা শেখানো হচ্ছে আমাদের, সত্য জানুন || ইতিহাসের আসল রুপ|| Behind The History || vol-1",Miscellaneous,এ প্রজন্মকে এ ইতিহাস জানা দরকার ❤,এ প্রজন্মের এই ইতিহাস জানা দরকার।,"এ প্রজন্মকে - এ প্রজন্মের, এ - এই।"
EyJjW6aaSKI,NiRJHAR EDUCATION,2021-09-19T14:30:04Z,সিলেটের ভাষা Vs চট্টগ্রামের ভাষা | আঞ্চলিক ভাষার লড়াই,Entertainment,উফ অসাধারণ.....আমি চট্টগ্রামের বংশধর.....যদিও ভাষাটা কিছুই বলতে পারি না।যেহেতু জন্মসূত্রে কলকাতার মানুষ।আর পরিবারের দাদু ঠাকুমা অনেক ছোটো বেলায় হারিয়েছি।তাই ভাষাটা শেখার কোনো সুযোগ হয় নি তবে এখন ইউটিউবের দৌলতে শিখতে পারবো।এটা খুব ভালো লাগছে.....,"উফ, অসাধারণ.....আমি চট্টগ্রামের বংশধর.....যদিও ভাষাটা কিছুই বলতে পারি না, যেহেতু জন্মসূত্রে কলকাতার মানুষ। আর পরিবারের দাদু, ঠাকুমাকে অনেক ছোটবেলায় হারিয়েছি। তাই ভাষাটা শেখার কোনো সুযোগ হয়নি, তবে এখন ইউটিউবের দৌলতে শিখতে পারব। এটা খুব ভালো লাগছে.....","উফ-উফ, (comma added), যেহেতো-যেহেতু, ঠাকুমা-ঠাকুমাকে, ছোটো বেলায়-ছোটবেলায়, হয় নি-হয়নি, পারবো-পারব।"
NJgr7Oc0pJM,Not out Noman,2023-06-28T04:00:13Z,বিশ্বকাপের সেমিতে যেতে কয়টি ম্যাচ জিততে হবে বাংলাদেশকে? - নট আউট নোমান,Sports,কঠিন কিন্তু অসম্ভব না। ইনশাআল্লাহ,"কঠিন, কিন্তু অসম্ভব না। ইনশাআল্লাহ।","Added a comma after ""কঠিন"" to improve readability."
b9tQhSmQjVM,Bongo Movies,2021-06-11T09:00:30Z,"Monpura | মনপুরা | Chanchal Chowdhury, Fazlur Rahman Babu, Farhana Mili | Bangla Movie",Entertainment,দশ টা বছর পর দেখলাম তারপরও মনে হচ্ছে খুব দারুণ একটা ছবি ❤,"দশ বছর পর দেখলাম, তারপরও মনে হচ্ছে খুব দারুণ একটা ছবি। ❤","দশ টা - দশ, তারপরও মনে হচ্ছে খুব দারুণ একটা ছবি ❤ - তারপরও মনে হচ্ছে খুব দারুণ একটা ছবি।"
xgMi3vUaw5Y,Baseera,2022-04-02T19:03:14Z,সিরাহ ৭ – অ্যাবিসিনিয়া | Bangla Seerah,Miscellaneous,সুবহানআল্লাহ খুব সুন্দর কিছু কথা শুনলাম আলহামদুলিল্লাহ।।,"সুবহানআল্লাহ, খুব সুন্দর কিছু কথা শুনলাম। আলহামদুলিল্লাহ।",শুনলামআলহামদুলিল্লাহ।। - শুনলাম। আলহামদুলিল্লাহ।
Np5gpPNhuqI,CD PLUS Entertainment,2020-12-08T14:20:37Z,Best Of Moushumi | Bangla Movie Songs | Vol 1 | 5 Superhit Movie Video Songs,Entertainment,বাংলাদেশের নায়িকাদের মধ্যে মৌসুমীর চেহারা মায়াবী বেশি,বাংলাদেশের নায়িকাদের মধ্যে মৌসুমীর চেহারা বেশি মায়াবী।,মায়াবী বেশি - বেশি মায়াবী।
UkPG3emLrZs,Channel 24,2023-08-10T08:47:54Z,চায়ের দোকান থেকে আজ বিসিএস ক্যাডার | Shariatpur BCS | Tea Seller | Channel 24,Miscellaneous,অভিনন্দন  অনেক অনেক শুভকামনা 🍁,অভিনন্দন। অনেক অনেক শুভকামনা। 🍁,"Added a period (.) after ""অভিনন্দন"" to separate it from the next sentence."
H2If6g3TH8I,SOMOY TV,2020-10-21T09:23:30Z,"ফ্ল্যাটে নায়লা নাঈমের বিড়ালের খামার, অতিষ্ঠ ভবন বাসিন্দারা | Naila Nayem | Somoy Entertainment",Miscellanous,"মানুষকে কষ্ট দিয়ে, নষ্টা মহিলায় এতো Boy Friend পালে।শখ দেখো খারাপ মহিলার। আগে মানুষকে ভালোবাসতে শিখ তারপর অন্যকিছু।","মানুষকে কষ্ট দিয়ে একজন নষ্ট মহিলা এত প্রেমিক পালে! খারাপ মহিলার শখ দেখো! আগে মানুষকে ভালোবাসতে শেখো, তারপর অন্যকিছু।","নষ্টা মহিলায়' এর চেয়ে 'নষ্ট মহিলা', 'এতো' এর চেয়ে 'এত', 'Boy Friend' এর চেয়ে 'প্রেমিক', 'দেখো' এর চেয়ে 'দেখো', 'ভালোবাসতে' এর চেয়ে 'ভালোবাসতে', 'শিখ' এর চেয়ে 'শেখো' প্রমিত। যতিচিহ্ন ও স্পেস ঠিক করা হয়েছে।"
dvbhI7lB5Yg,বিস্ময় বাংলা,2023-05-01T11:00:23Z,যে ৫টি কারনে ২০২৩ বিশ্বকাপ জিততে পারে বাংলাদেশ || 5 Reason Bangladesh Could Win World Cup 2023,Miscellaneous,আল্লাহ তাআলা যদি সহায় থাকেন তাহলে এবারের বিশ্বকাপ জিতবে বাংলাদেশ দল।।আমিন,"আল্লাহ তাআলা সহায় থাকলে/থাকলে, তাহলে/তবে/ইনশাআল্লাহ এবার/এবারের বিশ্বকাপ জিতবে বাংলাদেশ দল। আমিন।","সহায় থাকেন তাহলে - সহায় থাকলে/থাকলে, তাহলে/তবে/ইনশাআল্লাহ; এবারের বিশ্বকাপ জিতবে বাংলাদেশ দল - এবার/এবারের বিশ্বকাপ জিতবে বাংলাদেশ দল।"
xNhU3MJyyD0,SOMOY TV,2022-02-02T09:56:57Z,আসামিকে ধরতে পানের দোকানদারের ছদ্মবেশে পুলিশ | Chottagram News | BD Police | Somoy TV,News,বুঝাই যাচ্ছে আসামী খুব হাসিখুশি মানুষ 😬😬😬😬,"বোঝাই যাচ্ছে, আসামি খুব হাসিখুশি মানুষ।","বুঝাই - বোঝাই, আসামী - আসামি।"
