Video ID,Channel name ,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
7izt614wtgI,Eagle Music Video Station,2016-07-05T21:08:16Z,BAHUDORE | Imran | Brishty | Official Music Video | 2016,Entertainment ,এই গানটি শুনলে পুরোনো সৃতি গোলা মনে পড়ে যায়।,এই গানটি শুনলে পুরোনো স্মৃতিগুলো মনে পড়ে যায়।,"সৃতি - স্মৃতি, গোলা - গুলো।"
oPysZIjBur4,BBC News বাংলা,2018-03-06T06:38:04Z,বাংলাদেশে প্রথমবারের মত মাথা জোড়া লাগা জমজ শিশুদের পৃথক করতে অস্ত্রোপচার। BBC Bangla,News,"আল্লাহ আপনে মা দুটাকে হেপাজত করুক,,,",আল্লাহ আপনি মা দুটোকে হেফাজত করুন।,"আপনে - আপনি, দুটাকে - দুটোকে, হেপাজত - হেফাজত, করুক - করুন।"
_EsSfTK06pc,Pinaki Bhattacharya,2024-01-17T13:05:49Z,হোক পালটা আঘাত || Pinaki Bhattacharya || The Untold,Miscellaneous,যে যত ভারত বিদ্বেষী সে ততই দেশ প্রেমিক এটাই হক্কলের কথা হওয়া উচিত,"যেই/যে যত ভারত বিদ্বেষী, সে/তিনি ততই দেশপ্রেমিক – এটাই সকলের কথা হওয়া উচিত।","যে - যেই/যে, সে - সে/তিনি, হক্কলের - সকলের, হওয়া উচিত - হওয়া উচিত।"
MuS4sBHHJEQ,HTS Tv Bangla,2023-03-24T13:00:13Z,মুক্তিযুদ্ধের পরে ৯৩ হাজার পাকিস্তানি বন্দীর ভাগ্যে কি ঘটেছিলো? Events after the liberation war |,Miscellaneous,ভাই বাংলাদেশেকে ভারত প্রথম স্বীকৃতি দিয়েছিল এবং পাকিস্তান থেকে বঙ্গবন্ধুকে প্রথম ভারতে আনা হয় সেখান থেকে প্রীমতি গান্ধী সঙ্গে নিয়ে ঢাকা গিয়েছিলেন। এটা আপনি এড়িয়ে গেলেন। তখন আমি কলেজে পড়ি তাই সব ঘটনা মনে আছে। এমনকি পশ্চিম বাংলায় আমাদের সরকার স্বাধীন বেতার কেন্দ্র তৈরী করে দিয়েছিল যাতে ওপার বাংলাদেশের মানুষ স্বাধীন ভাবে মনের কথা বলতে পারেন। ঐ বেতারে প্রচারিত অনেক গান এখনও আমার মনে আছে।,"ভাই, বাংলাদেশকে ভারত প্রথম স্বীকৃতি দিয়েছিল এবং পাকিস্তান থেকে বঙ্গবন্ধুকে প্রথম ভারতে আনা হয়। সেখান থেকে শ্রীমতি গান্ধীকে সঙ্গে নিয়ে তিনি ঢাকা গিয়েছিলেন। এটা আপনি এড়িয়ে গেলেন। তখন আমি কলেজে পড়তাম, তাই সব ঘটনা মনে আছে। এমনকি পশ্চিম বাংলায় আমাদের সরকার স্বাধীন বেতার কেন্দ্র তৈরি করে দিয়েছিল, যাতে ওপার বাংলার মানুষ স্বাধীনভাবে মনের কথা বলতে পারেন। ঐ বেতারে প্রচারিত অনেক গান এখনও আমার মনে আছে।","বাংলাদেশেকে - বাংলাদেশকে, প্রীমতি - শ্রীমতি, গান্ধীর সঙ্গে নিয়ে তিনি - শ্রীমতি গান্ধীকে সঙ্গে নিয়ে তিনি, পড়ি - পড়তাম, তৈরী - তৈরি, ওপার বাংলাদেশের - ওপার বাংলার।"
h06EEkQGVHs,DIPU official,2022-06-01T17:58:20Z,হাজার হাজার ডিপ্রশনে থাকা মানুষের আর্তনাদ ll most popular song 2022 ll emu official music এই অবেলায়,Entertainment,হাজার জিবন্ত লাশ এর চিতকার,হাজার জীবন্ত লাশের চিৎকার।,"জিবন্ত-জীবন্ত, এর-লাশের।"
gMeeozaMmIM,Laser Vision,2018-01-13T11:04:17Z,Surja Dighal Bari | Bangla Movie | Dolly Anwar | Zahirul Haque | Rowshan Jamil | Sheikh Niamat Ali,Entertainment,পুরোনো দিনের মুভিগুলোতে আমাদের সোনালি দিনের অতীতকে দেখতে এতো ভালো লাগে বলার মত না।,"পুরোনো দিনের মুভিগুলোতে আমাদের সোনালী দিনের অতীতকে দেখতে এত ভালো লাগে, বলার মতো না।","সোনালি-সোনালী, এতো-এত, মত-মতো, না।-না।"
LV-I6jQrBDk,G Series Bangla Natok,2023-05-25T09:00:12Z,"Priyo Valobasa, প্রিয় ভালোবাসা | Bangla Natok | Apurba, JS Heme | Bangla Natok 2023, New Natok 2023",Entertainment,এমন বউ হইলে ঘাভ ধাক্কা দিয়ে বাসা থেকে বের করে দিতাম😡,এমন বউ হলে ঘাড় ধাক্কা দিয়ে বাসা থেকে বের করে দিতাম 😡।,"হইলে-হলে, ঘাভ-ঘাড়।"
iwIvKT2Gsak,Gogon SaKib,2022-11-22T03:45:10Z,ফুটবল বিশ্বকাপ নিয়ে গগন ও সুমাইয়ার ডুয়েট গান🔥GOGON ft. SUMAIYA | জমবে রে জমবে এবার ফুটবল বিশ্বকাপ,Entertainment,বাংলাদেশের যতগুলো ফুটবল খেলা নিয়ে গান হইছে তার মধ্যে এটা সব চাইতে ভালো হইছে 💝💝💝,"বাংলাদেশের যতগুলো ফুটবল খেলা নিয়ে গান হয়েছে, তার মধ্যে এটা সবচাইতে ভালো হয়েছে। 💝💝💝",হইছে - হয়েছে।
Gy3pe_ZDOTY,ON FIELD,2023-07-11T18:33:31Z,শরিফুলের প্রশংসায় হাসানকে টানবেন না প্লিজ। সবাই তার জায়গা থেকে সেরাটা দিচ্ছেন || On Field 2023,Sports,আপনারা যে এইভাবে সব কিছু এনালাইসিস করতেছেন তাতে বিপক্ষ টিম ত বাংলাদেশের দুর্বলতা যব জেনে যাবে 😁🙄🙄,"আপনারা যে এইভাবে সবকিছু অ্যানালাইসিস করছেন, তাতে বিপক্ষ টিম তো বাংলাদেশের দুর্বলতা জেনেই যাবে। 😁🙄🙄",করতেছেন - করছেন; যব - জেনে।
PiDbEcNlDHA,Maasranga Program,2022-03-30T09:00:12Z,মেরিল প্রথম আলোর মঞ্চে নুসরাত ফারিয়াকে পচালেন নোবেল | Nusraat Faria | Nobel Man | Meril Prothom Alo,Entertainment,এই বেটা তো রানু মন্ডল,এই বেটা তো রানু মন্ডল।,No changes needed.
_LGXVijT_F8,NAF Entertainment,2023-09-25T09:00:21Z,Songsar Amar Vallagena | সংসার আমার ভাল্লাগেনা | Full Natok | Niloy Alamgir | Heme | Mohin Khan,Entertainment,অসাধারণ একটা নাটক লাস্ট ফিনিশিং বাস্তব শিক্ষ্যানিয়ো বিষয় রয়েছে!! ❤,অসাধারণ একটা নাটক। শেষ পর্যন্ত বাস্তব শিক্ষণীয় বিষয় রয়েছে!! ❤,"লাস্ট ফিনিশিং - শেষ পর্যন্ত, শিক্ষ্যানিয়ো-শিক্ষণীয়।"
MGXEzkBmtA0,SOMOY TV,2023-06-16T16:20:00Z,কোন পথে দেশের রাজনীতি? | Bangladesh Politics | PM Sheikh Hasina | Begum Khaleda Zia | Somoy TV,News,কেমনে এই সমস্হ কথা মুক দিয়া বের হয ১৬ কোটি মানুস আশ্চয্য মনে কবে।,"কেমনে এই সমস্ত কথা মুখ দিয়া বের হয়, ১৬ কোটি মানুষ আশ্চর্য মনে করে।","সমস্হ - সমস্ত, মুক - মুখ, হয - হয়, মানুস - মানুষ, আশ্চয্য - আশ্চর্য, কবে - করে।"
bMcVLh24qr0,Positive Think Inclusive,2023-07-23T11:43:36Z,"অপু-শাকিব আমেরিকায়, বাচ্চা নিয়ে কিছু বলতে চাইলেন না বুবলি! | Apu Biswas | Shakib Khan | Bubly | Joy",Entertainment,বুবলি হচ্ছে বাংলাদেশের দিব্যা ভারতী চেহারার সাথে বুবলির চেহারার মিল আছে বুবলি বেস্ট ❤❤❤,বুবলি হচ্ছেন বাংলাদেশের দিব্যা ভারতী। চেহারার সাথে বুবলির চেহারার মিল আছে। বুবলি সেরা।,"হচ্ছে-হচ্ছেন, দিব্যা ভারতী চেহারার সাথে বুবলির চেহারার মিল আছে - দিব্যা ভারতী।, বেস্ট-সেরা।"
v_aRX2RyFfA,Ekattor TV,2023-04-19T17:05:00Z,রিয়াদের পারদর্শিতা নিয়ে যা বললেন ম্যাশ | Mahmudullah Riyad | Cricket | Ekattor TV,News,মাহমুদুল্লাহ অবশ্যই বিশ্ব কাপ স্কোয়াডে থাকা দরকার। কারন এ পর্যন্ত ওয়ানেড ক্রিকেটে যত গুলো খেলা হয়েছে অধিকাংশ    সময়ই  এই মাহমুদুল্লাহ ছিল জয়ের নায়ক। বিসিবি শুধু বর্তমানকে ভালো বুঝে কিন্ত অতীত নিয়ে ভাবেনা।,"মাহমুদুল্লাহর অবশ্যই বিশ্বকাপ স্কোয়াডে থাকা দরকার। কারণ এ পর্যন্ত ওয়ানডে ক্রিকেটে যতগুলো খেলা হয়েছে, অধিকাংশ সময়ই এই মাহমুদুল্লাহ ছিলেন জয়ের নায়ক। বিসিবি শুধু বর্তমানকে ভালো বোঝে, কিন্তু অতীত নিয়ে ভাবে না।","বিশ্ব কাপ - বিশ্বকাপ, স্কোয়াডে থাকা দরকার। কারন - স্কোয়াডে থাকা দরকার। কারণ, ওয়ানেড - ওয়ানডে, যত গুলো - যতগুলো, সময়ই এই মাহমুদুল্লাহ ছিল - সময়ই এই মাহমুদুল্লাহ ছিলেন, বুঝে কিন্ত - বোঝে, কিন্তু, ভাবেনা - ভাবে না।"
qumC5k372kg,AdvuTurea,2019-02-28T13:37:59Z,ভারত পাকিস্থান ১৯৭১/The Story Behind 1971 Indo-Pakistan war || Bengali ||,Miscellaneous,বাংলাদেশের মানুষ কখনো ভারত এবং রাশিয়ার অবদানের কথা ভূলবে না।,বাংলাদেশের মানুষ কখনো ভারত ও রাশিয়ার অবদানের কথা ভুলবে না।,"এবং-ও, রাশিয়ার-রাশিয়ার, ভূলবে-ভুলবে।"
CSGiwf7KlrQ,KAMRUF Multimedia,2012-12-27T13:47:46Z,"Bangladesh National Anthem , My golden Bengal আমার সোনার বাংলা, Amar Shonar Bangla   -  HD HQ",Entertainment,"আমি আর কি লিখবো,  প্রান ভরে দুই বাংলার লোক কে সেলুট !","আমি আর কি লিখব, প্রাণ ভরে দুই বাংলার লোক/মানুষকে স্যালুট !","লিখবো-লিখব, কে-কে/মানুষকে, সেলুট-স্যালুট।"
b_ZDNZMFxmU,Somoy Entertainment,2022-12-22T15:45:05Z,'বিশ্ববিদ্যালয়ের ৪ বছর আমি স্কুলের মতো কাটিয়েছি' | Content Creator | Maruf Ahmed Masum | Somoy TV,Entertainment,প্রেম করেন?এই প্রশ্ন  করতেই পরিবেশ চেঞ্জ। 🤣🤣🤣🤣,প্রেম করেন? এই প্রশ্ন করতেই পরিবেশ চেঞ্জ। 🤣🤣🤣🤣,এই প্রশ্ন-এই প্রশ্ন।
P9doeiwAX_c,Dhruba Clips,2020-04-16T09:30:05Z,এলাকার বড় ভাই মেশিন নিয়ে ভার্সিটি আসলেপাওয়ার কেমন বেড়ে যায় দেখুন,Entertainment,চাষি আলম 😁😂😂দদু খায় জিহ্বায় দেখা যায়,"চাষী আলম দুধ খায়, জিভে দেখা যায়।","দদু-দুধ, জিহ্বায়-জিভে।"
