Video ID,Channel name,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
JUDFaDtP01Q,Funny Studio-2,2017-12-15T05:39:19Z,1971 সালে সেই যুদ্ধ দেখুন,Entertainment,এগুলা কোন ছবি না এগুলা অরজিনাল,"এগুলো কোনো ছবি না, এগুলো আসল।","এগুলা-এগুলো, কোন-কোনো, অরজিনাল-আসল।"
O447Od0KaG8,Rasel 2 million,2023-01-11T09:00:05Z,রাতারাতি টিকটকে ভাইরাল ডায়লগ | Mosharraf | Habu vai |Tawhid Afridi |  Bangla Viral Dialogue | R2M,Entertainment,ডাইলগ থেকে তোর কথা শুনে হাসি পাচ্ছে🤣🤣🤣,ডায়লগ থেকে তোর কথা শুনে হাসি পাচ্ছে।,ডাইলগ-ডায়লগ
rsyyX9O7TnE,Cinemawala Entertainment,2019-07-14T13:15:00Z,"মুখের ওপর সুন্দরী মেয়েকে ""ভালো লাগে নাই"" বলে দিলে কেমন লাগে 😂 (Video) 😂 আফরান নিশো | তানজিন তিশা",Entertainment,আমার চ্যানাল টা গুরে আসার দাওয়াত রইলো সবার,আমার চ্যানেলটা ঘুরে আসার দাওয়াত রইল সবার।,"গুরে - ঘুরে, রইলো - রইল।"
cpBRnnpBgiQ,Bangladeshi Food Reviewer,2023-07-03T07:00:23Z,ঈদে মাওয়া ঘাটে ১৬০০ টাকায় আস্তা একটা ইলিশ কিনে ঠকলাম নাকি জিতলাম? Fried Hilsha Fish in Mawa Ghat 🔥,Miscellaneous,"ভালোবেসে গেলাম শুধু ভালোবাসা পেলাম না ,আসায় আসায় দিনজে  গেলো আসা পূরণ হলোনা😂😂","ভালোবেসে গেলাম, শুধু ভালোবাসা পেলাম না। আশায় আশায় দিন যে গেলো, আশা পূরণ হলো না।","শুধু-শুধু, দিনজে-দিন যে।"
s21NZ19thvw,Holy FM,2020-12-16T13:38:50Z,কালজয়ী দেশাত্মবোধক গান | Eta Bangladesh | Muhib Khan | Holy FM,Entertainment,বিশ্বের এক মাত্র দেশ।।। যেখানে।।   স্কুল কলেজের চেয়ে মাদ্রাসার ভক্ত বেশি এই দেশের জনগন।।।।।,"বিশ্বের একমাত্র দেশ, যেখানে স্কুল কলেজের চেয়ে মাদ্রাসার ভক্ত বেশি এই দেশের জনগণ।","এক মাত্র - একমাত্র, দেশ।।। - দেশ, যেখানে।। - যেখানে, জনগন।।।।। - জনগণ।"
cg1eG0Th-7c,Tarun Majhi,2023-07-04T14:15:06Z,মোবাইলের নেশা 📵 | Mobile Addiction By Tarun Inspiration | Motivational video bangla 2023 | #video,Miscellaneous,ভাই আপনার কথা গুলো শুনার পর ফোন টিপিতে ইচ্চে করে না আপনাকে অনেক অনেক ধন্যবাদ,"ভাই, আপনার কথাগুলো শোনার পর ফোন টিপতে ইচ্ছে করে না। আপনাকে অনেক অনেক ধন্যবাদ।","গুলো-কথাগুলো, শুনার-শোনার, টিপিতে-টিপতে, ইচ্চে-ইচ্ছে।"
uKdTWf1l1Lg,BVNEWS24,2023-11-09T09:59:06Z,জাহের আলভী ও ইকরার বাস্তব জীবনের প্রেমের গল্প,Entertainment,আমার ভিষন পছনদের মানুষ।আমার পছনদের অভিনেতা। সবসময় আমি আলভীর preme হাবুডুবু খাই।যদিও আমি ছেলে।,"আমার ভীষণ পছন্দের মানুষ। আমার পছন্দের অভিনেতা। সবসময় আমি আলভীরের প্রেমে হাবুডুবু খাই, যদিও আমি ছেলে।","ভিষন-ভীষণ, পছনদের-পছন্দের, preme-প্রেমে, ।-।/,"
EhoxKzWpl3w,Explorer Shibaji,2023-07-28T14:30:08Z,"টাঙ্গুয়ার হাওরে হাউস বোট ট্যুর | এক রাত দুই দিন | Tanguar Haor tour | Sunamganj, Bangladesh",Miscellaneous,"আপনাদের অনেক ধন্যবাদ এত সুন্দর একটা ট্যুর দেখাবার জন্য। মিজোরাম ট্যুর এর ভিডিও র অপেক্ষায় রইলাম। আইজওয়াল শহর টা আমার মনের খুব কাছের, ৯ বছর কাটিয়েছি এই সুন্দর শহরে।😊😊😊😊","আপনাদের অনেক ধন্যবাদ এত সুন্দর একটা ট্যুর দেখানোর জন্য। মিজোরাম ট্যুরের ভিডিওর অপেক্ষায় রইলাম। আইজল শহরটা আমার মনের খুব কাছের, ৯ বছর কাটিয়েছি এই সুন্দর শহরে। 😊","দেখাবার-দেখানোর, এর-এর, র-র, টা-টা।"
qW66iDlonzk,দেশ বাংলা ৭১,2023-03-23T14:59:27Z,৭ বছর প্রেম করে অন্য মেয়েকে বিয়ে। অতঃপর,Miscellanous,এমন সাংবাদিক  আর কখন দেখিনি আললাহ ভাইয়াটাকে নেক হায়াত দান করুন,এমন সাংবাদিক আর কখনো দেখিনি। আল্লাহ ভাইয়াটাকে নেক হায়াত দান করুন।,"কখন - কখনো, আললাহ - আল্লাহ।"
gpIx2Xl2KnE,Baseera,2021-06-09T05:26:50Z,"জান্নাত (জীবন - মৃত্যু - জীবন, পর্ব ১০) | Bangla Islamic Reminder [Re-Upload]",Miscellaneous,ভাই আল্লাহ সুবহানুতাআয়ালা আপনাকে ইহকাল ও পরকাল নিয়ামতে পরিপূর্ন করুন এই কামনা করি,"ভাই, আল্লাহ সুবহানাহু ওয়া তা'আলা আপনাকে ইহকাল ও পরকালের নিয়ামতে পরিপূর্ণ করুন, এই কামনা করি।","সুবহানুতাআয়ালা - সুবহানাহু ওয়া তা'আলা, পরিপূর্ন - পরিপূর্ণ, করি-করি।"
