Video ID,Channel name,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
NZ-foK4R9hk,ON FIELD,2023-12-15T09:52:44Z,"আশরাফুলের কাছে ক্রিকেট শিখতে চান, ভর্তি হন পুবেরগাঁও ক্রীড়া শিক্ষা প্রতিষ্ঠানে। || On Field 2023",Sports,বাহ অসাধারণ বিসিবি যা পারেনা তা বেসরকারি উদ্যোগে সত্যি প্রশংসনীয়।,"বাহ! অসাধারণ, বিসিবি যা পারে না, তা বেসরকারি উদ্যোগে সত্যি প্রশংসনীয়।","বিসিবি যা পারেনা তা - বিসিবি যা পারে না, তা ; যা পারেনা - যা পারে না ; তা বেসরকারি উদ্যোগে সত্যি প্রশংসনীয়। - তা বেসরকারি উদ্যোগে সত্যি প্রশংসনীয়।"
PfHxLcgVaxE,BBC News বাংলা,2021-05-30T14:15:51Z,জিয়াউর রহমান: বিএনপির প্রতিষ্ঠাতা ও সাবেক রাষ্ট্রপতির মৃতদেহের খোঁজ মিলে যেভাবে | BBC Bangla,News,বিবিসিকে অনুরোধ করছি আপনারা চেষ্টা সত্য ঘটনার পক্ষে আরো নির্ভুল তথ্য বাংলাদেশের জনগণকে জানানোর,"বিবিসিকে অনুরোধ করছি, আপনারা সত্য ঘটনার পক্ষে আরও নির্ভুল তথ্য বাংলাদেশের জনগণকে জানানোর চেষ্টা করুন।",আপনারা চেষ্টা সত্য ঘটনার পক্ষে আরো নির্ভুল তথ্য বাংলাদেশের জনগণকে জানানোর - আপনারা সত্য ঘটনার পক্ষে আরও নির্ভুল তথ্য বাংলাদেশের জনগণকে জানানোর চেষ্টা করুন।
7izt614wtgI,Eagle Music Video Station,2016-07-05T21:08:16Z,BAHUDORE | Imran | Brishty | Official Music Video | 2016,Entertainment,2022 এ এসে স্মৃতি নাড়াচাড়া দিয়ে ওঠলো😴,২০২২ সালে এসে স্মৃতি নাড়াচাড়া দিয়ে উঠল।,"এ-সালে, ওঠলো-উঠল।"
PfHxLcgVaxE,BBC News বাংলা,2021-05-30T14:15:51Z,জিয়াউর রহমান: বিএনপির প্রতিষ্ঠাতা ও সাবেক রাষ্ট্রপতির মৃতদেহের খোঁজ মিলে যেভাবে | BBC Bangla,News,আল্লাহ্ মেজর জিয়া কে জান্নত দান কর,আল্লাহ্ মেজর জিয়াকে জান্নাত দান করুন।,"কে-কে, কর-করুন।"
rVq0fr3XpME,ADYOPANTO,2021-04-05T04:00:12Z,দ্বিতীয় বিশ্বযুদ্ধ | ইতিহাসের ভয়াবহতম অধ্যায় | আদ্যোপান্ত | World War II | Adyopanto,Miscellaneous,যুদ্ধের ইতিহাস খুব সুন্দর করে উপস্থাপন করার জন্য আপনাকে অসংখ্য ধন্যবাদ ভাই,"যুদ্ধের ইতিহাস খুব সুন্দর করে উপস্থাপন করার জন্য আপনাকে অসংখ্য ধন্যবাদ, ভাই।",added a comma after ধন্যবাদ.
4wUXS_W-mtE,Mr Luxsu,2022-04-06T08:00:02Z,Barishal । বরিশাল । Barishal Travel Vlog । History of Barishal Bangladesh । Barishal Vromon Guide,Miscellaneous,বরিশালের ওপর আলাদা একটা ইমোশন কাজ করে । Love from CUMILLA 😉😍,"বরিশালের উপর আলাদা একটা আবেগ কাজ করে। ভালোবাসা, কুমিল্লা থেকে। 😉😍","ওপর-উপর, ইমোশন-আবেগ, Love from CUMILLA - ভালোবাসা, কুমিল্লা থেকে।"
f-rEHLDfXro,ইতিহাসের অনুসন্ধানে 7G,2022-11-26T10:03:44Z,১০০ বছর আগে হারিয়ে যাওয়া গ্রাম কেমন ছিল ইতিহাসের অনুসন্ধানে 7G,Miscellaneous,২০০০ সালের আগে এরকম ছিল।,২০০০ সালের আগে এরকম/এ রকম ছিল।,এরকম' বা 'এ রকম' দুটোই চলতে পারে। শেষে দাঁড়ি প্রয়োজন।
98eqAVTN_fI,the vaskor,2021-02-23T09:16:16Z,বাংলা ভাষা ও সংস্কৃতি কি বিপন্ন |  Chandril Bhattacharya Latest Speech | The Vaskor,Miscellaneous,"দুর্দান্ত বলেছেন৷ হিউমার, স্যাটায়ার এবং অসাধারণ অকাট্য যুক্তি৷","দুর্দান্ত বলেছেন। হিউমার, স্যাটায়ার এবং অসাধারণ অকাট্য যুক্তি।",No changes needed.
VWvWUdmO-0I,ON FIELD,2023-07-07T15:53:09Z,মাশরাফী এখনো বাংলাদেশের ক্যাপ্টেন। অন্য ভূমিকায় ফিরিয়ে আনা হোক তাকে || On Field 2023,Sports,মাশরাফি বিন মর্তুজা আসলে এক জন ভালো মানুষ,মাশরাফি বিন মর্তুজা আসলে একজন ভালো মানুষ।,এক জন - একজন।
krSgTr0Y3hM,Sony AATH,2021-04-13T12:44:43Z,কালে রেঞ্জার কেরামতি | Gopal Bhar | Subho Nababarsho Special,Entertainment,গোপালের নাতি নাতনীরা বড় হয় না কেন?,গোপালের নাতি-নাতনিরা বড় হয় না কেন?,নাতনীরা-নাতি-নাতনিরা
