Video ID,Channel name ,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
f-rEHLDfXro,ইতিহাসের অনুসন্ধানে 7G,2022-11-26T10:03:44Z,১০০ বছর আগে হারিয়ে যাওয়া গ্রাম কেমন ছিল ইতিহাসের অনুসন্ধানে 7G,Miscellaneous,কিসের ডিজিটেল কিসের ইস্মাট আমি চাই আগের পুরানো যুগ আমার বাংলাদেশ,"কিসের ডিজিটাল, কিসের স্মার্ট? আমি চাই আগের পুরানো দিনের আমার বাংলাদেশ।","ডিজিটেল-ডিজিটাল, ইস্মাট-স্মার্ট, যুগ-দিনের।"
wOr8GVI-1OU,Elias Hossain,2022-01-30T10:02:28Z,"সত্যকে ঢেকে মিথ্যা শেখানো হচ্ছে আমাদের, সত্য জানুন || ইতিহাসের আসল রুপ|| Behind The History || vol-1",Miscellaneous,স্যার আপনি ও আপনার পরিবারের সুস্বাস্হ্য কামনা করি আল্লাহ নিকট ।,"স্যার, আপনার ও আপনার পরিবারের সুস্বাস্থ্য কামনা করি আল্লাহর নিকট।",আপনি - আপনার; সুস্বাস্হ্য - সুস্বাস্থ্য; আল্লাহ নিকট - আল্লাহর নিকট।
URyYGRq4Lvg,Channel 24 Entertainment,2023-11-03T08:50:01Z,যেকারণে প্রধানমন্ত্রীর কাছে বিচার চাইলেন লুবাবার মা | Mother of Simrin Lubaba | Channel 24,News,এই কথাটা শুনে সবাই কিন্তু কেঁদে দেয়াছে,এই কথাটা শুনে সবাই কেঁদে দিয়েছে।,দেয়াছে-দিয়েছে।
YoldLs7Yvo0,DBC NEWS,2023-09-23T15:15:44Z,হল গেটে তালা ঝুলিয়ে দিলেন ছাত্রলীগ নেত্রী! | DBC NEWS Special,Politics,ওর বাপের দল করে তো তাই এতো ক্ষমতা দেখাইছে,"ওর বাপ দল করে, তাই এত ক্ষমতা দেখায়।","বাপের দল করে তো-বাপ দল করে, দেখাইছে-দেখায়।"
mw4WHiKsowg,Protidiner Bangladesh,2023-09-13T06:57:56Z,মিরপুরের ভাইরাল হাসান মামার চুইঝাল | Mirpur Street Food | Hasan Mamar Biriyani,News,কয়দিন আগে গেছিলাম খাইতে। যতটা ভাইরাল হয়েছে ততটা ভালো না। কিন্তু ভিড় ছিল অনেক। টোকেন সিস্টেম চালু করছে,"কয়েকদিন আগে গেছিলাম খেতে। যতটা ভাইরাল হয়েছে ততটা ভালো না, কিন্তু ভিড় ছিল অনেক। টোকেন সিস্টেম চালু করেছে।","কয়দিন-কয়েকদিন, খাইতে-খেতে."
TSttuuXoSdc,Lyrical Music By 𝒇𝒂𝒓𝒛𝒂𝒏,2022-09-01T14:23:17Z,Shitom Ahmed - Chorabali (Lyrics) || কেন লাগে শূন্য শূন্য বলো  || Lyrical Music By Farzan​,Entertainment,"একটু আরাল হয়ে আমায় দেখো,,,🤐",একটু আড়াল হয়ে আমায় দেখো।,"আরাল-আড়াল, ///( Removed unnecessary commas and emoji)."
q36_ZA50-iM,T Sports,2022-01-28T15:43:23Z,৬৬ বলে ১৭৭ রান করে টি টোয়েন্টিতে গেইলকেও ছাড়িয়ে গেলেন আমান। | ACT | T Sports,Sports,বেটিং স্টাইলটা সত্যি ভালো ছিলো। যদিও বলার তেমন ভালো মনে হলোনা।,বেটিং স্টাইলটা সত্যি ভালো ছিল। যদিও বলার মতো তেমন ভালো মনে হলো না।,"ছিলো-ছিল, তেমন ভালো মনে হলোনা-তেমন ভালো মনে হলো না।"
hp2IWAT6TGs,Channel 24,2023-11-16T02:57:33Z,তফসিল ঘোষণা; কি বলছেন সাধারণ মানুষ | Election Commission | Election 2024 | Tofshil Ghosona,News,সুষ্ঠু নির্বাচনের লক্ষ্যে প্রধানমন্ত্রীকে পদক্ষে করা উচিত,সুষ্ঠু নির্বাচনের লক্ষ্যে প্রধানমন্ত্রীর পদক্ষেপ করা উচিত।,পদক্ষে-পদক্ষেপ।
YxXER0HEsgY,Channel 24,2023-01-09T12:10:48Z,মুক্তি পেয়ে যা বললেন মির্জা ফখরুল... | mirza fakhrul | Channel 24,Politics,আলহামদুলিল্লাহ   মির্জা   ফখরুল  সারএর  মুক্তি  দেখে  খুব  ভালো  লাগলো,"আলহামদুলিল্লাহ, মির্জা ফখরুল স্যারের মুক্তি দেখে খুব ভালো লাগলো।","সারএর-স্যারের, punctuation: added a comma after আলহামদুলিল্লাহ."
eTb-0ONz1HU,TeleBangla,2020-05-29T08:30:06Z,চিত্র নায়িকা আঁচল এর কথা শুনে ব্যহুশ হলাম | আপনারা ঠিক থাকলেই চলবে | TeleBangla,Entertainment,কিংবদন্তি বলতে কী বোঝায় ? সব কিছুর একটা লিমিট রাখা দরকার আছে,কিংবদন্তি বলতে কী বোঝায়? সব কিছুর একটা সীমা রাখা দরকার আছে।,"বোঝায় - বোঝায়, লিমিট-সীমা।"
