Video ID,Channel name ,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
Edhz5-43crM,BBC News বাংলা,2022-11-09T09:05:38Z,'খেলা হবে' রাজনীতির মাঠে আবারও আলোচনায় কেন? | BBC Bangla,News,"আসল খেলা হাশরের মাঠে হবে। যে, যে দলেরই হোক না কেন, নিজ কর্ম ফল নিজেকে ভোগ করতে হবে।","আসল খেলা হাশরের মাঠে হবে। সে যে দলেরই হোক না কেন, নিজ কর্মফল নিজেকে ভোগ করতে হবে।","যে - সে, কর্ম ফল-কর্মফল।"
e9VeNFdh9hI,E-Sound Music,2022-11-11T10:00:08Z,মানুষ বড়ই স্বার্থপর | Manush Boroi Sharthopor | Baul Sukumar (Official Video) Bangla Song 2022,Entertainment,ভালোবাসার মানুষ পেতে সত্যি ভাগ্য লাগে অনেক আমাদের মত মানুষের সেই ভাগ্য নেই আমাদের আছে শুধু কষ্ট 😅,"ভালোবাসার মানুষ পেতে সত্যি ভাগ্য লাগে, অনেক মানুষের মতো আমাদের সেই ভাগ্য নেই, আমাদের আছে শুধু কষ্ট 😅।",অনেক আমাদের - অনেক মানুষের মতো আমাদের।
iDZfDEu4mUs,Channel i Movies,2021-10-04T13:42:06Z,Amar Bondhu Rashed | আমার বন্ধু রাশেদ | Humaira Himu | Raisul Islam Asad | Channel i Movies,Entertainment,"অল্প কিছুক্ষণের জন্য হলেও মনে হলো যে সেই যুদ্ধের  সময় চলে গেছি,,,হাজারো সালাম সেই মুক্তিযোদ্ধাদের।",অল্প কিছুক্ষণের জন্য হলেও মনে হলো যেন সেই যুদ্ধের সময় চলে গেছি। হাজারো সালাম সেই মুক্তিযোদ্ধাদের।,"যে-যেন, ,,, - ।"
j-N2SXV3SvY,CD Choice Music,2019-08-07T05:57:49Z,Mon Pinjira | মন পিঞ্জিরা | Rakib Musabbir | Shilpi Biswas | Official Music Video | Bangla Hits Song,Entertainment ,আমার অনেক ভালো লাগে এই গানটা শুনে বুকের ভেতরটা কেমন যেন হয়ে যায় 😢😢😢,"আমার অনেক ভালো লাগে এই গানটা শুনে, বুকের ভেতরটা কেমন যেন হয়ে যায়। 😢😢😢","শুনে-শুনে,, হয়ে-হয়ে।"
jgYF9lKqAEA,Bangladeshi Food Reviewer,2023-06-30T08:00:22Z,আমাদের কোরবানি ঈদ 🌙 Qurbani Vlog 2023,Miscellaneous,কোরবানির সময় খুব কষ্ট লাগে😭😭,কোরবানির সময় খুব কষ্ট লাগে 😭😭,No changes needed.
t43uaAs_k2s,Sony AATH,2021-08-17T11:46:17Z,শাকসবজি কেনা | Gopal Bhar | Superhit Bonanza,Entertainment,খেতে বসার সময় গোপাল ভাঁড় না দেখলে ভালো লাগে না 😢,খেতে বসার সময় গোপাল ভাঁড়কে না দেখলে ভালো লাগে না 😢,গোপাল ভাঁড়-গোপাল ভাঁড়কে
eKlDfQ4wLAU,Sultan Entertainment,2023-07-04T06:00:21Z,Sweet Home | Full Natok | Musfiq R. Farhan | Tanjin Tisha | Mohidul Mohim | Bangla Natok 2023,Miscellanous,"নাটক টা দেখে মন জুড়িয়ে গেলো, প্রতিটা স্বামী স্ত্রীর সম্পর্ক, ভালবাসা, খুনসুটি এরকম হোক দোয়া করি।","নাটকটা দেখে মন জুড়িয়ে গেল, প্রতিটা স্বামী স্ত্রীর সম্পর্ক, ভালবাসা, খুনসুটি যেন এমন হয়, দোয়া করি।","টা-টা, গেলো-গেল, এরকম-এমন, ।-,।"
pXwf_x07Idc,DeadLine Entertainment,2023-02-02T09:00:22Z,রাগী জামাই | Ragi Jamai | Niloy Alamgir | Taniya Brishty | Maidul Rakib | Bangla New Natok 2023,Entertainment,বাংলাদেশের নাটক বিশ্বসেরা আর ইন্ডিয়ার সিরিয়াল সংসার ভাঙতে সেরা❤❤🤣🤣,"বাংলাদেশের নাটক বিশ্বসেরা, আর ইন্ডিয়ার সিরিয়াল সংসার ভাঙার জন্য সেরা।❤❤🤣🤣",ভাঙতে-ভাঙার জন্য।
24igd6qpg0E,Cinemawala Entertainment,2019-06-25T13:16:29Z,বাবার ক্ষমতা থাকলে মেয়েরা যা করে.. প্রভাবশালীর মেয়ে বলে ছেলেটির সাথে যা করলো.. শেষ পর্যন্ত দেখুন,Entertainment,নিশো ভাইয়ের কথার ধরন গুলো সেই।। 🤣🤣🤣,নিশো ভাইয়ের কথার ধরণ/ধরনগুলো সেই।,ধরন গুলো - ধরণ/ধরনগুলো।
UkPG3emLrZs,Channel 24,2023-08-10T08:47:54Z,চায়ের দোকান থেকে আজ বিসিএস ক্যাডার | Shariatpur BCS | Tea Seller | Channel 24,Miscellaneous,অভিনন্দন তোমাকে। তুমি অনেকের কাছেই উদাহরণ হয়ে থাকবে।  👍,অভিনন্দন তোমাকে। তুমি অনেকের কাছে উদাহরণ হয়ে থাকবে।,কাছেই-কাছে।
SYe-x9ZQF7o,Arnob Ahmed Kamrul,2022-04-23T06:41:46Z,Sei tumi keno eto ochena hole | Ayub Bachchu | LRB | সেই তুমি কেন এতো অচেনা হলে,Entertainment,"শতাব্দীর শ্রেষ্ঠ গান,,,,,শত বছর পরও মানুষ ফিরে আসবে অদৃশ্যের টানে ❤","শতাব্দীর শ্রেষ্ঠ গান, শত বছর পরও মানুষ ফিরে আসবে অদৃশ্যের টানে।",Removed unnecessary commas.
TbKgC99nG14,SOMOY TV,2023-01-12T04:50:00Z,'সিনথেটিক' মাদকে ঝুঁকছে উচ্চবিত্ত পরিবারের সন্তানরা! | DMP | Dhaka News | Somoy TV,News,"আসল দোষ বাবা মার,,,  তারা ছেলে মেয়েদের অতিরিক্ত টাকা দিয়ে তাদের সন্তানদের নষ্ট করছে","আসল দোষ বাবা-মায়ের, তারা ছেলেমেয়েদের অতিরিক্ত টাকা দিয়ে তাদের সন্তানদের নষ্ট করছে।","বাবা মার - বাবা-মায়ের, ,,, - , (extra commas removed and genitive case correction) ; ছেলে মেয়েদের - ছেলেমেয়েদের (spacing correction)"
QFR7mDXc1lA,Channel 24,2023-07-29T06:46:28Z,বিএনপির হামলার পর যা বললেন পুলিশের ঊর্ধ্বতন কর্মকর্তা | BNP | DMP | Channel 24,Politics,জনগণের খাবার গুলো যদি এভাবে মারামারি করে এনে দিতেন পুলিশ ভাইরা😅,"জনগণের খাবারগুলো যদি এভাবে মারামারি করে এনে দিতেন পুলিশ ভাইয়েরা, 😅/ জনগণের খাবারগুলো যদি এভাবে মারামারি করে এনে দিতেন পুলিশ ভাইয়েরা 😅।","গুলো-গুলো, ভাইয়েরা-ভাইয়েরা, ,-।"
tvCqNvm4LOA,Ayub Bachchu,2021-10-08T10:07:50Z,Ural Debo Akashe | উড়াল দেব আকাশে | Ayub Bachchu | প্রেম তুমি কি ?,Entertainment,ক্লাস 8 থেকে বাচ্চু ভাইয়ের গান শুনছি। তখন সাল ২০১৮ । আজও তার গান শুনি মৃত্যুর আগ পর্যন্ত শুনবো,"ক্লাস এইট থেকে বাচ্চু ভাইয়ের গান শুনছি। তখন সাল ছিল ২০১৮। আজও তাঁর গান শুনি, মৃত্যুর আগ পর্যন্ত শুনব।","8-এইট, ভাইয়ের-ভাইয়ের, তখন সাল ২০১৮-তখন সাল ছিল ২০১৮, তার-তাঁর, শুনবো-শুনব।"
