Video ID,Channel name,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
5DL10pkgnOw,Enayet Chowdhury,2023-09-28T11:00:04Z,হিন্দি সিনেমা আনা বন্ধ হলেই সব ঠিক হবে না যে কারণে । Bollywood in Bangladesh | Enayet Chowdhury,Miscellaneous,আমার জন্ম ২০০৩ সালে আমার জন্মের পর থেকেই বাড়ির বড়দের সাথে বাংলা হিন্দি মুভি নাটক দেখতাম। বেশি হিন্দি দেখা হতো কারণ বাংলা একটা মুভি এক বসায় দেখে শেষ করা প্রায় অসম্ভব কারণ সিনেমা ১০ মিনিট দেখিয়ে Add দেওয়া হতো ২০ মিনিট যা Sony Max ছাড়া বাকি হিন্দি চ্যানেল এ অনেক কম Add দেওয়া হতো।,"আমার জন্ম ২০০৩ সালে। আমার জন্মের পর থেকেই বাড়ির বড়দের সাথে বাংলা হিন্দি মুভি, নাটক দেখতাম। বেশি হিন্দি দেখা হতো, কারণ বাংলা একটা মুভি এক বসায় দেখে শেষ করা প্রায় অসম্ভব, কারণ সিনেমা ১০ মিনিট দেখিয়ে ২০ মিনিট বিজ্ঞাপন দেওয়া হতো। যা Sony Max ছাড়া বাকি হিন্দি চ্যানেলে অনেক কম বিজ্ঞাপন দেওয়া হতো।",বাক্যগুলোতে যতিচিহ্নের অভাব ছিল - যুক্ত করা হয়েছে। বাক্যগুলো ভেঙে ছোট করা হয়েছে - বাক্য ভেঙে ছোট করা হয়েছে। Add - বিজ্ঞাপন। চ্যানেল এ - চ্যানেলে।
xNp60a-vb7c,SOMOY TV,2022-10-26T15:10:00Z,কোন বিজ্ঞানী যার সত্যকে আজও উদঘাটন করতে পারেনি | Mount Kailash | Mystery | Somoy Entertainment,News,"সৃষ্টি কর্তার কখনই বিশ্রাম এর প্রয়োজন হয়না, কারন সৃষ্টি কর্তা  মানুষের মত নয়, তিনি সবকিছুর ঊর্ধ্বে, যা মানুষের জ্ঞানের বাইরে।","সৃষ্টিকর্তার কখনোই বিশ্রামের প্রয়োজন হয় না, কারণ সৃষ্টিকর্তা মানুষের মতো নন, তিনি সবকিছুর ঊর্ধ্বে, যা মানুষের জ্ঞানের বাইরে।","এর-এর/এর - বিভক্তি যুক্ত করা হয়েছে, কারন-কারণ - বানান সংশোধন, মত-মতো - বানান সংশোধন, ঊর্ধ্বে-ঊর্ধ্বে - বানান সংশোধন।"
O_aBGKJpJLM,Gollachut Entertainment,2023-11-24T08:00:13Z,Dui Shashuri  | দুই শাশুড়ি | Bangla Natok 2023 | Niloy Alamgir | JS Heme | Mohin Khan,Entertainment,নাটকের শেষ টা আমার চোখের দুইফোঁটা জল দিয়ে শেষ করলাম সত্যিই  হাসি পরে কান্না আছে আমাদের জীবনে এটাই জীবন...,"নাটকের শেষটা আমার চোখের দুই ফোঁটা জল দিয়ে শেষ করলাম। সত্যিই হাসি পরে কান্না আসে, আমাদের জীবনে এটাই জীবন...","শেষ টা - শেষটা, পরে-পরে, আছে-আসে।"
7izt614wtgI,Eagle Music Video Station,2016-07-05T21:08:16Z,BAHUDORE | Imran | Brishty | Official Music Video | 2016,Entertainment,"এই সব গান না শূনে, আমরা সবাই মহান আল্লাহর দেখানো পথ অনুসরণ করে মূল্যবান জীবন টা সুন্দর করে সাজিয়ে গুছিয়ে রাখী।","এই সব গান না শুনে, আমরা সবাই মহান আল্লাহর দেখানো পথ অনুসরণ করে মূল্যবান জীবনটা সুন্দর করে সাজিয়ে-গুছিয়ে রাখি।","শূনে-শুনে, টা-টা, গুছিয়ে-গুছিয়ে, রাখী-রাখি।"
IMzROjrQ4l0,Fagun Audio Vision,2023-07-29T15:59:38Z,Ityadi - ইত্যাদি | Munshiganj Episode - July 2023 | Hanif Sanket,Entertainment,"অসংখ্য ধন্যবাদ, হানিফ সংকেত স্যারসহ পুরো ইত্যাদি টিমকে💝","অসংখ্য ধন্যবাদ, হানিফ সংকেত স্যারসহ পুরো 'ইত্যাদি' টিমকে।",ইত্যাদি- 'ইত্যাদি' (Proper noun needs to be quoted)
ZzBL2kwtLpo,94.4 JAGO FM,2018-07-14T03:07:51Z,পরীর দেশে মানুষ নিয়ে কি করে পরীরা | Bhoot Studio,Entertainment,Hello ! আপনি একজন ভালো Psychiatrist কে দেখান আপনার treatment এর জন্য। আর তা না হোলে চুপ কোরে থাকুন।,হ্যালো! আপনি একজন ভালো মনোরোগ বিশেষজ্ঞকে দেখান আপনার চিকিৎসার জন্য। আর তা না হলে চুপ করে থাকুন।,"Psychiatrist-মনোরোগ বিশেষজ্ঞ, treatment-চিকিৎসা, হোলে-হলে।"
TWsDvvoGD7I,Club 11 Entertainment,2023-06-30T13:00:09Z,Kidney (কিডনি) | Eid Natok | Polash | Chashi | Evana | Shimul | Ome | Munna | New Bangla Natok 2023,Entertainment,অসাধারণ নাটক ছিলো। হাসতে হাসতে তো অবস্থা খারাপ 😂😅,অসাধারণ নাটক ছিল। হাসতে হাসতে তো অবস্থা খারাপ 😂😅,ছিলো-ছিল।
cHnmWSOPfHE,Hero Alom OFFICIAL,2021-09-04T10:50:00Z,Manike Mage Hithe | হিরো আলম ভার্সন | Hero Alom New Song | Yohani | Hero Alom Official,Entertainment,আহা কি মধুর সুর!এ যেন মন ছুয়ে গেল😊original সুরটাই ভুলে গেলাম🙃,আহা! কী মধুর সুর! এ যেন মন ছুঁয়ে গেল। original সুরটাই ভুলে গেলাম।,"কি - কী, ছুয়ে - ছুঁয়ে, 😊original- original।"
EhoxKzWpl3w,Explorer Shibaji,2023-07-28T14:30:08Z,"টাঙ্গুয়ার হাওরে হাউস বোট ট্যুর | এক রাত দুই দিন | Tanguar Haor tour | Sunamganj, Bangladesh",Miscellaneous,টাঈুয়ার  হাওরের সাথেই সাথে সিলেট জেলা সিলেট জেলা অপূর্ব চা বাগান বিছনাকান্দি জাফলং এবং অপূর্ব সিলেট শহর  কে মিস করলেন আপনারা দাদা  সিলেটকে বিশ্বের দ্বিতীয় লন্ডন বলা   হয় পরবর্তীকালে বাংলাদেশে আসলে সিলেট নিয়ে ব্লক বানাবেন  দাদা,"টাঙ্গুয়ার হাওরের সাথে সিলেট জেলার অপূর্ব চা বাগান, বিছনাকান্দি, জাফলং এবং অপূর্ব সিলেট শহরকেও মিস করলেন আপনারা। সিলেটকে বিশ্বের দ্বিতীয় লন্ডন বলা হয়। পরবর্তীতে বাংলাদেশে আসলে সিলেট নিয়ে ব্লগ বানাবেন।","টাঈুয়ার - টাঙ্গুয়ার, সাথেই সাথে - সাথে, জেলা সিলেট জেলা - জেলার, কে মিস করলেন আপনারা দাদা - কে মিস করলেন আপনারা, দাদা - [removed], দ্বিতীয় লন্ডন বলা   হয় - দ্বিতীয় লন্ডন বলা হয়, ব্লক - ব্লগ।"
0PpAPGKtWP8,Ki Keno Kivabe,2020-07-23T14:00:00Z,ছায়াপথ বা গ্যালাক্সি | কি কেন কিভাবে | Galaxy | Ki Keno Kivabe,Miscellaneous,অসংখ্য সৌরজগতের সসমন্বয়ে  একটি গ্যালাক্সি তৈরি এবং এরকম হাজার হাজার গ্যালাক্সি 🌌🌌🌌  রয়েছে..মহাকাশে....! তাহলে ত আমরা বলতে পারি .. অসংখ্য তারার মত🌟 অসংখ্য সূর্যও  রয়েছে... 🌞🌞🌞🌞🌞🌞🌞 😲😲,"অসংখ্য সৌরজগতের সমন্বয়ে একটি গ্যালাক্সি তৈরি, এবং এরকম হাজার হাজার গ্যালাক্সি মহাকাশে রয়েছে। তাহলে তো আমরা বলতে পারি, অসংখ্য তারার মতো অসংখ্য সূর্যও রয়েছে।","সসমন্বয়ে - সমন্বয়ে, গ্যালাক্সি তৈরি এবং এরকম হাজার হাজার গ্যালাক্সি 🌌🌌🌌 রয়েছে..মহাকাশে....! - গ্যালাক্সি তৈরি, এবং এরকম হাজার হাজার গ্যালাক্সি মহাকাশে রয়েছে।, ত - তো, মত🌟 অসংখ্য সূর্যও রয়েছে... 🌞🌞🌞🌞🌞🌞🌞 😲😲 - মতো অসংখ্য সূর্যও রয়েছে।"
