Video ID,Channel name,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
tLrTn5NZle0,Channel 24,2017-01-23T11:08:43Z,প্রেমের টানে ঝিনাইদহে মার্কিন তরুণী,Miscellanous,আমাদের দেশের মেয়েরা আমাদের মজাদা বুঝতে পারেননি,আমাদের দেশের মেয়েরা আমাদের মর্যাদা/মর্যাদাটা বুঝতে পারেননি।,মজাদা-মর্যাদা/মর্যাদাটা।
FEh6D1xf93Y,G Series Bangla Natok,2021-05-17T08:00:03Z,Tejpata | তেজপাতা | Eid Natok 2021 | Apurba | Sabila Nur | New Bangla Natok 2021,Entertainment,আমি আগে কমেন্ট পরতে আসি না আমি নাটক দেখি তারপর কমেন্ট পরি কারন আমাদের বাংলাদেশের নাটক মানেই সেই,"আমি আগে কমেন্ট পড়তে আসি না, আমি নাটক দেখি তারপর কমেন্ট পড়ি কারণ আমাদের বাংলাদেশের নাটক মানেই সেই।","পরতে-পড়তে, পরি-পড়ি, কারন-কারণ।"
b_ZDNZMFxmU,Somoy Entertainment,2022-12-22T15:45:05Z,বিশ্ববিদ্যালয়ের ৪ বছর আমি স্কুলের মতো কাটিয়েছি' | Content Creator | Maruf Ahmed Masum | Somoy TV,Entertainment,একজন পছন্দের মানুষ শুভকামনা রইল,[তিনি/আপনি] একজন পছন্দের মানুষ। শুভকামনা রইল।,বাক্যটিকে দুটি অংশে ভাগ করায় অর্থ স্পষ্ট হয়েছে। প্রথম অংশটি বিবরণ এবং দ্বিতীয়টি শুভেচ্ছা।
2z8Nhs0Qq4E,Open T School,2022-12-14T13:05:13Z,কে ছিলেন জিয়াউর রহমান | Who was Ziaur Rahman | Biography | Information |,Miscellaneous,বাংলাদেশের এক মাত্র সফল রাষ্ট নায়ক,বাংলাদেশের একমাত্র সফল রাষ্ট্রনায়ক।,একমাত্র' (only) শব্দটি একসাথে হবে। 'রাষ্ট্র নায়ক' এর সঠিক বানান 'রাষ্ট্রনায়ক' এবং শেষে দাঁড়ি প্রয়োজন।
zhWpLfT4Jqk,T Sports,2022-01-15T05:00:21Z,দানবীয় সেঞ্চুরির পর আবারো হাফ সেঞ্চুরি আরিফের | Arif Akash | T10 | T Sports,Sports,ইম্রুল কোথায় 100 বল খেলে 40 করেছে ঐ নিউজ দেন,"ইমরুল যে ১০০ বল খেলে ৪০ করেছে, সেই নিউজ/খবরটা দিন।",ইমরুল' বানানটি বেশি প্রচলিত। 'কোথায়' এর বদলে 'যে' ব্যবহার করলে অর্থ স্পষ্ট হয়। 'ঐ' এর বদলে 'সেই' ব্যবহার করা হয়েছে এবং যতিচিহ্ন যোগ করা হয়েছে।
EyJjW6aaSKI,NiRJHAR EDUCATION,2021-09-19T14:30:04Z,সিলেটের ভাষা Vs চট্টগ্রামের ভাষা | আঞ্চলিক ভাষার লড়াই,Entertainment,"আমি চট্টগ্রামে মানুষ না, তবে আমি বাংলাদেশের অনেক জেলায় বেড়ানোর সৌভাগ্য হয়েছে, চট্টগ্রামে মানুষ অনেক ভালো। তারা খুবই বন্ধুত্ব পরায়ন।","আমি চট্টগ্রামে মানুষ না, তবে আমার বাংলাদেশের অনেক জেলায় বেড়ানোর সৌভাগ্য হয়েছে। চট্টগ্রামের মানুষ অনেক ভালো, তারা খুবই বন্ধুত্বপূর্ণ।","আমি চট্টগ্রামে মানুষ না - আমি চট্টগ্রামে মানুষ না: No change, তবে আমি বাংলাদেশের অনেক জেলায় বেড়ানোর সৌভাগ্য হয়েছে - তবে আমার বাংলাদেশের অনেক জেলায় বেড়ানোর সৌভাগ্য হয়েছে: আমি-আমার, চট্টগ্রামে মানুষ অনেক ভালো - চট্টগ্রামের মানুষ অনেক ভালো: No change, তারা খুবই বন্ধুত্ব পরায়ন - তারা খুবই বন্ধুত্বপূর্ণ: বন্ধুত্ব পরায়ন-বন্ধুত্বপূর্ণ।"
oyK8WfKHbfs,Abdullah Ibn Mahmud,2022-03-25T16:05:28Z,একাত্তরের গণহত্যার দুর্লভ দৃশ্য || Rare Footage of Massacre in 1971 || Bangladesh,Miscellaneous,সত্যি আমরা খুব খারাব লাগলো💔💔,সত্যি আমরা খুব খারাপ লাগলো 💔💔,খারাব - খারাপ।
4l__WBUpHj8,andcook bangla,2023-04-19T07:30:02Z,আফগানী কাবুলি পোলাও । Afgani Kabuli Polau । Eid Special Recipe । Afghani Kabuli Pulao Recipe Bangla,Miscellanous,মেজবানি মাংস রান্নার রেসিপি চাই প্লিজ।,"মেজবানি মাংস রান্নার রেসিপি চাই, প্লিজ।","Added comma after ""চাই"" for better readability."
TSttuuXoSdc,Lyrical Music By 𝒇𝒂𝒓𝒛𝒂𝒏,2022-09-01T14:23:17Z,Shitom Ahmed - Chorabali (Lyrics) || কেন লাগে শূন্য শূন্য বলো  || Lyrical Music By Farzan​,Entertainment,ভালোবাসার মানুষ কে পেয়ে হারানো যেনো আল্লাহ কারো ভাগ্যে না দেয়💔😔,ভালোবাসার মানুষকে পেয়ে হারানোর কষ্ট যেন আল্লাহ্‌ কারো ভাগ্যে না দেয়। 💔😔,"কে-মানুষকে, যেনো-যেন, কারো-কারো।"
FX-xYBAPys4,94.4 JAGO FM,2018-05-22T11:16:35Z,Tik Talk with DJ Sonica | Episode 03,Entertainment,কে এই পাকনা চুল ওয়ালি এই গাড়লনি মার্কা চুল কালার ওরে তো চিনিনা 🤣😂 শাকিব খান কে ক্ষেত বলে🙄আমার ৭ বছরের মেয়েও শাকিব খান এর অভিনয় অনেক পছন্দ করে 😍,"এই পাকনা চুল ওয়ালি/চুলের এই গাড়ল মার্কা কালার কার, ওকে/তাকে তো চিনি না 🤣😂। শাকিব খানকে ক্ষেত বলে🙄? আমার ৭ বছরের মেয়েও শাকিব খানের অভিনয় অনেক পছন্দ করে 😍।","ওয়ালি-ওয়ালি/চুলের, এই গাড়লনি মার্কা চুল কালার-গাড়ল মার্কা কালার কার, ওরে-ওকে/তাকে, ক্ষেত বলে🙄-ক্ষেত বলে🙄?, এর-এর।"
