Video ID,Channel name ,Time of Publishing,Title,Genre,Comment,corrected_text,generated_reason
bbaF6v9WA7M,ATN News,2023-01-01T15:16:59Z,"ধর্ষণ না করেও, ধর্ষণকারী যারা! | Crime Investigation News | Crime News BD | BD Crime | ATN News",News,অবশ্যই আইনের আওতায় আনার জোর দাবি জানাচ্ছি ভাল মানুষ কে পাসানো দেশের সাধারণ মানুষ মেনে নেবে না,"অবশ্যই আইনের আওতায় আনার জোর দাবি জানাচ্ছি, ভালো মানুষকে ফাঁসানো দেশের সাধারণ মানুষ মেনে নেবে না।","ভাল-ভালো, কে-কে।"
nK4mNiNBEFI,Open T School,2022-10-23T14:21:33Z,বাংলাদেশের সরকার প্রধানেরা যেভাবে ক্ষমতায় এলেন ও গেলেন | Politics of Bangladesh | BD Elections |,Politics,আপনি শুরুতেই ভূল তথ্য দিলেন! ভিন্ন নামে ও ধরনে বিএনপি শাসন কাল তের বছরের অনেক বেশী।,আপনি শুরুতেই ভুল তথ্য দিলেন! ভিন্ন নামে ও ধরনে বিএনপি'র শাসনকাল তেরো বছরের অনেক বেশি।,"ভূল-ভুল, বিএনপি শাসন কাল-বিএনপি'র শাসনকাল, তের-তেরো, বেশী-বেশি."
GWWA8pFZmVw,Channel 24 Entertainment,2022-07-26T04:03:21Z,'সাদা সাদা কালা কালা' গাইলেন চঞ্চল; নাচলো বুয়েট | Hawa | Sada Kala Song | Chanchal | BUET Concert,Entertainment,ভাই এতো ভালো লাগছে যে আপনারে নিয়া ছোট মানুষ একটা ভিডিও আপলোড করলাম🥰🥰🥰🥰🥰🥰🥰,"ভাই, এত ভালো লাগছে যে আপনাকে নিয়ে ছোট একটা ভিডিও আপলোড করলাম। 🥰","এতো-এত, আপনারে-আপনাকে, মানুষ একটা-একটা।"
z0zBNyD039A,NAF Entertainment,2023-11-17T09:00:28Z,Hate You Madam | হেইট ইউ ম্যাডাম | Full Drama | Niloy Alamgir | Heme | Mohin Khan | Natok 2023 | NAF,Entertainment,সত্যি বলতে মেয়েটা শ্যামলা হলেও এতো মায়া লাগে ❤❤,সত্যি বলতে মেয়েটা শ্যামলা হলেও এত মায়া লাগে।,এতো - এত।
JOisal71jns,Dhruba Clips,2022-08-15T08:00:12Z,বিয়েতে খাওয়ার পর দই না পেয়ে বর পক্ষের সাথে কনে পক্ষের তুমুল মারামারি,Miscellaneous,দেরি না করে চলে আসুন আমাদের চেনেলে আর মজা করুন সব সময়,দেরি না করে চলে আসুন আমাদের চ্যানেলে আর মজা করুন সবসময়।,"চেনেলে - চ্যানেলে, সব সময় - সবসময়।"
GN_4ztXbOvs, Simple village food,2022-06-25T07:17:12Z,ঝালমুড়ি মসলা রেসিপি।Jhal Muri Masala।Muri Masala Recipe,Miscellanous,আপু অনেক উপকারি ভিডিও.😊😊আমায় অন্য একটু সাহায্য করবেন plz.,"আপু, অনেক উপকারী ভিডিও। 😊😊আমায়/আমাকে একটু সাহায্য করবেন প্লিজ।","উপকারি - উপকারী, আমায় - আমায়/আমাকে, plz - প্লিজ।"
ZB08NmCG3ro,SOMOY TV,2021-12-22T03:36:45Z,প্রতারণার ফাঁদে পা দিয়ে বহু নারী হারিয়েছেন লাখ লাখ টাকা | Dhaka News | Somoy TV,News,এই সব লোভী মেয়েদের আর লোভী বাবা মার জন্যে সমাজে বিয়া কঠিন হয়ে গেছে। আল্লাহ আমাদের সবার বুঝ দান করুন। আমিন 🤲🤲,এই সব লোভী মেয়েদের আর লোভী বাবা-মার জন্য সমাজে বিয়ে কঠিন হয়ে গেছে। আল্লাহ আমাদের সবার বুঝ দান করুন। আমিন। 🤲🤲,"মার-মা, বিয়া-বিয়ে, জন্যে-জন্য।"
-IgBZdrjBow,Cine Fever Bangla,2022-09-28T12:05:24Z,সতীনের সংসার করি না!বুবলির প্রতিশোধ নিয়ে অপু বিশ্বাস কি বলল!দেখুন ভিডিও,Entertainment,যেনে শুনে কেউ যদি কারো সংসার ভেঙে দেই তার কপালে সংসার করা হবে না,"জেনে শুনে কেউ যদি কারও সংসার ভেঙে দেয়, তার কপালে সংসার পাতা হবে না।","দেই-দেয়, করা-পাতা।"
IWZxEpnjvKY,Jamuna TV,2022-01-21T15:46:39Z,বরিশালকে জেতালেন জিয়াউর রহমান | Zia_Abolition,Sports,আপনাদের প্রেডিকশন শুনে মনে হয় বাংলাদেশ ক্রিকেট দলের 11 জনের বদলে 21 জন নিয়ে মাঠে নামা উচিৎ,আপনাদের প্রেডিকশন শুনে মনে হয় বাংলাদেশ ক্রিকেট দলের ১১ জনের বদলে ২১ জন নিয়ে মাঠে নামা উচিত।,উচিৎ - উচিত।
znjuUB3FbUc,ADYOPANTO,2021-08-30T04:00:15Z,ডাইনোসরের পৃথিবী | আদ্যোপান্ত | Dinosaur: The Untold Story | Adyopanto,Miscellaneous,ভাই আপনি যে ডাইনোসরের ছবি দিয়ে ভিডিয় বানান তার নাম কি,"ভাই, আপনি যে ডাইনোসরের ছবি দিয়ে ভিডিও বানান, তার নাম কি?","ভিডিয়-ভিডিও, বানান তার- বানান, তার।"
